word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
kai\,καί,conjunction,au)to\n,αὐτός,pronoun,me\n,μέν,particle,dh\,δή,particle,e)n,ἐν,preposition,panti\,πᾶς,adjective,ei)=nai,εἰμί,verb,kai\,καί,conjunction,a)gwnia=n,ἀγωνιάω,verb,tau=ta,οὗτος,pronoun,a)kou/onta,ἀκούω,verb,peri\,περί,preposition,e)mou=,ἐγώ,pronoun,to\n,ὁ,article,de\,δέ,particle,qeo\n,θεός,noun,fa/nai,φαίνω,verb,paramuqou/menon,παραμυθέομαι,verb,kai\,καί,conjunction,dida/skonta,διδάσκω,verb,w(s,ὡς,conjunction,a)/ra,ἄρα,particle,ou)k,οὐ,adverb,a)/ntikrus,ἄντικρυς,adverb,e)kko/yai,ἐκκόπτω,verb,ta\,ὁ,article,o)sta=,ὀστέον,noun,ou)de\,οὐδέ,particle,ta\,ὁ,article,neu=ra,νεῦρον,noun,ta\,ὁ,article,o)/nta,εἰμί,verb,e)ktemei=n,ἐκτέμνω,verb,a)lla\,ἀλλά,adverb,dei=n,δέω,verb,oi(=on,οἷος,adjective,a)lloi/wsi/n,ἀλλοίωσις,noun,tina,τις,pronoun,tw=n,ὁ,article,o)/ntwn,εἰμί,verb,gi/gnesqai,γίγνομαι,verb,ou(/tw,οὕτως,adverb,pollh=s,πολύς,adjective,kai\,καί,conjunction,a)to/pou,ἄτοπος,adjective,dei=n,δέω,verb,th=s,ὁ,article,e)panorqw/sews,ἐπανόρθωσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,di/dwsin,δίδωμι,verb,i)/ama,ἴαμα,noun,tw=|,ὁ,article,*nhri/tw|,Νήριτος,proper,fra/zein,φράζω,verb,e)moi\,ἐγώ,pronoun,th=s,ὁ,article,h(me/ras,ἡμέρα,noun,ei)s,εἰς,preposition,tri\s,τρίς,adverb,e)lai/w|,ἔλαιον,noun,a(lw=n,ἅλς,adjective,ou)k,οὐ,adverb,e)/xonti,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)poi/oun,ποιέω,verb,e)c,ἐκ,preposition,e)kei/nou,ἐκεῖνος,pronoun,ou(/tws,οὕτως,adverb,kai\,καί,conjunction,peirwme/nw|,πειράω,verb,sune/feren,συμφέρω,verb,e)pi\,ἐπί,preposition,to\,ὁ,article,be/ltion,βελτίων,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tauti\,οὗτος,pronoun,de\,δέ,particle,e(/tera,ἕτερος,adjective,e)pi\,ἐπί,preposition,th=s,ὁ,article,patrw/|as,πατρῷος,adjective,e(sti/as,ἑστία,noun,sune/bh,συμβαίνω,verb,moi,ἐγώ,pronoun,kat',κατά,preposition,au)th\n,αὐτός,pronoun,a)kmh\n,ἀκμή,noun,xeimw=no/s,χειμών,noun,te,τε,particle,kai\,καί,conjunction,a(/ma,ἅμα,adverb,th=s,ὁ,article,no/sou,νόσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katekei/mhn,κατάκειμαι,verb,e)p',ἐπί,preposition,a)ri/stw|,ἄριστος,adjective,kai\,καί,conjunction,e)ph=lqe,ἐπέρχομαι,verb,th=s,ὁ,article,kefalh=s,κεφαλή,noun,a)lgh/mata,ἄλγημα,noun,i)sxura\,ἰσχυρός,adjective,kai\,καί,conjunction,deina\,δεινός,adjective,kai\,καί,conjunction,to\,ὁ,article,pro/swpon,πρόσωπον,noun,katetei/neto,κατατείνω,verb,kai\,καί,conjunction,ta\,ὁ,article,xei/lh,χεῖλος,noun,suneke/kleito,συγκλείω,verb,kai\,καί,conjunction,h)=n,εἰμί,verb,a)pori/a,ἀπορία,noun,pollh/,πολύς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suspeiraqei\s,συσπειράομαι,verb,de\,δέ,particle,w(s,ὡς,conjunction,ei)=xon,ἔχω,verb,ei)sh=|ca,εἰσαίσσω,verb,ei)s,εἰς,preposition,to\,ὁ,article,dwma/tion,δωμάτιον,adjective,ou(=,ἕ,pronoun,ka/qeudon,καθεύδω,verb,kai\,καί,conjunction,katakli/nomai,κατακλίνω,verb,o(/ntina,ὅστις,pronoun,dh\,δή,particle,tro/pon,τρόπος,noun,kai\,καί,conjunction,pu=r,πῦρ,noun,e)pigi/gnetai,ἐπιγίγνομαι,verb,polu\,πολύς,adjective,kai\,καί,conjunction,sfodro/n,σφοδρός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(/pws,ὅπως,conjunction,a)napneu/saimi,ἀναπνέω,verb,ou)k,οὐ,adverb,ei)=xon,ἔχω,verb,a)ll',ἀλλά,adverb,h)=n,εἰμί,verb,oi)mwgh\,οἰμωγή,noun,th=s,ὁ,article,te,τε,particle,mhtro\s,μήτηρ,noun,kai\,καί,conjunction,trofou=,τροφός,noun,kai\,καί,conjunction,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,oi)ketw=n,οἰκέτης,noun,kai\,καί,conjunction,o(/te,ὅστε,pronoun,dh\,δή,particle,*zw/simos,Ζώσιμος,proper,suneteta/rakto,συνταράσσω,verb,kai/,καί,conjunction,pws,πως,particle,e)/neusa,νέω,verb,toi=s,ὁ,article,plei/osin,πλείων,verb,e)/codon,ἔξοδος,noun,kai\,καί,conjunction,pareteta/gmhn,παρατάσσω,verb,pro\s,πρός,preposition,to\,ὁ,article,sumbhso/menon,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,dh\,δή,particle,meta\,μετά,preposition,tou=to,οὗτος,pronoun,h(li/ou,ἥλιος,noun,te,τε,particle,h)=n,εἰμί,verb,du/sis,δύσις,adjective,h)\,ἠέ,conjunction,kai\,καί,conjunction,e)/ti,ἔτι,adverb,porrwte/rw,πρόσω,adverb,kai\,καί,conjunction,e)pigi/gnetai,ἐπιγίγνομαι,verb,spasmo\s,σπασμός,noun,e)pi\,ἐπί,preposition,tw=|,ὁ,article,puretw=|,πυρετός,noun,ou)/te,οὔτε,adverb,tis,τις,pronoun,r(hto\s,ῥητός,adjective,ou)/q',οὔτε,adverb,oi(=on,οἷος,adjective,a)/n,ἄν,particle,tis,τις,pronoun,kai\,καί,conjunction,dianohqei/h,διανοέομαι,verb,a)ll',ἀλλά,adverb,ei(/lketo,ἕλκω,verb,pa/sas,πᾶς,adjective,e(/lceis,ἕλκω,verb,to\,ὁ,article,sw=ma,σῶμα,adjective,kai\,καί,conjunction,ta\,ὁ,article,me\n,μέν,particle,go/nata,γόνυ,noun,a)/nw,ἄνω,adverb,pro\s,πρός,preposition,th\n,ὁ,article,kefalh\n,κεφαλή,noun,e)fe/reto,φέρω,verb,kai\,καί,conjunction,proserrh/gnuto,προσρήγνυμι,verb,ta\s,ὁ,article,de\,δέ,particle,xei=ras,χείρ,noun,ou)x,οὐ,adverb,oi(=o/n,οἷος,adjective,t',τε,particle,h)=n,εἰμί,verb,kate/xein,κατέχω,verb,a)ll',ἀλλά,adverb,ei)s,εἰς,preposition,to\n,ὁ,article,tra/xhlon,τράχηλος,noun,kai\,καί,conjunction,to\,ὁ,article,pro/swpon,πρόσωπον,noun,e)ne/pipton,ἐμπίτνω,verb
to\,ὁ,article,de\,δέ,particle,sth=qos,στῆθος,noun,e)/cw,ἔξω,adverb,proewqei=to,προχράω,verb,kai\,καί,conjunction,to\,ὁ,article,nw=ton,νῶτον,noun,ei)s,εἰς,preposition,tou)/pisqen,ὄπισθεν,adverb,a)ntespa=to,ἀντισπάω,verb,w(/sper,ὥσπερ,adverb,i(sti/on,ἱστίον,noun,e)c,ἐκ,preposition,a)ne/mou,ἄνεμος,noun,kekurtwko/s,κυρτόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)re/mei,ἠρεμέω,verb,de\,δέ,particle,ou)de\n,οὐδείς,pronoun,tou=,ὁ,article,sw/matos,σῶμα,adjective,ou)de\,οὐδέ,particle,mikro/n,μικρός,adjective,ti,τις,pronoun,parh/llatte,παραλλάσσω,verb,tou=,ὁ,article,kata\,κατά,preposition,fu/sin,φύσις,noun,a)ll',ἀλλά,adverb,h)=n,εἰμί,verb,e)pi\,ἐπί,preposition,plei=ston,πλεῖστος,adjective,h(,ὁ,article,ki/nhsis,κίνησις,adjective,kai\,καί,conjunction,h(,ὁ,article,tw=n,ὁ,article,o)dunw=n,ὀδύνη,noun,kata/tasis,κατάτασις,noun,a)/rrhtos,ἄρρητος,adjective,ou)/te,οὔτε,adverb,siwpa=n,σιωπάω,verb,e)w=sa,ἀίω,verb,kai\,καί,conjunction,pro\s,πρός,preposition,th\n,ὁ,article,fwnh\n,φωνή,noun,e)/ti,ἔτι,adverb,mei=zon,μέγας,adverb,a)pantw=sa,ἀπαντάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,d',δέ,particle,e)gi/gneto,γίγνομαι,verb,kai\,καί,conjunction,ei)s,εἰς,preposition,me/sas,μέσος,adjective,nu/ktas,νύξ,adjective,kai\,καί,conjunction,pro/sw,πρόσω,adverb,mhde\,μηδέ,particle,mikro\n,μικρός,adjective,a)nie/nta,ἀνίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,th=s,ὁ,article,me\n,μέν,particle,a)kmh=s,ἀκμή,noun,a)fei=le/,ἀφαιρέω,verb,ti,τις,pronoun,ou),οὐ,adverb,mh\n,μήν,particle,panta/pasi/,παντάπασι,adverb,ge,γε,particle,e)pau/sato,ἐπαύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ri/wn,ἔριον,noun,d',δέ,particle,h)=n,εἰμί,verb,qermw=n,θέρμα,adjective,u(pobolh/,ὑποβολή,noun,te,τε,particle,kai\,καί,conjunction,peribolh\,περιβολή,noun,sunexh\s,συνεχής,adverb,kai\,καί,conjunction,puri/as,πυρία,noun,pa=sa,πᾶς,adjective,i)de/a,ἰδέα,noun,kai\,καί,conjunction,mo/lis,μόλις,adverb,ou(/tw,οὕτως,adverb,diagi/gnomai,διαγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,pri\n,πρίν,adverb,h(me/ran,ἡμέρα,noun,ei)=nai,εἰμί,verb,e)/qei,ἔθος,noun,tis,τις,pronoun,i)atro\n,ἰατρός,noun,kalw=n,κάλη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(=ken,ἥκω,verb,ei)/te,εἴτε,adverb,dh\,δή,particle,th=s,ὁ,article,e)piou/shs,ἔπειμι,verb,ei)/te,εἴτε,adverb,kai\,καί,conjunction,h(me/ra|,ἡμέρα,noun,u(/steron,ὕστερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,meshmbri/as,μεσημβρία,noun,moi,ἐγώ,pronoun,dokei=n,δοκέω,verb,pa/lin,πάλιν,adverb,prosbolh/,προσβολή,noun,tis,τις,pronoun,prosh/|ei,πρόσειμι,verb,kai\,καί,conjunction,met',μετά,preposition,ou),οὐ,adverb,polu\,πολύς,adjective,diexw/rei,διαχωρέω,verb,ka/tw,κάτος,adjective,me/laina,μέλας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,kaqhme/nw|,κάθημαι,verb,e)pi\,ἐπί,preposition,tou=,ὁ,article,di/frou,δίφρος,noun,e)pigi/gnetai,ἐπιγίγνομαι,verb,e)/klusis,ἔκλυσις,noun,deinh\,δεινός,adjective,kai\,καί,conjunction,i(drw\s,ἱδρώς,noun,kai\,καί,conjunction,leipoqumi/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,o(,ὁ,article,i)atro\s,ἰατρός,noun,e)teqoru/bhto/,θορυβέω,verb,te,τε,particle,kai\,καί,conjunction,trofh\n,τροφή,noun,h)ci/ou,ἀξιόω,verb,prosfe/rein,προσφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,d',δέ,particle,ou),οὐ,adverb,toiou=ton,τοιοῦτος,adjective,a)/ra,ἄρα,particle,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu/c,νύξ,adjective,t',τε,particle,e)pigi/gnetai,ἐπιγίγνομαι,verb,oi(=a,οἷος,adjective,dh\,δή,particle,e)n,ἐν,preposition,kludwni/w|,κλυδώνιον,noun,kai\,καί,conjunction,sa/lw|,σάλος,adjective,kai\,καί,conjunction,kate/darqon,καταδαρθάνω,verb,sxedo\n,σχεδόν,adverb,o(/son,ὅσος,adjective,ei)s,εἰς,preposition,o)/nar,ὄναρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,moi,ἐγώ,pronoun,gi/gnetai,γίγνομαι,verb,pro/stagma,πρόσταγμα,noun,poreuqh=nai,πορεύω,verb,pro\s,πρός,preposition,th\n,ὁ,article,tw=n,ὁ,article,trofe/wn,τροφεύς,noun,e(sti/an,ἑστία,noun,kai\,καί,conjunction,proskunh=sai,προσκυνέω,verb,to\,ὁ,article,e(/dos,ἕδος,noun,tou=,ὁ,article,*dio\s,Ζεύς,proper,pro\s,πρός,preposition,w(=|,ὅς,pronoun,e)trefo/mhn,τρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,fwnai/,φωνή,noun,tines,τις,pronoun,oi)=mai,οἴομαι,verb,kai\,καί,conjunction,o(,ὁ,article,tro/pos,τρόπος,noun,th=s,ὁ,article,i(ketei/as,ἱκετεία,adjective,dih/|rhto,διαιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xiw\n,χιών,adjective,d',δέ,particle,h)=n,εἰμί,verb,ou)k,οὐ,adverb,o)li/gh,ὀλίγος,adjective,kai\,καί,conjunction,duse/coda,δυσέξοδος,adjective,pantelw=s,παντελής,adverb,kai\,καί,conjunction,a)pei=xe,ἀπέχω,verb,to\,ὁ,article,oi)ki/dion,οἰκίδιον,noun,th=s,ὁ,article,oi)ki/as,οἰκία,noun,ple/on,πλέος,adjective,h)\,ἠέ,conjunction,sta/dion,στάδιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ne/bhn,ἀναβαίνω,verb,i(/ppon,ἵππος,noun,kai\,καί,conjunction,w)|xo/mhn,οἴχομαι,verb,kai\,καί,conjunction,proseku/nhsa,προσκυνέω,verb,kai\,καί,conjunction,ou)k,οὐ,adverb,e)/fqhn,φθάνω,verb,e)panelqw\n,ἐπανέρχομαι,verb,kai\,καί,conjunction,pa/nta,πᾶς,adjective,e)kei=na,ἐκεῖνος,pronoun,kaqeisth/kei,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,d',δέ,particle,u(pe\r,ὑπέρ,preposition,to\n,ὁ,article,tra/xhlon,τράχηλος,noun,kai\,καί,conjunction,ta\s,ὁ,article,a)po\,ἀπό,preposition,tw=n,ὁ,article,nw/twn,νῶτον,noun,katata/seis,κατάτασις,noun,kai\,καί,conjunction,to\n,ὁ,article,a)kribou/menon,ἀκριβόω,verb,o)pisqo/tonon,ὀπισθότονος,adjective,h)/dh,ἤδη,adverb,to/nde,ὅδε,pronoun,tro/pon,τρόπος,noun,i)a/sato,ἰάομαι,verb,eu)qu\s,εὐθύς,adverb,e)peidh\,ἐπεί,conjunction,th\n,ὁ,article,du/spnoian,δύσπνοια,noun,e)cia/sato,ἐξιάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrh=ma,χρῆμα,adjective,e)/fh,φημί,verb,basiliko\n,βασιλικός,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrh=nai,χρή,verb,d',δέ,particle,au)to\,αὐτός,pronoun,labei=n,λαμβάνω,verb,para\,παρά,preposition,th=s,ὁ,article,gunaiko/s,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,pws,πως,particle,e)k,ἐκ,preposition,tou/twn,οὗτος,pronoun,e)fa/nh,φαίνω,verb,dia/konos,διάκονος,noun,tw=n,ὁ,article,basilei/wn,βασίλειον,noun,pro\s,πρός,preposition,tw=|,ὁ,article,tou=,ὁ,article,*telesfo/rou,Τελεσφόρος,proper,new=|,νεάω,verb,te,τε,particle,kai\,καί,conjunction,e(/dei,ἕδος,noun,leuxei/mwn,λευχείμων,noun,te,τε,particle,kai\,καί,conjunction,e)zwsme/nos,ζώννυμι,verb,kai\,καί,conjunction,kata\,κατά,preposition,ta\s,ὁ,article,qu/ras,θύρα,noun,ou(=,ἕ,pronoun,h(,ὁ,article,*)/artemis,Ἄρτεμις,proper,h)/|ei,εἶμι,verb,e)/cw,ἔξω,adverb,u(po\,ὑπό,preposition,kh/rukos,κῆρυξ,noun,fe/rwn,φέρω,verb,tw=|,ὁ,article,basilei=,βασιλεύς,noun,to\,ὁ,article,loipo\n,λοιπός,adjective,tou=,ὁ,article,xrh/matos,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,dh\,δή,particle,o)/nar,ὄναρ,noun,w(s,ὡς,conjunction,a)mudrw=s,ἀμυδρός,adjective,a)pomnhmoneu=sai,ἀπομνημονεύω,verb,toiou=ton,τοιοῦτος,adjective,ma/lista,μάλιστα,adverb,e)ge/neto,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
