word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
ei)s,εἰς,preposition,ti/n',τίς,pronoun,o(,ὁ,article,fo/nos,φόνος,noun,a)nh/kei,ἀνέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,tou\s,ὁ,article,qewme/nous,θεάομαι,verb,h)\,ἠέ,conjunction,ei)s,εἰς,preposition,tou\s,ὁ,article,paidagwgou\s,παιδαγωγός,noun,w(=n,ὅς,pronoun,ou)dei\s,οὐδείς,pronoun,ou)de\n,οὐδείς,pronoun,kathgorei=,κατηγορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)fanh\s,ἀφανής,adjective,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,li/an,λίαν,adverb,fanero\s,φανερός,adjective,e)/moige,ἐγώ,pronoun,au)tou=,αὐτός,pronoun,o(,ὁ,article,qa/nato/s,θάνατος,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,to\n,ὁ,article,no/mon,νόμος,noun,o)rqw=s,ὀρθός,adjective,a)goreu/ein,ἀγορεύω,verb,fhmi\,φημί,verb,tou\s,ὁ,article,a)poktei/nantas,ἀποκτείνω,verb,kola/zesqai,κολάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/,ὅς,pronoun,te,τε,particle,ga\r,γάρ,particle,a)/kwn,ἀέκων,adjective,a)poktei/nas,ἀποκτείνω,verb,a)kousi/ois,ἀεκούσιος,adjective,kakoi=s,κακός,adjective,peripesei=n,περιπίπτω,verb,di/kaio/s,δίκαιος,adjective,e)stin,εἰμί,verb,o(/,ὅς,pronoun,te,τε,particle,diafqarei\s,διαφθείρω,verb,ou)de\n,οὐδείς,pronoun,h(=sson,ἥσσων,adverb,a)kousi/ws,ἀεκούσιος,adjective,h)\,ἠέ,conjunction,e(kousi/ws,ἑκούσιος,adjective,blafqei\s,βλάπτω,verb,a)dikoi=t',ἀδικέω,verb,a)\n,ἄν,particle,a)timw/rhtos,ἀτιμώρητος,adjective,geno/menos,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,di/kaios,δίκαιος,adjective,de\,δέ,particle,a)pofugei=n,ἀποφεύγω,verb,e)sti,εἰμί,verb,dia\,διά,preposition,th\n,ὁ,article,a)tuxi/an,ἀτυχία,noun,th=s,ὁ,article,a(marti/as,ἁμαρτία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,ga\r,γάρ,particle,u(po\,ὑπό,preposition,mhdemia=s,μηδείς,pronoun,e)pimelei/as,ἐπιμέλεια,noun,tou=,ὁ,article,qeou=,θεός,noun,h(,ὁ,article,a)tuxi/a,ἀτυχία,noun,gi/gnetai,γίγνομαι,verb,a(ma/rthma,ἁμάρτημα,noun,ou)=sa,εἰμί,verb,tw=|,ὁ,article,a(marto/nti,ἁμαρτάνω,verb,sumfora\,συμφορά,noun,dikai/a,δίκαιος,adjective,gene/sqai,γίγνομαι,verb,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,au)=,αὖ,interjection,qei/a,θεῖος,adjective,khli\s,κηλίς,adjective,tw=|,ὁ,article,dra/santi,δράω,verb,prospi/ptei,προσπίτνω,verb,a)sebou=nti,ἀσεβέω,verb,ou),οὐ,adverb,di/kaion,δίκαιος,adjective,ta\s,ὁ,article,qei/as,θεῖος,adjective,prosbola\s,προσβολή,noun,diakwlu/ein,διακωλύω,verb,gi/gnesqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/lecan,λέγω,verb,de\,δέ,particle,kai\,καί,conjunction,w(s,ὡς,conjunction,ou),οὐ,adverb,pre/pei,πρέπω,verb,xrhsta\,χρηστός,adjective,e)pithdeu/ontas,ἐπιτηδεύω,verb,au)tou\s,αὐτός,pronoun,kakw=n,κακός,adjective,a)ciou=sqai,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(mei=s,ἐγώ,pronoun,de\,δέ,particle,pw=s,πῶς,adverb,a)\n,ἄν,particle,pre/ponta,πρέπω,verb,pa/sxoimen,πάσχω,verb,ei),εἰ,conjunction,mhde\n,μηδείς,pronoun,u(podee/stera,ὑποδεής,adverb,tou/twn,οὗτος,pronoun,meletw=ntes,μελετάω,verb,qana/tw|,θάνατος,adjective,zhmiou/meqa,ζημιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa/skwn,φάσκω,verb,de\,δέ,particle,a)nama/rthtos,ἀναμάρτητος,adjective,ei)=nai,εἰμί,verb,kai\,καί,conjunction,a)ciw=n,ἀξιάω,verb,ta\s,ὁ,article,sumfora\s,συμφορά,noun,tw=n,ὁ,article,a(marto/ntwn,ἁμαρτάνω,verb,ei)=nai,εἰμί,verb,kai\,καί,conjunction,mh\,μή,conjunction,ei)s,εἰς,preposition,tou\s,ὁ,article,a)namarth/tous,ἀναμάρτητος,adjective,e)ktre/pesqai,ἐκτρέπω,verb,u(pe\r,ὑπέρ,preposition,h(mw=n,ἐγώ,pronoun,le/gei,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/,ὅς,pronoun,te,τε,particle,ga\r,γάρ,particle,pai=s,πᾶς,adjective,mou,ἐγώ,pronoun,ei)s,εἰς,preposition,ou)de/na,οὐδείς,pronoun,ou)de\n,οὐδείς,pronoun,a(martw/n,ἁμαρτάνω,verb,u(po\,ὑπό,preposition,tou/tou,οὗτος,pronoun,tou=,ὁ,article,meiraki/ou,μειράκιον,noun,a)poqanw/n,ἀποθνήσκω,verb,a)dikoi=t',ἀδικέω,verb,a)\n,ἄν,particle,a)timw/rhtos,ἀτιμώρητος,adjective,geno/menos,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw/,ἐγώ,pronoun,te,τε,particle,tou=de,ὅδε,pronoun,ma=llon,μᾶλλον,adverb,a)nama/rthtos,ἀναμάρτητος,adjective,w)\n,εἰμί,verb,deina\,δεινός,adjective,pei/somai,πάσχω,verb,a(\,ὅς,pronoun,o(,ὁ,article,no/mos,νόμος,noun,a)podi/dwsi/,ἀποδίδωμι,verb,moi,ἐγώ,pronoun,mh\,μή,conjunction,tuxw\n,τυγχάνω,verb,par',παρά,preposition,u(mw=n,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,ou)de\,οὐδέ,particle,th=s,ὁ,article,a(marti/as,ἁμαρτία,noun,ou)de\,οὐδέ,particle,tou=,ὁ,article,a)kousi/ws,ἀεκούσιος,adjective,a)poktei=nai,ἀποκτείνω,verb,e)c,ἐκ,preposition,w(=n,ὅς,pronoun,au)toi\,αὐτός,pronoun,le/gousin,λέγω,verb,a)polu/etai,ἀπολύω,verb,a)lla\,ἀλλά,adverb,koina\,κοινός,adjective,a)mfo/tera,ἀμφότερος,adjective,tau=ta,οὗτος,pronoun,a)mfoi=n,ἄμφω,noun,au)toi=n,αὐτός,pronoun,e)sti,εἰμί,verb,dhlw/sw,δηλόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/per,εἴπερ,conjunction,o(,ὁ,article,pai=s,πᾶς,adjective,dia\,διά,preposition,to\,ὁ,article,u(po\,ὑπό,preposition,th\n,ὁ,article,fora\n,φορά,noun,tou=,ὁ,article,a)konti/ou,ἀκόντιον,noun,u(pelqei=n,ὑπέρχομαι,verb,kai\,καί,conjunction,mh\,μή,conjunction,a)tre/mas,ἀτρέμας,adverb,e(sta/nai,ἵστημι,verb,foneu\s,φονεύς,noun,au)to\s,αὐτός,pronoun,au(tou=,ἑαυτοῦ,pronoun,di/kaios,δίκαιος,adjective,ei)=nai/,εἰμί,verb,e)stin,εἰμί,verb,ou)de\,οὐδέ,particle,to\,ὁ,article,meira/kion,μειράκιον,noun,kaqaro\n,καθαρός,adjective,th=s,ὁ,article,ai)ti/as,αἰτία,noun,e)sti/n,εἰμί,verb,a)ll',ἀλλά,adverb,ei)/per,εἴπερ,conjunction,tou/tou,οὗτος,pronoun,mh\,μή,conjunction,a)konti/zontos,ἀκοντίζω,verb,a)ll',ἀλλά,adverb,a)tre/ma,ἀτρέμας,adverb,e(stw=tos,ἵστημι,verb,a)pe/qanen,ἀποθνήσκω,verb,o(,ὁ,article,pai=s,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)c,ἐκ,preposition,a)mfoi=n,ἄμφω,noun,de\,δέ,particle,tou=,ὁ,article,fo/nou,φόνος,noun,genome/nou,γίγνομαι,verb,o(,ὁ,article,me\n,μέν,particle,pai=s,πᾶς,adjective,ei)s,εἰς,preposition,au(to\n,ἑαυτοῦ,pronoun,a(martw\n,ἁμαρτάνω,verb,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,kata\,κατά,preposition,th\n,ὁ,article,a(marti/an,ἁμαρτία,noun,e(auto\n,ἑαυτοῦ,pronoun,tetimw/rhtai,τιμωρέω,verb,te/qnhke,θνήσκω,verb,ga/r,γάρ,particle,o(,ὁ,article,de\,δέ,particle,sullh/ptwr,συλληπτέος,noun,kai\,καί,conjunction,koinwno\s,κοινωνός,noun,ei)s,εἰς,preposition,tou\s,ὁ,article,ou),οὐ,adverb,prosh/kontas,προσήκω,verb,th=s,ὁ,article,a(marti/as,ἁμαρτία,noun,geno/menos,γίγνομαι,verb,pw=s,πῶς,adverb,di/kaios,δίκαιος,adjective,a)zh/mios,ἀζήμιος,adjective,a)pofugei=n,ἀποφεύγω,verb,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,th=s,ὁ,article,au)tw=n,αὐτός,pronoun,tw=n,ὁ,article,a)pologoume/nwn,ἀπολογέομαι,verb,a)pologi/as,ἀπολογία,noun,meto/xou,μέτοχος,adjective,tou=,ὁ,article,meiraki/ou,μειράκιον,noun,tou=,ὁ,article,fo/nou,φόνος,noun,o)/ntos,εἰμί,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,dikai/ws,δίκαιος,adjective,ou)de\,οὐδέ,particle,o(si/ws,ὅσιος,adjective,a)polu/oite,ἀπολύω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,h(mei=s,ἐγώ,pronoun,oi(,ἕ,pronoun,dia\,διά,preposition,th\n,ὁ,article,tou/twn,οὗτος,pronoun,a(marti/an,ἁμαρτία,noun,diafqare/ntes,διαφθείρω,verb,au)qe/ntai,αὐθέντης,noun,katagnwsqe/ntes,καταγιγνώσκω,verb,o(/sia,ὅσιος,adjective,a)ll',ἀλλά,adverb,a)no/si',ἀνοσία,noun,a)\n,ἄν,particle,pa/qoimen,πάσχω,verb,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/q',οὔτε,adverb,oi(,ἕ,pronoun,qanatw/santes,θανατόω,verb,h(ma=s,ἐγώ,pronoun,mh\,μή,conjunction,ei)rgo/menoi,ἔργω,verb,tw=n,ὁ,article,proshko/ntwn,προσήκω,verb,eu)seboi=nt',εὐσεβέω,verb,a)\n,ἄν,particle,u(po\,ὑπό,preposition,tw=n,ὁ,article,a)polusa/ntwn,ἀπολύω,verb,tou\s,ὁ,article,a)nosi/ous,ἀνόσιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/shs,πᾶς,adjective,d',δέ,particle,u(pe\r,ὑπέρ,preposition,pa/ntwn,πᾶς,adjective,th=s,ὁ,article,khli=dos,κηλίς,adjective,ei)s,εἰς,preposition,u(ma=s,σύ,pronoun,a)naferome/nhs,ἀναφέρω,verb,pollh\,πολύς,adjective,eu)la/beia,εὐλάβεια,adjective,u(mi=n,σύ,pronoun,tou/twn,οὗτος,pronoun,poihte/a,ποιητέος,adjective,e)sti/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katalabo/ntes,καταλαμβάνω,verb,me\n,μέν,particle,ga\r,γάρ,particle,au)to\n,αὐτός,pronoun,kai\,καί,conjunction,ei)/rcantes,ἔργω,verb,w(=n,ὅς,pronoun,o(,ὁ,article,no/mos,νόμος,noun,ei)/rgei,ἔργω,verb,kaqaroi\,καθαρός,adjective,tw=n,ὁ,article,e)gklhma/twn,ἔγκλημα,noun,e)/sesqe,εἰμί,verb,a)polu/santes,ἀπολύω,verb,de\,δέ,particle,u(pai/tioi,ὑπαίτιος,adjective,kaqi/stasqe,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,ou)=n,οὖν,particle,u(mete/ras,ὑμέτερος,adjective,eu)sebei/as,εὐσέβεια,noun,e(/neka,ἕνεκα,preposition,kai\,καί,conjunction,tw=n,ὁ,article,no/mwn,νόμος,noun,a)pa/gontes,ἀπάγω,verb,timwrei=sqe,τιμωρέω,verb,au)to/n,αὐτός,pronoun,ltkai\gt,,,au)toi/,αὐτός,pronoun,te,τε,particle,mh\,μή,conjunction,metala/bhte,μεταλαμβάνω,verb,th=s,ὁ,article,tou/tou,οὗτος,pronoun,miari/as,μιαρία,noun,h(mi=n,ἐγώ,pronoun,te,τε,particle,toi=s,ὁ,article,goneu=sin,γονεύς,noun,oi(\,ἕ,pronoun,zw=ntes,ζάω,verb,katorwru/gmeqa,κατορύσσω,verb,u(p',ὑπό,preposition,au)tou=,αὐτός,pronoun,do/ch|,δόξα,noun,gou=n,γοῦν,particle,e)lafrote/ran,ἐλαφρός,adjective,th\n,ὁ,article,sumfora\n,συμφορά,noun,katasth/sate,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=ton,οὗτος,pronoun,me\n,μέν,particle,ei)ko\s,ἔοικα,verb,pro\s,πρός,preposition,th\n,ὁ,article,e(autou=,ἑαυτοῦ,pronoun,kathgori/an,κατηγορία,noun,prose/xonta,προσέχω,verb,to\n,ὁ,article,nou=n,νόος,adjective,mh\,μή,conjunction,maqei=n,μανθάνω,verb,th\n,ὁ,article,a)pologi/an,ἀπολογία,noun,mou,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(ma=s,σύ,pronoun,de\,δέ,particle,xrh/,χρή,verb,gignw/skontas,γιγνώσκω,verb,o(/ti,ὅστις,pronoun,h(mei=s,ἐγώ,pronoun,me\n,μέν,particle,oi(,ὁ,article,a)nti/dikoi,ἀντίδικος,adjective,kat',κατά,preposition,eu)/noian,εὔνοια,noun,kri/nontes,κρίνω,verb,to\,ὁ,article,pra=gma,πρᾶγμα,noun,ei)ko/tws,ἐοικότως,adverb,di/kaia,δίκαιος,adjective,e(ka/teroi,ἑκάτερος,adjective,au(tou\s,ἑαυτοῦ,pronoun,oi)o/meqa,οἴομαι,verb,le/gein,λέγω,verb,u(ma=s,σύ,pronoun,de\,δέ,particle,o(si/ws,ὅσιος,adjective,o(ra=n,ὁράω,verb,prosh/kei,προσήκω,verb,ta\,ὁ,article,praxqe/nta,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tw=n,ὁ,article,legome/nwn,λέγω,verb,ga\r,γάρ,particle,h(,ὁ,article,a)lh/qeia,ἀλήθεια,adjective,skepte/a,σκεπτέος,adjective,au)tw=n,αὐτός,pronoun,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de/,δέ,particle,ei),εἰ,conjunction,me/n,μέν,particle,ti,τις,pronoun,yeu=dos,ψεῦδος,noun,ei)/rhka,ἐρῶ,verb,o(mologw=,ὁμολογέω,verb,kai\,καί,conjunction,ta\,ὁ,article,o)rqw=s,ὀρθός,adjective,ei)rhme/na,ἐρῶ,verb,prosdiaba/llein,προσδιαβάλλω,verb,a)/dika,ἄδικος,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,a)lhqh=,ἀληθής,adjective,me/n,μέν,particle,lepta\,λεπτόν,noun,de\,δέ,particle,kai\,καί,conjunction,a)kribh=,ἀκριβής,adjective,ou)k,οὐ,adverb,e)gw\,ἐγώ,pronoun,o(,ὁ,article,le/gwn,λέγω,verb,a)ll',ἀλλά,adverb,o(,ὁ,article,pra/cas,πράσσω,verb,th\n,ὁ,article,a)pe/xqeian,ἀπέχθεια,noun,au)tw=n,αὐτός,pronoun,di/kaios,δίκαιος,adjective,fe/resqai/,φέρω,verb,e)sti,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/lw,ἐθέλω,verb,de\,δέ,particle,u(ma=s,σύ,pronoun,prw=ton,πρότερος,adjective,maqei=n,μανθάνω,verb,o(/ti,ὅστις,pronoun,ou)k,οὐ,adverb,e)a/n,ἐάν,conjunction,tis,τις,pronoun,fa/skh|,φάσκω,verb,a)poktei=nai,ἀποκτείνω,verb,tou=t',οὗτος,pronoun,e)/stin,εἰμί,verb,a)ll',ἀλλά,adverb,e)a/n,ἐάν,conjunction,tis,τις,pronoun,e)legxqh=|,ἐλέγχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,de\,δέ,particle,o(mologw=n,ὁμολογέω,verb,to\,ὁ,article,e)/rgon,ἔργον,noun,w(s,ὡς,conjunction,h(mei=s,ἐγώ,pronoun,le/gomen,λέγω,verb,gene/sqai,γίγνομαι,verb,u(pe\r,ὑπέρ,preposition,tou=,ὁ,article,a)poktei/nantos,ἀποκτείνω,verb,a)mfisbhtei=,ἀμφισβητέω,verb,o(\n,ὅς,pronoun,a)du/naton,ἀδύνατος,adjective,a)llaxo/qen,ἀλλαχόθεν,adverb,h)\,ἠέ,conjunction,e)k,ἐκ,preposition,tw=n,ὁ,article,praxqe/ntwn,πράσσω,verb,dhlou=sqai,δηλόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sxetlia/zei,σχετλῖάζω,verb,de\,δέ,particle,kakw=s,κακός,adjective,a)kou/ein,ἀκούω,verb,fa/skwn,φάσκω,verb,to\n,ὁ,article,pai=da,παῖς,adjective,ei),εἰ,conjunction,mh/te,μήτε,particle,a)konti/sas,ἀκοντίζω,verb,mh/t',μήτε,particle,e)pinoh/sas,ἐπινοέω,verb,au)qe/nths,αὐθέντης,noun,w)\n,εἰμί,verb,a)pode/deiktai,ἀποδείκνυμι,verb,kai\,καί,conjunction,ou),οὐ,adverb,pro\s,πρός,preposition,ta\,ὁ,article,lego/mena,λέγω,verb,a)pologei=tai,ἀπολογέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)konti/sai,ἀκοντίζω,verb,ou)de\,οὐδέ,particle,balei=n,βάλλω,verb,au(to/n,ἑαυτοῦ,pronoun,fhmi,φημί,verb,to\n,ὁ,article,pai=da,παῖς,adjective,a)ll',ἀλλά,adverb,u(po\,ὑπό,preposition,th\n,ὁ,article,plhgh\n,πληγή,noun,tou=,ὁ,article,a)konti/ou,ἀκόντιον,noun,u(pelqo/nta,ὑπέρχομαι,verb,ou)x,οὐ,adverb,u(po\,ὑπό,preposition,tou=,ὁ,article,meiraki/ou,μειράκιον,noun,a)ll',ἀλλά,adverb,u(f',ὑπό,preposition,e(autou=,ἑαυτοῦ,pronoun,diafqarh=nai,διαφθείρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)tremi/zwn,ἀτρεμίζω,verb,a)pe/qane,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
