word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS
a)ll',ἀλλά,adverb,o(rw=,ὁράω,verb,fhsi/,φημί,verb,tis,τις,pronoun,tou\s,ὁ,article,kalou\s,καλός,noun,kai\,καί,conjunction,a)gaqou\s,ἀγαθός,adjective,kai\,καί,conjunction,limw=|,λιμός,noun,kai\,καί,conjunction,r(i/gei,ῥῖγος,noun,a)pollume/nous,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,de\,δέ,particle,mh\,μή,conjunction,kalou\s,καλός,noun,kai\,καί,conjunction,mh\,μή,conjunction,a)gaqou\s,ἀγαθός,adjective,ou)x,οὐ,adverb,o(ra=|s,ὁράω,verb,trufh=|,τρυφή,noun,kai\,καί,conjunction,a)lazonei/a|,ἀλαζονεία,noun,kai\,καί,conjunction,a)peirokali/a|,ἀπειροκαλία,noun,a)pollume/nous,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,ai)sxro\n,αἰσχρός,adjective,to\,ὁ,article,par',παρά,preposition,a)/llou,ἄλλος,adjective,tre/fesqai,τρέφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ti/s,τίς,pronoun,w)=,ὦ,interjection,kako/daimon,κακοδαίμων,adjective,au)to\s,αὐτός,pronoun,e)c,ἐκ,preposition,e(autou=,ἑαυτοῦ,pronoun,tre/fetai,τρέφω,verb,a)/llos,ἄλλος,adjective,ge,γε,particle,h)\,ἠέ,conjunction,o(,ὁ,article,ko/smos,κόσμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/stis,ὅστις,pronoun,gou=n,γοῦν,particle,e)gkalei=,ἐγκαλέω,verb,th=|,ὁ,article,pronoi/a|,πρόνοια,noun,o(/ti,ὅστις,pronoun,oi(,ὁ,article,ponhroi\,πονηρός,adjective,ou),οὐ,adverb,dido/asi,δίδωμι,verb,di/khn,δίκη,adjective,o(/ti,ὅστις,pronoun,i)sxuroi/,ἰσχυρός,adjective,ei)si,εἰμί,verb,kai\,καί,conjunction,plou/sioi,πλούσιος,adjective,o(/moio/n,ὅμοιος,adjective,ti,τις,pronoun,dra=|,δράω,verb,w(/sper,ὥσπερ,adverb,ei),εἰ,conjunction,tou\s,ὁ,article,o)fqalmou\s,ὀφθαλμός,noun,a)polwleko/twn,ἀπόλλυμι,verb,au)tw=n,αὐτός,pronoun,e)/lege,λέγω,verb,mh\,μή,conjunction,dedwke/nai,δίδωμι,verb,di/khn,δίκη,adjective,au)tou/s,αὐτός,pronoun,o(/ti,ὅστις,pronoun,oi(,ὁ,article,o)/nuxes,ὄνυξ,noun,u(giei=s,ὑγιής,adverb,ei)=en,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,me\n,μέν,particle,ga/r,γάρ,particle,fhmi,φημί,verb,polu\,πολύς,adjective,diafe/rein,διαφέρω,verb,ma=llon,μᾶλλον,adverb,a)reth\n,ἀρετή,noun,kaki/as,κακία,noun,h)\,ἠέ,conjunction,o)fqalmoi\,ὀφθαλμός,noun,o)nu/xwn,ὄνυξ,noun,diafe/rousin,διαφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tw=n,ὁ,article,*)epikth/tou,Ἐπίκτητος,proper,a)pomnhmoneuma/twn,ἀπομνημόνευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,dusxerei=s,δυσχερής,adverb,de\,δέ,particle,filoso/fous,φιλόσοφος,noun,ei)s,εἰς,preposition,me/son,μέσος,adjective,a)/gontes,ἄγω,verb,oi(=s,ὅς,pronoun,ou),οὐ,adverb,dokei=,δοκέω,verb,kata\,κατά,preposition,fu/sin,φύσις,noun,h(donh\,ἡδονά,noun,ei)=nai,εἰμί,verb,a)ll',ἀλλά,adverb,e)pigi/gnesqai,ἐπιγίγνομαι,verb,toi=s,ὁ,article,kata\,κατά,preposition,fu/sin,φύσις,noun,dikaiosu/nh|,δικαιοσύνη,noun,swfrosu/nh|,σωφροσύνη,noun,e)leuqeri/a|,ἐλευθερία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,pot',ποτέ,particle,ou)=n,οὖν,particle,h(,ὁ,article,yuxh\,ψυχή,noun,e)pi\,ἐπί,preposition,me\n,μέν,particle,toi=s,ὁ,article,tou=,ὁ,article,sw/matos,σῶμα,adjective,a)gaqoi=s,ἀγαθός,adjective,mikrote/rois,μικρός,adjective,ou)=si,εἰμί,verb,xai/rei,χαίρω,verb,kai\,καί,conjunction,galhnia=|,γαληνιάω,verb,w(/s,ὡς,conjunction,fhsin,φημί,verb,*)epi/kouros,Ἐπίκουρος,proper,e)pi\,ἐπί,preposition,de\,δέ,particle,toi=s,ὁ,article,au(th=s,ἑαυτοῦ,pronoun,a)gaqoi=s,ἀγαθός,adjective,megi/stois,μέγας,adverb,ou)=sin,εἰμί,verb,ou)x,οὐ,adverb,h(/detai,ἥδομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,kai\,καί,conjunction,de/dwke/,δίδωμι,verb,moi,ἐγώ,pronoun,h(,ὁ,article,fu/sis,φύσις,noun,ai)dw=,αἰδώ,noun,kai\,καί,conjunction,polla\,πολύς,adjective,u(peruqriw=,ὑπερυθριάω,verb,o(/tan,ὅταν,conjunction,ti,τις,pronoun,u(pola/bw,ὑπολαμβάνω,verb,ai)sxro\n,αἰσχρός,adjective,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to/,οὗτος,pronoun,me,ἐγώ,pronoun,to\,ὁ,article,ki/nhma,κίνημα,noun,ou)k,οὐ,adverb,e)a=|,ἀίω,verb,th\n,ὁ,article,h(donh\n,ἡδονά,noun,qe/sqai,τίθημι,verb,a)gaqo\n,ἀγαθός,adjective,kai\,καί,conjunction,te/los,τέλος,noun,tou=,ὁ,article,bi/ou,βίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tw=n,ὁ,article,*)epikth/tou,Ἐπίκτητος,proper,a)pomnhmoneuma/twn,ἀπομνημόνευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,*(rw/mh|,,,ai(,ὁ,article,gunai=kes,γυνή,noun,meta\,μετά,preposition,xei=ras,χείρ,noun,e)/xousi,ἔχω,verb,th\n,ὁ,article,*pla/twnos,Πλάτων,proper,*politei/an,πολιτεία,noun,o(/ti,ὅστις,pronoun,koina\s,κοινός,adjective,a)cioi=,ἀξιόω,verb,ei)=nai,εἰμί,verb,ta\s,ὁ,article,gunai=kas,γυνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=s,ὁ,article,ga\r,γάρ,particle,r(h/masi,ῥῆμα,noun,prose/xousi,προσέχω,verb,to\n,ὁ,article,nou=n,νόος,adjective,ou),οὐ,adverb,th=|,ὁ,article,dianoi/a|,διάνοια,noun,ta)ndro/s,ἀνήρ,noun,o(/ti,ὅστις,pronoun,ou),οὐ,adverb,gamei=n,γαμέω,verb,keleu/wn,κελεύω,verb,kai\,καί,conjunction,sunoikei=n,συνοικέω,verb,e(/na,ἕνος,adjective,mia=|,εἷς,adjective,ei)=ta,εἶτα,adverb,koina\s,κοινός,adjective,ei)=nai,εἰμί,verb,bou/letai,βούλομαι,verb,ta\s,ὁ,article,gunai=kas,γυνή,noun,a)ll',ἀλλά,adverb,e)cairw=n,ἐξαιρέω,verb,to\n,ὁ,article,toiou=ton,τοιοῦτος,adjective,ga/mon,γάμος,adjective,kai\,καί,conjunction,a)/llo,ἄλλος,adjective,ti,τις,pronoun,ei)=dos,εἶδος,noun,ga/mou,γάμος,adjective,ei)sfe/rwn,εἰσφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,o(/lon,ὅλος,adjective,oi(,ὁ,article,a)/nqrwpoi,ἄνθρωπος,noun,xai/rousin,χαίρω,verb,a)pologi/as,ἀπολογία,noun,toi=s,ὁ,article,e(autw=n,ἑαυτοῦ,pronoun,a(marth/masi,ἁμάρτημα,noun,pori/zontes,πορίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei/,ἐπεί,conjunction,toi,τοι,particle,filosofi/a,φιλοσοφία,noun,fhsi/n,φημί,verb,o(/ti,ὅστις,pronoun,ou)de\,οὐδέ,particle,to\n,ὁ,article,da/ktulon,δάκτυλος,noun,e)ktei/nein,ἐκτείνω,verb,ei)kh=|,εἰκῇ,adverb,prosh/kei,προσήκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tw=n,ὁ,article,*)epikth/tou,Ἐπίκτητος,proper,a)pomnhmoneuma/twn,ἀπομνημόνευμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)de/nai,οἶδα,verb,xrh/,χρή,verb,o(/ti,ὅστις,pronoun,ou),οὐ,adverb,r(a/|dion,ῥᾴδιος,adjective,do/gma,δόγμα,noun,paragene/sqai,παραγίγνομαι,verb,a)nqrw/pw|,ἄνθρωπος,noun,ei),εἰ,conjunction,mh\,μή,conjunction,kaq',κατά,preposition,e(ka/sthn,ἕκαστος,adjective,h(me/ran,ἡμέρα,noun,ta\,ὁ,article,au)ta\,αὐτός,pronoun,kai\,καί,conjunction,le/goi,λέγω,verb,tis,τις,pronoun,kai\,καί,conjunction,a)kou/oi,ἀκούω,verb,kai\,καί,conjunction,a(/ma,ἅμα,adverb,xrw=|to,χράομαι,verb,pro\s,πρός,preposition,to\n,ὁ,article,bi/on,βίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)s,εἰς,preposition,sumpo/sion,συμπόσιον,noun,me\n,μέν,particle,ou)=n,οὖν,particle,paraklhqe/ntes,παρακαλέω,verb,tw=|,ὁ,article,paro/nti,πάρειμι,verb,xrw/meqa,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,tis,τις,pronoun,keleu/oi,κελεύω,verb,to\n,ὁ,article,u(podexo/menon,ὑποδέχομαι,verb,i)xqu=s,ἰχθύς,noun,au)tw=|,αὐτός,pronoun,paratiqe/nai,παρατίθημι,verb,h)\,ἠέ,conjunction,plakou=ntas,πλακόω,verb,a)/topos,ἄτοπος,adjective,a)\n,ἄν,particle,do/ceien,δοκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,de\,δέ,particle,tw=|,ὁ,article,ko/smw|,κόσμος,noun,ai)tou=men,αἰτέω,verb,tou\s,ὁ,article,qeou/s,θεός,noun,a(\,ὅς,pronoun,mh\,μή,conjunction,dido/asi,δίδωμι,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,pollw=n,πολύς,adjective,o)/ntwn,εἰμί,verb,a(/,ὅς,pronoun,ge,γε,particle,h(mi=n,ἐγώ,pronoun,dedw/kasi,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,au)tou=,αὐτοῦ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xari/entes,χαρίεις,adjective,e)/fh,φημί,verb,ei)si\n,εἰμί,verb,oi(,ὁ,article,me/ga,μέγας,adverb,fronou=ntes,φρονέω,verb,e)pi\,ἐπί,preposition,toi=s,ὁ,article,ou)k,οὐ,adverb,e)f',ἐπί,preposition,h(mi=n,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw/,ἐγώ,pronoun,fhsi/,φημί,verb,krei/ttwn,κρείσσων,verb,ei)mi/,εἰμί,verb,sou,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)grou\s,ἀγρός,noun,ga\r,γάρ,particle,e)/xw,ἔχω,verb,pollou/s,πολύς,adjective,su\,σύ,pronoun,de\,δέ,particle,limw=|,λιμός,noun,paratei/nh|,παρατείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llos,ἄλλος,adjective,le/gei,λέγω,verb,e)gw\,ἐγώ,pronoun,u(patiko/s,ὑπατικός,adjective,ei)mi,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llos,ἄλλος,adjective,e)gw\,ἐγώ,pronoun,e)pi/tropos,ἐπίτροπος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/llos,ἄλλος,adjective,e)gw\,ἐγώ,pronoun,ou)/las,οὖλος,adjective,tri/xas,θρίξ,noun,e)/xw,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/ppos,ἵππος,noun,d',δέ,particle,i(/ppw|,ἵππος,noun,ou),οὐ,adverb,le/gei,λέγω,verb,o(/ti,ὅστις,pronoun,krei/ttwn,κρείσσων,verb,ei)mi/,εἰμί,verb,sou,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polu\n,πολύς,adjective,ga\r,γάρ,particle,ke/kthmai,κτάομαι,verb,xilo\n,χιλός,noun,kai\,καί,conjunction,kriqa\s,κριθή,noun,polla\s,πολύς,adjective,kai\,καί,conjunction,xalinoi/,χαλινός,noun,moi/,ἐγώ,pronoun,ei)si,εἰμί,verb,xrusoi=,χρύσεος,adjective,kai\,καί,conjunction,e)fi/pp,,,ia,,,poiki/la,ποικίλος,adjective,a)ll',ἀλλά,adverb,o(/ti,ὅστις,pronoun,w)ku/tero/s,ὠκύς,adjective,sou,σύ,pronoun,ei)mi/,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,pa=n,πᾶς,adjective,zw=|on,ζώιον,noun,krei=tton,κρείσσων,verb,kai\,καί,conjunction,xei=ro/n,χείρων,adverb,e)stin,εἰμί,verb,e)k,ἐκ,preposition,th=s,ὁ,article,e(autou=,ἑαυτοῦ,pronoun,a)reth=s,ἀρετή,noun,kai\,καί,conjunction,kaki/as,κακία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=r',ἆρα,particle,ou)=n,οὖν,particle,a)nqrw/pou,ἄνθρωπος,noun,mo/nou,μόνος,adjective,a)reth\,ἀρετή,noun,ou)k,οὐ,adverb,e)/stin,εἰμί,verb,a)lla\,ἀλλά,adverb,dei=,δέομαι,verb,h(ma=s,ἐγώ,pronoun,ei)s,εἰς,preposition,tri/xas,θρίξ,noun,a)fora=n,ἀφοράω,verb,kai\,καί,conjunction,ta\,ὁ,article,i(ma/tia,ἱμάτιον,adjective,kai\,καί,conjunction,tou\s,ὁ,article,pa/ppous,πάππος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,me\n,μέν,particle,i)atrw=|,ἰατρός,noun,mhde\n,μηδείς,pronoun,sumbouleu/onti,συμβουλεύω,verb,a)/xqontai,ἄχθομαι,verb,oi(,ἕ,pronoun,ka/mnontes,κάμνω,verb,kai\,καί,conjunction,h(gou=ntai,ἡγέομαι,verb,a)pegnw=sqai,ἀπογιγνώσκω,verb,u(p',ὑπό,preposition,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
