word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
ti/,τίς,pronoun,d',δέ,particle,ei)/,εἰ,conjunction,tis,τις,pronoun,di/khn,δίκη,adjective,e)cou/lhs,ἐξούλης,adjective,au)tw=|,αὐτός,pronoun,laxw\n,λαγχάνω,verb,mhde\n,μηδείς,pronoun,e)moi\,ἐγώ,pronoun,fai/h,φημί,verb,pro\s,πρός,preposition,au(to\n,ἑαυτοῦ,pronoun,ei)=nai,εἰμί,verb,kuri/an,κυρία,noun,de\,δέ,particle,poihsa/menos,ποιέω,verb,e)ggra/yai,ἐγγράφω,verb,ti/,τίς,pronoun,ma=llon,μᾶλλον,adverb,a)\n,ἄν,particle,ei)/h,ἀίω,verb,tou=ton,οὗτος,pronoun,h)\,ἠέ,conjunction,e)/m',ἐγώ,pronoun,e)ggegrafw/s,ἐγγράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,ei)/,εἰ,conjunction,tinas,τις,pronoun,ei)sfora\s,εἰσφορά,noun,mh\,μή,conjunction,qei/h,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,ei)/,εἰ,conjunction,tis,τις,pronoun,a)/llh,ἄλλος,adjective,peri\,περί,preposition,tou)/noma,ὄνομα,adjective,gi/gnoit',γίγνομαι,verb,h)\,ἠέ,conjunction,lh=cis,λῆξις,noun,di/khs,δίκη,adjective,h)\,ἠέ,conjunction,do/c',δοκέω,verb,o(/lws,ὅλος,adjective,a)hdh/s,ἀηδής,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,ei)/setai,εἶμι,verb,tw=n,ὁ,article,pollw=n,πολύς,adjective,po/tero/s,πότερος,adjective,poq',ποτέ,particle,ou(=to/s,οὗτος,pronoun,e)stin,εἰμί,verb,duoi=n,δύο,adjective,*mantiqe/oin,Μαντίθεος,proper,tau)tou=,ταυτός,adjective,patro\s,πατήρ,noun,o)/ntoin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe/re,φέρω,verb,ei),εἰ,conjunction,de\,δέ,particle,di/khn,δίκη,adjective,a)stratei/as,ἀστρατεία,noun,feu/goi,φεύγω,verb,xoreu/oi,χορεύω,verb,d',δέ,particle,o(/tan,ὅταν,conjunction,strateu/esqai,στρατεύω,verb,de/h|,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,nu=n,νῦν,adverb,o(/t',ὅτε,conjunction,ei)s,εἰς,preposition,*tamu/nas,,,parh=lqon,παρέρχομαι,verb,oi(,ὁ,article,a)/lloi,ἄλλος,adjective,e)nqa/de,ἐνθάδε,adverb,tou\s,ὁ,article,*xoa=s,χοή,noun,a)/gwn,ἄγω,verb,a)pelei/fqh,ἀπολείπω,verb,kai\,καί,conjunction,toi=s,ὁ,article,*dionusi/ois,Διονύσια,proper,katamei/nas,καταμένω,verb,e)xo/reuen,χορεύω,verb,w(s,ὡς,conjunction,a(/pantes,ἅπας,adjective,e(wra=q',ὁράω,verb,oi(,ἕ,pronoun,e)pidhmou=ntes,ἐπιδημέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)pelqo/ntwn,ἀπέρχομαι,verb,d',δέ,particle,e)c,ἐκ,preposition,*eu)boi/as,Εὔβοια,proper,tw=n,ὁ,article,stratiwtw=n,στρατιώτης,adjective,lipotaci/ou,λιποτάξιον,noun,proseklh/qh,προσκαλέω,verb,ka)gw\,ἐγώ,pronoun,taciarxw=n,ταξιαρχέω,verb,th=s,ὁ,article,fulh=s,φυλή,noun,h)nagkazo/mhn,ἀναγκάζω,verb,kata\,κατά,preposition,tou)no/matos,ὄνομα,adjective,tou=,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,patro/qen,πατρόθεν,adverb,de/xesqai,δέχομαι,verb,th\n,ὁ,article,lh=cin,λῆξις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei),εἰ,conjunction,misqo\s,μισθός,noun,e)pori/sqh,πορίζω,verb,toi=s,ὁ,article,dikasthri/ois,δικαστήριον,noun,ei)sh=gon,εἰσάγω,verb,a)\n,ἄν,particle,dh=lon,δῆλος,adjective,o(/ti,ὅστις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,d',δέ,particle,ei),εἰ,conjunction,mh\,μή,conjunction,seshmasme/nwn,σημαίνω,verb,h)/dh,ἤδη,adverb,sune/bh,συμβαίνω,verb,tw=n,ὁ,article,e)xi/nwn,ἐχῖνος,noun,ka)\n,κἀν,conjunction,ma/rturas,μάρτυς,noun,u(mi=n,σύ,pronoun,paresxo/mhn,παρέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,ceni/as,ξενία,noun,prosklhqei/h,προσκαλέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polloi=s,πολύς,adjective,de\,δέ,particle,proskrou/ei,προσκρούω,verb,kai\,καί,conjunction,o(\n,ὅς,pronoun,h)nagka/sqh,ἀναγκάζω,verb,tro/pon,τρόπος,noun,o(,ὁ,article,path\r,πατήρ,noun,poih/sasqai,ποιέω,verb,au)to/n,αὐτός,pronoun,ou),οὐ,adverb,le/lhqen,λανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(mei=s,σύ,pronoun,d',δέ,particle,o(/te,ὅτε,conjunction,me\n,μέν,particle,tou=ton,οὗτος,pronoun,ou)k,οὐ,adverb,e)poiei=q',ἐποίζω,verb,o(,ὁ,article,path/r,πατήρ,noun,th\n,ὁ,article,mhte/r',μήτηρ,noun,a)lhqh=,ἀληθής,adjective,le/gein,λέγω,verb,h(gei=sq',ἁγέομαι,verb,au)tou=,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)peida\n,ἐπειδάν,conjunction,d',δέ,particle,ou(/tws,οὕτως,adverb,gegonw\s,γίγνομαι,verb,ou(=tos,οὗτος,pronoun,o)xlhro\s,ὀχληρός,adverb,h)=|,εἰμί,verb,pa/lin,πάλιν,adverb,u(mi=n,σύ,pronoun,pote\,ποτός,adjective,do/cei,δοκέω,verb,'kei=nos,ἐκεῖνος,pronoun,a)lhqh=,ἀληθής,adjective,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,d',δέ,particle,ei),εἰ,conjunction,yeudomarturi/wn,ψευδομαρτυρέω,verb,a(lw/sesqai,ἁλίσκομαι,verb,prosdokw=n,προσδοκάω,verb,e)f',ἐπί,preposition,oi(=s,ὅς,pronoun,e)rani/zei,ἐρανίζω,verb,tou/tois,οὗτος,pronoun,toi=s,ὁ,article,peri\,περί,preposition,au(to/n,ἑαυτοῦ,pronoun,e)rh/mhn,ἐρῆμος,adjective,e)a/seien,ἀίω,verb,telesqh=nai,τελέω,verb,th\n,ὁ,article,di/khn,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=ra/,ἆρα,particle,ge,γε,particle,mikra\n,μικρός,adjective,h(gei=sqe,ἁγέομαι,verb,bla/bhn,βλάβος,noun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,e)n,ἐν,preposition,koinwni/a|,κοινωνία,noun,to\n,ὁ,article,a(/panta,ἅπας,adjective,bi/on,βίος,adjective,th=s,ὁ,article,tou/tou,οὗτος,pronoun,do/chs,δόξα,noun,kai\,καί,conjunction,tw=n,ὁ,article,e)/rgwn,ἔργον,noun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,toi/nun,τοίνυν,particle,ou)d',οὐδέ,particle,a(\,ὅς,pronoun,diecelh/luq',διεξέρχομαι,verb,u(mi=n,σύ,pronoun,ma/thn,μάτην,adverb,fobou=mai,φοβέω,verb,qewrh/sate,θεωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,ga\r,γάρ,particle,h)/dh,ἤδη,adverb,kai\,καί,conjunction,grafa/s,γραφή,noun,tinas,τις,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,pe/feugen,φεύγω,verb,e)f',ἐπί,preposition,ai(=s,ὅς,pronoun,ou)de\n,οὐδείς,pronoun,ai)/tios,αἴτιος,adjective,w)\n,εἰμί,verb,e)gw\,ἐγώ,pronoun,sundiaba/llomai,συνδιαβάλλω,verb,kai\,καί,conjunction,th=s,ὁ,article,a)rxh=s,ἀρχή,noun,h)mfesbh/tei,ἀμφαμφισβητέω,verb,h(\n,ὅς,pronoun,u(mei=s,σύ,pronoun,e)/m',ἐγώ,pronoun,e)xeirotonh/sate,χειροτονέω,verb,kai\,καί,conjunction,polla\,πολύς,adjective,kai\,καί,conjunction,dusxerh=,δυσχερής,adverb,dia\,διά,preposition,tou)/noma,ὄνομα,adjective,sumbe/bhken,συμβαίνω,verb,h(mi=n,ἐγώ,pronoun,w(=n,ὅς,pronoun,i(/n',ἵνα,conjunction,ei)dh=te,οἶδα,verb,e(ka/stwn,ἕκαστος,adjective,ma/rturas,μάρτυς,noun,u(mi=n,σύ,pronoun,pare/comai,παρέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ra=t',ὁράω,verb,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,ta\,ὁ,article,sumbai/nonta,συμβαίνω,verb,kai\,καί,conjunction,th\n,ὁ,article,a)hdi/an,ἀηδία,noun,th\n,ὁ,article,e)k,ἐκ,preposition,tou=,ὁ,article,pra/gmatos,πρᾶγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,toi/nun,τοίνυν,particle,mhde\n,μηδείς,pronoun,a)hde\s,ἀηδής,adjective,h)=n,εἰμί,verb,e)k,ἐκ,preposition,tou/twn,οὗτος,pronoun,mhd',μηδέ,particle,o(/lws,ὅλος,adjective,a)du/naton,ἀδύνατος,adjective,tau)to\n,ταυτός,adjective,e)/xein,ἔχω,verb,o)/nom',ὄνομα,adjective,h(mi=n,ἐγώ,pronoun,sune/bainen,συμβαίνω,verb,ou),οὐ,adverb,dh/pou,δήπου,particle,tou=ton,οὗτος,pronoun,me\n,μέν,particle,di/kaion,δίκαιος,adjective,to\,ὁ,article,me/ros,μέρος,noun,tw=n,ὁ,article,xrhma/twn,χρῆμα,adjective,e)/xein,ἔχω,verb,kata\,κατά,preposition,th\n,ὁ,article,poi/hsin,ποίησις,noun,h(\n,ὅς,pronoun,o(,ὁ,article,path\r,πατήρ,noun,au)to\n,αὐτός,pronoun,a)nagkasqei\s,ἀναγκάζω,verb,e)poih/sato,ποιέω,verb,e)me\,ἐγώ,pronoun,d',δέ,particle,a)faireqh=nai,ἀφαιρέω,verb,tou)/noma,ὄνομα,adjective,o(\,ὅς,pronoun,boulo/menos,βούλομαι,verb,kai\,καί,conjunction,ou)d',οὐδέ,particle,u(f',ὑπό,preposition,e(no\s,εἷς,adjective,biasqei\s,βιάζω,verb,e)/qeto,ἔθω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,e)/gwg',ἐγώ,pronoun,h(gou=mai,ἡγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i(/na,ἵνα,conjunction,toi/nun,τοίνυν,particle,ei)dh=te,οἶδα,verb,o(/ti,ὅστις,pronoun,ou),οὐ,adverb,mo/non,μόνος,adjective,ei)s,εἰς,preposition,tou\s,ὁ,article,fra/teras,φράτηρ,noun,ou(/tws,οὕτως,adverb,w(s,ὡς,conjunction,memartu/rhtai,μαρτυρέω,verb,o(,ὁ,article,path\r,πατήρ,noun,th\n,ὁ,article,e)ggrafh\n,ἐγγραφή,noun,e)poih/sato,ποιέω,verb,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,th\n,ὁ,article,deka/thn,δεκάτη,noun,e)moi\,ἐγώ,pronoun,poiw=n,ποιέω,verb,tou)/noma,ὄνομα,adjective,tou=t',οὗτος,pronoun,e)/qeto,ἔθω,verb,labe/,λαμβάνω,verb,moi,ἐγώ,pronoun,kai\,καί,conjunction,tau/thn,οὗτος,pronoun,th\n,ὁ,article,marturi/an,μαρτυρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kou/et',ἀκούω,verb,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,o(/ti,ὅστις,pronoun,e)gw\,ἐγώ,pronoun,me/n,μέν,particle,ei)m',εἰμί,verb,e)pi\,ἐπί,preposition,tou)no/matos,ὄνομα,adjective,tou/tou,οὗτος,pronoun,pa/nta,πᾶς,adjective,to\n,ὁ,article,xro/non,χρόνος,noun,toutoni\,οὗτος,pronoun,de\,δέ,particle,*boiwto\n,Βοιωτός,proper,ei)s,εἰς,preposition,tou\s,ὁ,article,fra/teras,φράτηρ,noun,h(ni/k',ἡνίκα,adverb,h)nagka/sqh,ἀναγκάζω,verb,e)ne/grayen,ἐγγράφω,verb,o(,ὁ,article,path/r,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(de/ws,ἡδέως,adverb,toi/nun,τοίνυν,particle,e)roi/mhn,ἔρομαι,verb,a)\n,ἄν,particle,au)to\n,αὐτός,pronoun,e)nanti/on,ἐναντίος,adjective,u(mw=n,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,mh\,μή,conjunction,e)teleu/thsen,τελευτάω,verb,o(,ὁ,article,path/r,πατήρ,noun,ti/,τίς,pronoun,a)/n,ἄν,particle,pot',ποτέ,particle,e)poi/eis,ποιέω,verb,pro\s,πρός,preposition,toi=s,ὁ,article,dhmo/tais,δημότης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)\n,ἄν,particle,ei)/as,ἀίω,verb,seauto\n,σαυτοῦ,pronoun,e)ggra/fein,ἐγγράφω,verb,*boiwto/n,Βοιωτός,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,a)/topon,ἄτοπος,adjective,di/khn,δίκη,adjective,me\n,μέν,particle,lagxa/nein,λαγχάνω,verb,tou/tou,οὗτος,pronoun,kwlu/ein,κωλύω,verb,de\,δέ,particle,pa/lin,πάλιν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,ei)/,εἰ,conjunction,g',γε,particle,ei)/as,ἀίω,verb,au)to/n,αὐτός,pronoun,e)ne/grayen,ἐγγράφω,verb,a)/n,ἄν,particle,s',σύ,pronoun,ei)s,εἰς,preposition,tou\s,ὁ,article,dhmo/tas,δημότης,noun,o(/per,ὅσπερ,adjective,ei)s,εἰς,preposition,tou\s,ὁ,article,fra/teras,φράτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,deino/n,δεινός,adjective,w)=,ὦ,interjection,gh=,γῆ,noun,kai\,καί,conjunction,qeoi/,θεός,noun,fa/skein,φάσκω,verb,me\n,μέν,particle,e)kei=non,ἐκεῖνος,pronoun,au(tou=,ἑαυτοῦ,pronoun,pate/r',πατήρ,noun,ei)=nai,εἰμί,verb,tolma=n,τολμάω,verb,d',δέ,particle,a)/kura,ἄκυρον,noun,poiei=n,ποιέω,verb,a(kei=nos,ἐκεῖνος,pronoun,e)/pracen,πράσσω,verb,zw=n,ζάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)to/lma,τολμάω,verb,toi/nun,τοίνυν,particle,pro\s,πρός,preposition,tw=|,ὁ,article,diaithth=|,διαιτητής,noun,pra=gm',πρᾶγμα,noun,a)naide/staton,ἀναιδής,adjective,le/gein,λέγω,verb,w(s,ὡς,conjunction,o(,ὁ,article,path\r,πατήρ,noun,au(tou=,ἑαυτοῦ,pronoun,deka/thn,δέκατος,adjective,e)poi/hsen,ποιέω,verb,w(/sper,ὥσπερ,adverb,e)mou=,ἐγώ,pronoun,kai\,καί,conjunction,tou)/noma,ὄνομα,adjective,tou=t',οὗτος,pronoun,e)/qet',ἔθω,verb,au)tw=|,αὐτός,pronoun,kai\,καί,conjunction,ma/rtura/s,μάρτυς,noun,tinas,τις,pronoun,parei/xeto,παρέχω,verb,oi(=s,ὅς,pronoun,e)kei=nos,ἐκεῖνος,pronoun,ou)depw/pot',οὐδεπώποτε,adverb,w)/fqh,ὁράω,verb,xrw/menos,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
