word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
u(/bris,ὕβρις,noun,de/,δέ,particle,kaq',κατά,preposition,h(\n,ὅς,pronoun,ta\s,ὁ,article,h(dona\s,ἡδονά,noun,au(toi=s,ἑαυτοῦ,pronoun,paraskeua/zousin,παρασκευάζω,verb,ei)s,εἰς,preposition,o)/neidos,ὄνειδος,noun,a)gago/ntes,ἄγω,verb,e(te/rous,ἕτερος,adjective,o(/qen,ὅθεν,adverb,*eu)/hnos,Εὔηνος,proper,peri\,περί,preposition,au)th=s,αὐτός,pronoun,le/gei,λέγω,verb,h(/tis,ὅστις,pronoun,kerdai/nous',κερδαίνω,verb,ou)de\n,οὐδείς,pronoun,o(/mws,ὅμως,conjunction,a)dikei=,ἀδικέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,th=s,ὁ,article,a)diki/as,ἀδικία,noun,to\,ὁ,article,parabai/nein,παραβαίνω,verb,ta\,ὁ,article,pa/tria,πάτριος,adjective,e)/qh,ἔθος,noun,kai\,καί,conjunction,ta\,ὁ,article,no/mima,νόμιμος,adjective,kai\,καί,conjunction,to\,ὁ,article,a)peiqei=n,ἀπειθέω,verb,toi=s,ὁ,article,no/mois,νόμος,noun,kai\,καί,conjunction,toi=s,ὁ,article,a)/rxousi,ἄρχων,noun,to\,ὁ,article,yeu/desqai,ψεύδω,verb,to\,ὁ,article,e)piorkei=n,ἐπιορκέω,verb,to\,ὁ,article,parabai/nein,παραβαίνω,verb,ta\s,ὁ,article,o(mologi/as,ὁμολογία,noun,kai\,καί,conjunction,ta\s,ὁ,article,pi/steis,πίστις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,a)diki/a|,ἀδικία,noun,sukofanti/a,συκοφαντία,noun,a)lazonei/a,ἀλαζονεία,noun,filanqrwpi/a,φιλανθρωπία,noun,prospoi/htos,προσποίητος,adjective,kakoh/qeia,κακοήθεια,noun,panourgi/a,πανουργία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)neleuqeri/as,ἀνελευθερία,noun,d',δέ,particle,e)sti\n,εἰμί,verb,ei)/dh,εἶδος,noun,tri/a,τρεῖς,noun,ai)sxrokerdi/a,αἰσχροκέρδεια,noun,feidwli/a,φειδωλία,noun,kimbei/a,κιμβεία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai)sxrokerdi/a,αἰσχροκέρδεια,noun,me/n,μέν,particle,kaq',κατά,preposition,h(\n,ὅς,pronoun,kerdai/nein,κερδαίνω,verb,zhtou=si,ζητέω,verb,pantaxo/qen,πανταχόθεν,adverb,kai\,καί,conjunction,to\,ὁ,article,ke/rdos,κέρδος,noun,th=s,ὁ,article,ai)sxu/nhs,αἰσχύνη,adjective,peri\,περί,preposition,plei/onos,πλείων,verb,poiou=ntai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feidwli/a,φειδωλία,noun,d',δέ,particle,e)sti\,εἰμί,verb,kaq',κατά,preposition,h(\n,ὅς,pronoun,a)da/panoi,ἀδάπανος,adjective,gi/nontai,γίγνομαι,verb,tw=n,ὁ,article,xrhma/twn,χρῆμα,adjective,ei)s,εἰς,preposition,to\,ὁ,article,de/on,δέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kimbei/a,κιμβεία,noun,d',δέ,particle,e)sti\,εἰμί,verb,kaq',κατά,preposition,h(\n,ὅς,pronoun,dapanw=si,δαπανάω,verb,me/n,μέν,particle,kata\,κατά,preposition,mikro\n,μικρός,adjective,de\,δέ,particle,kai\,καί,conjunction,kakw=s,κακός,adjective,kai\,καί,conjunction,ple/on,πλέος,adjective,bla/ptontai,βλάπτω,verb,tw=|,ὁ,article,mh\,μή,conjunction,kata\,κατά,preposition,kairo\n,καιρός,noun,poiei=sqai,ποιέω,verb,to\,ὁ,article,dia/foron,διάφορος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,th=s,ὁ,article,a)neleuqeri/as,ἀνελευθερία,noun,to\,ὁ,article,peri\,περί,preposition,plei/stou,πλεῖστος,adjective,poiei=sqai,ποιέω,verb,xrh/mata,χρῆμα,adjective,kai\,καί,conjunction,to\,ὁ,article,mhde\n,μηδείς,pronoun,o)/neidos,ὄνειδος,noun,h(gei=sqai,ἡγέομαι,verb,tw=n,ὁ,article,poiou/ntwn,ποιέω,verb,to\,ὁ,article,ke/rdos,κέρδος,noun,bi/os,βίος,adjective,qhtiko\s,θητικός,adjective,kai\,καί,conjunction,doulopreph\s,δουλοπρεπής,adverb,kai\,καί,conjunction,r(uparo/s,ῥυπαρός,adjective,filotimi/as,φιλοτιμία,noun,kai\,καί,conjunction,e)leuqeri/as,ἐλευθερία,noun,a)llo/trios,ἀλλότριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,a)neleuqerio/thti,ἀνελευθεριότης,noun,mikrologi/a,μικρολογία,noun,baruqumi/a,βαρυθυμία,noun,kai\,καί,conjunction,mikroyuxi/a,μικροψυχία,noun,tapeino/ths,ταπεινότης,noun,a)metri/a,ἀμετρία,noun,a)ge/neia,ἀγένεια,noun,misanqrwpi/a,μισανθρωπία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mikroyuxi/as,μικροψυχία,noun,d',δέ,particle,e)sti\,εἰμί,verb,to\,ὁ,article,mh/te,μήτε,particle,timh\n,τιμή,noun,mh/te,μήτε,particle,a)timi/an,ἀτιμία,noun,mh/te,μήτε,particle,eu)tuxi/an,εὐτυχία,noun,mh/te,μήτε,particle,a)tuxi/an,ἀτυχία,noun,du/nasqai,δύναμαι,verb,fe/rein,φέρω,verb,a)lla\,ἀλλά,adverb,timw/menon,τιμάω,verb,me\n,μέν,particle,xaunou=sqai,χαυνόω,verb,mikra\,μικρός,adjective,de\,δέ,particle,eu)tuxh/santa,εὐτυχέω,verb,u(pecai/resqai,ὑπεξαίρω,verb,a)timi/an,ἀτιμία,noun,de\,δέ,particle,mhde\,μηδέ,particle,th\n,ὁ,article,e)laxi/sthn,ἐλάχιστος,adjective,e)negkei=n,φέρω,verb,du/nasqai,δύναμαι,verb,a)po/teugma,ἀπότευγμα,noun,d',δέ,particle,a)/thn,ἄτη,noun,kai\,καί,conjunction,a)tuxi/an,ἀτυχία,noun,kri/nein,κρίνω,verb,mega/lhn,μέγας,adverb,o)du/resqai,ὀδύρομαι,verb,d',δέ,particle,e)pi\,ἐπί,preposition,pa=si,πᾶς,adjective,kai\,καί,conjunction,dusforei=n,δυσφορέω,verb,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,de\,δέ,particle,toiou=to/s,τοιοῦτος,adjective,e)stin,εἰμί,verb,o(,ὁ,article,mikro/yuxos,μικρόψυχος,adjective,oi(=os,οἷος,adjective,pa/nta,πᾶς,adjective,ta\,ὁ,article,o)ligwrh/mata,ὀλιγώρημα,noun,kalei=n,καλέω,verb,u(/brin,ὕβρις,noun,kai\,καί,conjunction,a)timi/an,ἀτιμία,noun,kai\,καί,conjunction,ta\,ὁ,article,di',διά,preposition,a)/gnoian,ἄγνοια,noun,h)\,ἠέ,conjunction,lh/qhn,λήθη,noun,gigno/mena,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,mikroyuxi/a|,μικροψυχία,noun,mikrologi/a,μικρολογία,noun,memyimoiri/a,μεμψιμοιρία,noun,duselpisti/a,δυσελπιστία,noun,tapeino/ths,ταπεινότης,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaqo/lou,καθόλου,adverb,de\,δέ,particle,th=s,ὁ,article,me\n,μέν,particle,a)reth=s,ἀρετή,noun,e)sti\,εἰμί,verb,to\,ὁ,article,poiei=n,ποιέω,verb,spoudai/an,σπουδαῖος,adjective,th\n,ὁ,article,dia/qesin,διάθεσις,noun,peri\,περί,preposition,th\n,ὁ,article,yuxh/n,ψυχή,noun,h)remai/ais,ἠρεμαῖος,adjective,kai\,καί,conjunction,tetagme/nais,τάσσω,verb,kinh/sesi,κίνησις,adjective,xrwme/nhn,χράομαι,verb,sumfwnou=san,συμφωνέω,verb,kata\,κατά,preposition,pa/nta,πᾶς,adjective,ta\,ὁ,article,me/rh,μέρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dio\,διό,conjunction,kai\,καί,conjunction,dokei=,δοκέω,verb,para/deigma,παράδειγμα,noun,politei/as,πολιτεία,noun,a)gaqh=s,ἀγαθός,adjective,ei)=nai,εἰμί,verb,yuxh=s,ψυχή,noun,spoudai/a,σπουδαῖος,adjective,dia/qesis,διάθεσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,a)reth=s,ἀρετή,noun,kai\,καί,conjunction,to\,ὁ,article,eu)ergetei=n,εὐεργετέω,verb,tou\s,ὁ,article,a)ci/ous,ἄξιος,adjective,kai\,καί,conjunction,to\,ὁ,article,filei=n,φιλέω,verb,tou\s,ὁ,article,a)gaqou/s,ἀγαθός,adjective,kai\,καί,conjunction,to\,ὁ,article,mh/te,μήτε,particle,kolastiko\n,κολαστικός,adjective,ei)=nai,εἰμί,verb,mh/te,μήτε,particle,timwrhtiko/n,τιμωρητικός,adjective,a)lla\,ἀλλά,adverb,i(/lewn,ἴλαος,noun,kai\,καί,conjunction,eu)meniko\n,,,kai\,καί,conjunction,suggnwmoniko/n,συγγνωμονικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kolouqei=,ἀκολουθέω,verb,de\,δέ,particle,th=|,ὁ,article,a)reth=|,ἀρετή,noun,xrhsto/ths,χρηστότης,noun,e)piei/keia,ἐπιείκεια,noun,eu)gnwmosu/nh,εὐγνωμοσύνη,noun,e)lpi\s,ἐλπίς,noun,a)gaqh/,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/ti,ἔτι,adverb,de\,δέ,particle,kai\,καί,conjunction,ta\,ὁ,article,toiau=ta,τοιοῦτος,adjective,oi(=on,οἷος,adjective,fi/loikon,,,ei)=nai,εἰμί,verb,kai\,καί,conjunction,filo/filon,φιλόφιλος,adjective,file/tairon,φιλέταιρος,adjective,filo/cenon,φιλόξενος,adjective,fila/nqrwpon,φιλάνθρωπον,noun,kai\,καί,conjunction,filo/kalon,φιλόκαλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\,ὅς,pronoun,dh\,δή,particle,pa/nta,πᾶς,adjective,tw=n,ὁ,article,e)painoume/nwn,ἐπαινέω,verb,e)sti/n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,de\,δέ,particle,kaki/as,κακία,noun,e)sti\,εἰμί,verb,ta\,ὁ,article,e)nanti/a,ἐναντίος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
