word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
e)pi\,ἐπί,preposition,de\,δέ,particle,a)mfote/rois,ἀμφότερος,adjective,e)kei=no,ἐκεῖνος,pronoun,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tous,οὗτος,pronoun,me\n,μέν,particle,paralabo/ntes,παραλαμβάνω,verb,ou)k,οὐ,adverb,a)po/llute,ἀπόλλυμι,verb,e)kei/nous,ἐκεῖνος,pronoun,tou\s,ὁ,article,to/t',τότε,adverb,a)\n,ἄν,particle,e)lqo/ntas,ἔρχομαι,verb,e)/cesti,ἔξεστι,verb,ga\r,γάρ,particle,a)mfote/rous,ἀμφότερος,adjective,e)/xein,ἔχω,verb,dh/,δή,particle,pou,πού,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(=s,ὅς,pronoun,d',δέ,particle,a)\n,ἄν,particle,to/te,τότε,adverb,xrh/saisqe,χράω,verb,ou)k,οὐ,adverb,e)/nestin,ἔνειμι,verb,ei)pei=n,εἶπον,verb,tou/tous,οὗτος,pronoun,prose/sesqai,πρόσειμι,verb,nu=n,νῦν,adverb,parofqe/ntas,παροράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,toi/nun,τοίνυν,particle,ou)de\,οὐδέ,particle,tou\s,ὁ,article,e)qelh/sontas,ἐθέλω,verb,a)\n,ἄν,particle,h(mi=n,ἐγώ,pronoun,u(phreth=sai,ὑπηρετέω,verb,thnikau=ta,τηνικαῦτα,adverb,proqu/mws,πρόθυμος,adjective,o(rw=,ὁράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,ga\r,γάρ,particle,au)toi\,αὐτός,pronoun,proie/menoi,προίημι,verb,*lakedaimoni/ous,Λακεδαιμόνιος,proper,fai/nhsqe,φαίνω,verb,tau)ta\,ταυτός,adjective,xrh\,χρή,verb,kai\,καί,conjunction,para\,παρά,preposition,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,u(mi=n,σύ,pronoun,a)panth/sein,ἀπαντάω,verb,prosdoka=n,προσδοκάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,ou)d',οὐδέ,particle,e)gkalei=n,ἐγκαλέω,verb,ou)de/sin,οὐδείς,pronoun,au)tw=n,αὐτός,pronoun,e(/cete,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,ga\r,γάρ,particle,a(\,ὅς,pronoun,tw=nde,ὅδε,pronoun,pari/dhte,παρεῖδον,verb,au)toi\,αὐτός,pronoun,tou/tois,οὗτος,pronoun,xrh=sqe,χράομαι,verb,pro\s,πρός,preposition,tou\s,ὁ,article,a)/llous,ἄλλος,adjective,e)ruqria=n,ἐρυθρίας,noun,a)potugxa/nontas,ἀποτυγχάνω,verb,perigi/gnetai,περιγίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
po/sw|,πόσος,adjective,toi/nun,τοίνυν,particle,be/ltion,βελτίων,adverb,to\n,ὁ,article,me\n,μέν,particle,po/lemon,πόλεμος,noun,de/casqai,δέχομαι,verb,bebai/ous,βέβαιος,adjective,kai\,καί,conjunction,fanerou\s,φανερός,adjective,e)/xontas,ἔχω,verb,tou\s,ὁ,article,summa/xous,σύμμαχος,adjective,ta\,ὁ,article,d',δέ,particle,u(me/ter',ὑμέτερος,adjective,au)tw=n,αὐτός,pronoun,eu)=,εὖ,adverb,tiqeme/nous,τίθημι,verb,dokei=n,δοκέω,verb,th=s,ὁ,article,e(te/rwn,ἕτερος,adjective,swthri/as,σωτηρία,noun,fronti/zein,φροντίζω,verb,h)\,ἠέ,conjunction,tou/tous,οὗτος,pronoun,me\n,μέν,particle,h(li/kous,ἡλίκος,adjective,ei)=pon,εἶπον,verb,e)a=sai,ἀίω,verb,gene/sqai,γίγνομαι,verb,to\,ὁ,article,de\,δέ,particle,tou/tois,οὗτος,pronoun,xari/sasqai,χαρίζομαι,verb,fugei=n,φεύγω,verb,ei)=q',εἶτα,adverb,e(te/rous,ἕτερος,adjective,oi(/tines,ὅστις,pronoun,u(mi=n,σύ,pronoun,tou=to,οὗτος,pronoun,poih/sousin,ποιέω,verb,u(/steron,ὕστερος,adjective,zhtei=n,ζητέω,verb,e)a\n,ἐάν,conjunction,a)/ra,ἄρα,particle,tis,τις,pronoun,fanh=|,φαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,me\n,μέν,particle,toi/nun,τοίνυν,particle,e)a\n,ἐάν,conjunction,*lakedaimoni/ois,Λακεδαιμόνιος,proper,prosqw/meqa,προσθέω,verb,mh\,μή,conjunction,diamartei=n,διαμαρτάνω,verb,h(ma=s,ἐγώ,pronoun,e)lpi/dos,ἐλπίς,noun,*lakedaimoni/ois,Λακεδαιμόνιος,proper,h(gou=mai,ἡγέομαι,verb,dei=n,δέω,verb,me/lein,μέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,ponhrota/tous,πονηρός,adjective,a)nqrw/pwn,ἄνθρωπος,noun,a)pofanqh=nai,ἀποφαίνω,verb,kai\,καί,conjunction,pa/ntas,πᾶς,adjective,e)p',ἐπί,preposition,au)tou\s,αὐτός,pronoun,susth=nai,συνίστημι,verb,o(\,ὅς,pronoun,ge/noit',γίγνομαι,verb,a)\n,ἄν,particle,e)a/n,ἐάν,conjunction,ti,τις,pronoun,newteri/zein,νεωτερίζω,verb,peri\,περί,preposition,tou\s,ὁ,article,eu)erge/tas,εὐεργέτης,noun,e)pixeirw=sin,ἐπιχειρέω,verb,e)kei/nois,ἐκεῖνος,pronoun,ou)x,οὐ,adverb,h(mi=n,ἐγώ,pronoun,dh/,δή,particle,pou,πού,adverb,diafe/rei,διαφέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,ei),εἰ,conjunction,a)/ra,ἄρος,adjective,kai\,καί,conjunction,a)rti/ws,ἄρτιος,adjective,e)sfallo/mhn,σφάλλω,verb,ka)\n,κἀν,conjunction,parakinh/swsi/,παρακινέω,verb,ti/,τίς,pronoun,pote,ποτέ,particle,u(/steron,ὕστερος,adjective,peri\,περί,preposition,au)tw=n,αὐτός,pronoun,ou),οὐ,adverb,peri\,περί,preposition,h(mw=n,ἐγώ,pronoun,kakw=s,κακός,adjective,e)/sontai,εἰμί,verb,bebouleume/noi,βουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,de\,δέ,particle,u(pe\r,ὑπέρ,preposition,tou=,ὁ,article,mh\,μή,conjunction,gene/sqai,γίγνομαι,verb,*qhbai/ous,Θηβαῖος,proper,i)sxurou\s,ἰσχυρός,adjective,pro/noian,πρόνοια,noun,u(ma=s,σύ,pronoun,au)tou\s,αὐτός,pronoun,dh/,δή,particle,pou,πού,adverb,poiei=sqai,ποιέω,verb,dei=,δέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,ga\r,γάρ,particle,u(mi=n,σύ,pronoun,ou)ke/t',οὐκέτι,adverb,e)kei/nois,ἐκεῖνος,pronoun,kinduneu/etai,κινδυνεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,mh\n,μήν,particle,ou)d',οὐδέ,particle,a)\n,ἄν,particle,summaxh/swmen,συμμαχέω,verb,toi=s,ὁ,article,*qhbai/ois,Θηβαῖος,proper,pi/stin,πίστις,noun,e)nou=san,ἔνειμι,verb,kaqorw=,καθοράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tan,ὅταν,conjunction,ga\r,γάρ,particle,e)nqumhqw=,ἐνθυμέομαι,verb,ti/nwn,τίς,pronoun,au)tw=n,αὐτός,pronoun,pro/teron,πρότερος,adjective,pro\s,πρός,preposition,*lakedaimoni/ous,Λακεδαιμόνιος,proper,o)/ntwn,εἰμί,verb,ti/,τίς,pronoun,nu=n,νῦν,adverb,e)pixeirou=sin,ἐπιχειρέω,verb,th=s,ὁ,article,ge,γε,particle,par',παρά,preposition,u(mw=n,σύ,pronoun,bohqei/as,βοήθεια,noun,ei),εἰ,conjunction,kai\,καί,conjunction,mnhsqh/sontai,μιμνήσκω,verb,to\,ὁ,article,para/pan,παράπαν,adverb,qauma/zw,θαυμάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poi/ou,ποῖος,adjective,ga\r,γάρ,particle,tropai/ou,τρόπαιον,noun,ti/nos,τίς,pronoun,e)co/dou,ἔξοδος,noun,ti/nos,τίς,pronoun,sullo/gou,σύλλογος,noun,poi/as,ποῖος,adjective,pra/cews,πρᾶξις,adjective,a)pelei/ponto,ἀπολείπω,verb,*qhbai=oi,Θηβαῖος,proper,*lakedaimoni/wn,Λακεδαιμόνιος,proper,to\n,ὁ,article,pro/teron,πρότερος,adjective,xro/non,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,mei=zon,μέγας,adverb,e)kei/nwn,ἐκεῖνος,pronoun,h)=gon,ἄγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\n,οὐδείς,pronoun,plh\n,πλήν,preposition,ei),εἰ,conjunction,ta\,ὁ,article,i(era/,ἱερά,noun,tis,τις,pronoun,ei)/poi,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,εἶτα,adverb,zhmi/an,ζημία,noun,to\,ὁ,article,mh\,μή,conjunction,te/leon,τελέω,verb,tou/tous,οὗτος,pronoun,a)nelei=n,ἀναιρέω,verb,kri/nantes,κρίνω,verb,kai\,καί,conjunction,dia\,διά,preposition,tou=q',οὗτος,pronoun,h(ma=s,ἐγώ,pronoun,tou\s,ὁ,article,pri\n,πρίν,adverb,e)xqrou\s,ἐχθρός,adjective,parakalou=ntes,παρακαλέω,verb,h(mw=n,ἐγώ,pronoun,tw=n,ὁ,article,e)pi\,ἐπί,preposition,kairou=,καιρός,noun,fi/lwn,φίλος,adjective,kai\,καί,conjunction,tw=n,ὁ,article,e)k,ἐκ,preposition,kataskeuh=s,κατασκευή,noun,a)fe/contai,ἀπέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,ou)de\,οὐδέ,particle,o(/moion,ὅμοιος,adjective,*lakedaimoni/ois,Λακεδαιμόνιος,proper,te,τε,particle,pisteu/santas,πιστεύω,verb,kai\,καί,conjunction,*qhbai/ois,Θηβαῖος,proper,e)capathqh=nai,ἐξαπατάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)de\,οὐδέ,particle,ga\r,γάρ,particle,ou)de\,οὐδέ,particle,to\,ὁ,article,th=s,ὁ,article,summaxi/as,συμμαχία,noun,e)/xei,ἔχω,verb,sxh=ma,σχῆμα,noun,o(/moion,ὅμοιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lakedaimoni/ous,Λακεδαιμόνιος,proper,me\n,μέν,particle,ga\r,γάρ,particle,sw/zontes,σώζω,verb,gennai=oi/,γενναῖος,adjective,te,τε,particle,kai\,καί,conjunction,fila/nqrwpoi,φιλάνθρωπος,adjective,do/cete,δοκέω,verb,ei)=nai,εἰμί,verb,*qhbai/ous,Θηβαῖος,proper,d',δέ,particle,e(lo/menoi,αἱρέω,verb,pleoneci/as,πλεονεξία,noun,e)qe/lein,ἐθέλω,verb,ei)=nai,εἰμί,verb,meri=tai,μερίτης,noun,kai\,καί,conjunction,th\n,ὁ,article,th=s,ὁ,article,*(ella/dos,Ἑλλάς,proper,a)rxh\n,ἀρχή,noun,sugkatakta=sqai,συγκατακτάομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,d',δέ,particle,e)n,ἐν,preposition,me\n,μέν,particle,xrhstw=n,χρηστός,adjective,koinwni/a|,κοινωνία,noun,toi=s,ὁ,article,yeusame/nois,ψεύδω,verb,ai)sxu/nh,αἰσχύνη,adjective,e)n,ἐν,preposition,de\,δέ,particle,ponhrw=n,πονηρός,adjective,kai\,καί,conjunction,tosou=ton,τοσοῦτος,adjective,toi=s,ὁ,article,yeusqei=si,ψεύδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ga\r,γάρ,particle,e)lpi/di,ἐλπίς,noun,ke/rdous,κέρδος,noun,a)dikei=n,ἀδικέω,verb,diplou=n,διπλόος,adjective,e)stin,εἰμί,verb,o)/neidos,ὄνειδος,noun,o(/tan,ὅταν,conjunction,para\,παρά,preposition,do/can,δόξα,noun,e)kbh=|,ἐκβάζω,verb,tw|,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,me/ntoi,μέντοι,particle,xrh\,χρή,verb,po/rrwqen,πρόσωθεν,adverb,logizome/nous,λογίζομαι,verb,fula/ttesqai,φυλάσσω,verb,to\n,ὁ,article,th=s,ὁ,article,a)pa/ths,ἀπάτη,noun,kai\,καί,conjunction,to\n,ὁ,article,tw=n,ὁ,article,fo/bwn,φόβος,noun,kairo\n,καιρός,noun,kai\,καί,conjunction,mh\,μή,conjunction,thnikau=ta,τηνικαῦτα,adverb,bouleu/esqai,βουλεύω,verb,peri\,περί,preposition,au)tw=n,αὐτός,pronoun,h(ni/ka,ἡνίκα,adverb,ou)d',οὐδέ,particle,au)to\,αὐτός,pronoun,tou=to,οὗτος,pronoun,e(/cete,ἔχω,verb,mhde\,μηδέ,particle,a)kribw=s,ἀκριβῶς,adverb,au)ta\,αὐτός,pronoun,boulhqh=nai,βούλομαι,verb,maqei=n,μανθάνω,verb,a)ll',ἀλλά,adverb,e(/ws,ἕως,conjunction,e)/cesti,ἔξεστι,verb,proi+de/sqai,προεῖδον,verb,kai\,καί,conjunction,tou\s,ὁ,article,*lakedaimoni/ous,Λακεδαιμόνιος,proper,w(/sper,ὥσπερ,adverb,probo/lous,πρόβολος,noun,diathrh=sai,διατηρέω,verb,to\,ὁ,article,tou=,ὁ,article,basile/ws,βασιλεύς,noun,sofo\n,σοφός,adjective,kri/nantas,κρίνω,verb,o(\s,ὅς,pronoun,e)n,ἐν,preposition,toi=s,ὁ,article,teleutai/ois,τελευταῖος,adjective,tou=,ὁ,article,pole/mou,πόλεμος,noun,dih=gen,διάγω,verb,u(ma=s,σύ,pronoun,e)p',ἐπί,preposition,a)ni/swn,ἄνισος,adverb,th\n,ὁ,article,au(tw=|,ἑαυτοῦ,pronoun,sumfe/rousan,συμφέρω,verb,eu)/noian,εὔνοια,noun,ne/mwn,νέμω,verb,a)ei\,ἀεί,adverb,toi=s,ὁ,article,h(/ttosin,ἥσσων,adverb
h)/|dei,οἶδα,verb,ga\r,γάρ,particle,oi)=mai,οἴομαι,verb,polu\,πολύς,adjective,be/ltion,βελτίων,adverb,o)\n,εἰμί,verb,meta\,μετά,preposition,tw=n,ὁ,article,e(te/rwn,ἕτερος,adjective,a)ei\,ἀεί,adverb,tou\s,ὁ,article,i)sxurote/rous,ἰσχυρός,adjective,kakou=n,κακόω,verb,a)po\,ἀπό,preposition,tou=,ὁ,article,parei/kontos,παρείκω,verb,h)\,ἠέ,conjunction,kaqa/pac,καθάπαξ,adverb,ei)s,εἰς,preposition,a)gw=na,ἀγών,noun,katasth=nai,καθίστημι,verb,pro\s,πρός,preposition,tou\s,ὁ,article,to\,ὁ,article,o(/lon,ὅλος,adjective,katorqw/santas,κατορθόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\,ὅς,pronoun,me\n,μέν,particle,toi/nun,τοίνυν,particle,oi(,ὁ,article,mhdete/rois,μηδέτερος,adjective,oi)o/menoi,οἴομαι,verb,dei=n,δέω,verb,bohqei=n,βοηθέω,verb,ei)/poien,εἶπον,verb,a)\n,ἄν,particle,tau=ta,οὗτος,pronoun,pro\s,πρός,preposition,tou\s,ὁ,article,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,*qhbai/wn,Θηβαῖος,proper,le/gontas,λέγω,verb,u(parxe/tw,ὑπάρχω,verb,moi,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\,ὅς,pronoun,d',δέ,particle,oi(,ἕ,pronoun,tou\s,ὁ,article,*qhbai/ous,Θηβαῖος,proper,e(le/sqai,αἱρέω,verb,keleu/ontes,κελεύω,verb,a(marta/nousi,ἁμαρτάνω,verb,tau=ta,οὗτος,pronoun,pa/lin,πάλιν,adverb,pro\s,πρός,preposition,e)kei/nous,ἐκεῖνος,pronoun,oi(\,ἕ,pronoun,mhdete/rois,μηδέτερος,adjective,bohqei=n,βοηθέω,verb,a)ciou=si,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
