word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
e)n,ἐν,preposition,puretoi=si,πυρετέω,verb,de\,δέ,particle,tau=ta,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,e)lpi\s,ἐλπίς,noun,e)s,εἰς,preposition,a)/rqra,ἄρθρον,noun,a)fi/stasqai,ἀφίστημι,verb,*ru/etai,,,th=s,ὁ,article,a)posta/sios,ἀπόστασις,noun,ou)=ron,οὖρον,noun,poulu\,πολύς,adjective,ka/rta,κάρτα,adverb,paxu\,παχύς,adjective,kai\,καί,conjunction,leuko\n,λευκός,adjective,gino/menon,γίγνομαι,verb,oi(=on,οἷος,adjective,e)n,ἐν,preposition,toi=si,ὁ,article,kopiw/desi,κοπιώδης,adjective,puretoi=si,πυρετός,noun,tetartai/oisin,τεταρταῖος,adjective,a)/rxetai,ἄρχω,verb,e)ni/oisi,ἔνιοι,adjective,gi/nesqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,kai\,καί,conjunction,e)k,ἐκ,preposition,tw=n,ὁ,article,*rinw=n,,,ai(mor)*ragh/sh|,,,kai\,καί,conjunction,pa/nu,πάνυ,adverb,taxu\,ταχύς,adjective,lu/etai,λύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,ai(=ma,αἷμα,noun,h)\,ἠέ,conjunction,pu=on,,,ou)re/h|,οὐρέω,verb,tw=n,ὁ,article,nefrw=n,νεφρός,noun,h)\,ἠέ,conjunction,th=s,ὁ,article,ku/stios,κύστις,noun,e(/lkwsin,ἕλκωσις,noun,shmai/nei,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,ou)/rw|,οὖρον,noun,paxei=,παχύς,adjective,e)o/nti,εἰμί,verb,sarki/a,σαρκίον,noun,smikra\,μικρός,adjective,w(/sper,ὥσπερ,adverb,tri/xes,θρίξ,noun,sunece/rxontai,συνεξέρχομαι,verb,toute/oisin,,,a)po\,ἀπό,preposition,tw=n,ὁ,article,nefrw=n,νεφρός,noun,e)kkri/netai,ἐκκρίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,ou)/rw|,οὖρον,noun,paxei=,παχύς,adjective,e)o/nti,εἰμί,verb,piturw/dea,πιτυρώδης,adjective,sunecoure/etai,συνεξουρέω,verb,toute/oisin,,,h(,ὁ,article,ku/stis,κύστις,noun,ywria=|,ψωράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,a)po\,ἀπό,preposition,tau)toma/tou,αὐτόματος,adjective,ai(=ma,αἷμα,noun,ou)re/ousi,οὐρέω,verb,toute/oisin,,,a)po\,ἀπό,preposition,tw=n,ὁ,article,nefrw=n,νεφρός,noun,flebi/ou,φλέβιον,noun,*rh=cin,,,shmai/nei,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,e)n,ἐν,preposition,tw=|,ὁ,article,ou)/rw|,οὖρον,noun,yammw/dea,ψαμμώδης,adjective,u(fi/statai,ὑφίστημι,verb,toute/oisin,,,h(,ὁ,article,ku/stis,κύστις,noun,liqia=|,λιθιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,ai(=ma,αἷμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)re/h|,οὐρέω,verb,kai\,καί,conjunction,qro/mbous,θρόμβος,noun,kai\,καί,conjunction,straggouri/hn,στραγγουρία,noun,e)/xh|,ἔχω,verb,kai\,καί,conjunction,o)du/nh,ὀδύνη,noun,e)mpi/pth|,ἐμπίτνω,verb,e)s,εἰς,preposition,to\,ὁ,article,u(poga/strion,ὑπογάστριον,noun,kai\,καί,conjunction,e)s,εἰς,preposition,to\n,ὁ,article,peri/neon,περίνεος,noun,ta\,ὁ,article,peri\,περί,preposition,th\n,ὁ,article,ku/stin,κύστις,noun,pone/ei,πονέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,ai(=ma,αἷμα,noun,kai\,καί,conjunction,pu=on,,,ou)re/h|,οὐρέω,verb,kai\,καί,conjunction,lepi/das,λεπίς,noun,kai\,καί,conjunction,o)smh\,ὀσμή,noun,bare/h,βαρύς,adjective,h)=|,εἰμί,verb,th=s,ὁ,article,ku/stios,κύστις,noun,e(/lkwsin,ἕλκωσις,noun,shmai/nei,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisin,ὁπόσος,adjective,e)n,ἐν,preposition,th=|,ὁ,article,ou)rh/qrh|,οὐρήθρα,noun,fu/mata,φῦμα,noun,fu/etai,φύω,verb,toute/oisi,,,diapuh/santos,διαπυέω,verb,kai\,καί,conjunction,e)krage/ntos,ἐξαράσσω,verb,lu/sis,λύσις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/rhsis,οὔρησις,noun,nu/ktwr,νύκτωρ,adverb,pollh\,πολύς,adjective,ginome/nh,γίγνομαι,verb,smikrh\n,μικρός,adjective,th\n,ὁ,article,u(poxw/rhsin,ὑποχώρησις,noun,shmai/nei,σημαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spasmo\s,σπασμός,noun,e)c,ἐκ,preposition,e)llebo/rou,ἑλλέβορος,noun,qana/simon,θανάσιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,trw/mati,τραῦμα,noun,spasmo\s,σπασμός,noun,e)pigeno/menos,ἐπιγίγνομαι,verb,qana/simon,θανάσιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai(/matos,αἷμα,noun,pollou=,πολύς,adjective,*rue/ntos,,,spasmo\s,σπασμός,noun,h)\,ἠέ,conjunction,lugmo\s,λυγμός,noun,e)pigeno/menos,ἐπιγίγνομαι,verb,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pi\,ἐπί,preposition,u(perkaqa/rsei,ὑπερκάθαρσις,noun,spasmo\s,σπασμός,noun,h)\,ἠέ,conjunction,lugmo\s,λυγμός,noun,e)pigeno/menos,ἐπιγίγνομαι,verb,kako/n,κακός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,mequ/wn,μεθύω,verb,e)cai/fnhs,ἐξαίφνης,adverb,a)/fwno/s,ἄφωνος,adjective,tis,τις,pronoun,ge/nhtai,γίγνομαι,verb,spasqei\s,σπάω,verb,a)poqnh/skei,ἀποθνήσκω,verb,h)\n,ἐάν,conjunction,mh\,μή,conjunction,pureto\s,πυρετός,noun,e)pila/bh|,ἐπιλαμβάνω,verb,h)\,ἠέ,conjunction,e)s,εἰς,preposition,th\n,ὁ,article,w(/rhn,ὥρα,adjective,e)lqw\n,ἔρχομαι,verb,kaq',κατά,preposition,h(\n,ὅς,pronoun,ai(,ὁ,article,kraipa/lai,κραιπάλη,noun,lu/ontai,λύω,verb,fqe/gchtai,φθέγγομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,u(po\,ὑπό,preposition,teta/nou,τέτανος,noun,a(li/skontai,ἁλίσκομαι,verb,e)n,ἐν,preposition,te/ssarsin,τέσσαρες,noun,h(me/rh|sin,ἥμερος,adjective,a)po/lluntai,ἀπόλλυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,tau/tas,οὗτος,pronoun,diafu/gwsin,διαφεύγω,verb,u(gie/es,ὑγιής,adverb,gi/nontai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,e)pilhptika\,ἐπιληπτικός,adjective,o(ko/soisi,ὁπόσος,adjective,pro\,πρό,preposition,th=s,ὁ,article,h(/bhs,ἥβη,noun,gi/netai,γίγνομαι,verb,meta/stasin,μετάστασις,noun,i)/sxei,ἴσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soisi,ὁπόσος,adjective,de\,δέ,particle,pe/nte,πέντε,adverb,kai\,καί,conjunction,ei)/kosin,εἴκοσι,verb,e)te/wn,ἔται,noun,gi/netai,γίγνομαι,verb,toute/oisi,,,ta\,ὁ,article,polla\,πολύς,adjective,cunapoqnh/skei,συναποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,pleuritikoi\,πλευριτικός,adjective,geno/menoi,γίγνομαι,verb,ou)k,οὐ,adverb,a)nakaqai/rontai,ἀνακαθαίρω,verb,e)n,ἐν,preposition,tessareskai/deka,τεσσαρεσκαίδεκα,noun,h(me/rh|si,ἡμέρα,noun,toute/oisin,,,e)s,εἰς,preposition,e)mpu/hma,ἐμπύημα,noun,kaqi/statai,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fqi/sis,φθίσις,noun,gi/netai,γίγνομαι,verb,ma/lista,μάλιστα,adverb,h(liki/h|si,ἡλικία,noun,th=|sin,ὁ,article,a)po\,ἀπό,preposition,o)ktwkai/deka,ὀκτωκαίδεκα,noun,e)te/wn,ἔται,noun,me/xri,μέχρι,preposition,pe/nte,πέντε,adverb,kai\,καί,conjunction,trih/konta,τριάκοντα,noun,e)te/wn,ἔται,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,kuna/gxhn,κυνάγχη,noun,diafeu/gousi,διαφεύγω,verb,kai\,καί,conjunction,e)s,εἰς,preposition,to\n,ὁ,article,pleu/mona,πλεύμων,adjective,au)te/oisi,,,tre/petai,τρέπω,verb,e)n,ἐν,preposition,e(pta\,ἑπτά,noun,h(me/rh|sin,ἥμερος,adjective,a)poqnh/skousin,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,tau/tas,οὗτος,pronoun,diafu/gwsin,διαφεύγω,verb,e)\mpuoi,ἔμπυος,adjective,gi/nontai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toi=sin,τίς,pronoun,u(po\,ὑπό,preposition,tw=n,ὁ,article,fqisi/wn,φθίσις,noun,e)noxloume/noisin,ἐνοχλέω,verb,h)\n,ἐάν,conjunction,to\,ὁ,article,ptu/sma,πτύσμα,noun,o(/per,ὅσπερ,adjective,a)\n,ἄν,particle,a)pobh/sswsi,ἀποβήσσω,verb,baru\,βαρύς,adjective,o)/zh|,ὄζω,verb,e)pi\,ἐπί,preposition,tou\s,ὁ,article,a)/nqrakas,ἄνθραξ,noun,e)pixeo/menon,ἐπιχέω,verb,kai\,καί,conjunction,ai(,ὁ,article,tri/xes,θρίξ,noun,a)po\,ἀπό,preposition,th=s,ὁ,article,kefalh=s,κεφαλή,noun,*re/wsi,,,qanatw=des,θανατώδης,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*(oko/soisi,ὁπόσος,adjective,fqisiw=sin,φθισιάω,verb,ai(,ὁ,article,tri/xes,θρίξ,noun,a)po\,ἀπό,preposition,th=s,ὁ,article,kefalh=s,κεφαλή,noun,*re/ousin,,,ou(=toi,οὗτος,pronoun,diar)*roi/hs,,,e)pigenome/nhs,ἐπιγίγνομαι,verb,a)poqnh/skousin,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,ai(=ma,αἷμα,noun,a)frw=des,ἀφρώδης,adverb,a)naptu/ousi,ἀναπτύω,verb,toute/oisin,,,e)k,ἐκ,preposition,tou=,ὁ,article,pleu/monos,πλεύμων,adjective,h(,ὁ,article,toiau/th,τοιοῦτος,adjective,a)nagwgh\,ἀναγωγή,noun,gi/netai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,fqi/sios,φθίσις,noun,e)xome/nw|,ἔχω,verb,dia/r)*roia,,,e)pigenome/nh,ἐπιγίγνομαι,verb,qanatw=des,θανατώδης,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/soi,ὁπόσος,adjective,e)k,ἐκ,preposition,pleuri/tidos,πλευρῖτις,noun,e)/mpuoi,ἔμπυος,adjective,gi/nontai,γίγνομαι,verb,h)\n,ἐάν,conjunction,a)nakaqarqw=sin,ἀνακαθαίρω,verb,e)n,ἐν,preposition,tessara/konta,τεσσαράκοντα,adjective,h(me/rh|sin,ἥμερος,adjective,a)f',ἀπό,preposition,h(=s,ὅς,pronoun,a)\n,ἄν,particle,h(,ὁ,article,*rh=cis,,,ge/nhtai,γίγνομαι,verb,pau/ontai,παύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\n,ἐάν,conjunction,de\,δέ,particle,mh\,μή,conjunction,e)s,εἰς,preposition,fqi/sin,φθίσις,noun,meqi/stanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,qermo\n,θερμός,adjective,bla/ptei,βλάπτω,verb,tau=ta,οὗτος,pronoun,pleona/kis,πλεονάκις,adverb,xreome/noisi,χράω,verb,sarkw=n,σάρξ,adjective,e)kqh/lunsin,ἐκθήλυνσις,noun,neu/rwn,νεῦρον,noun,a)kra/teian,ἀκράτεια,adjective,gnw/mhs,γνώμη,noun,na/rkwsin,νάρκωσις,noun,ai(mmr)*ragi/as,,,leipoqumi/as,,,tau=ta,οὗτος,pronoun,oi(=si,ὅς,pronoun,qa/natos,θάνατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,de\,δέ,particle,yuxro\n,ψυχρός,adjective,spasmou\s,σπασμός,noun,teta/nous,τέτανος,noun,melasmou\s,μελασμός,noun,kai\,καί,conjunction,*ri/gea,,,puretw/dea,πυρετώδης,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,yuxro\n,ψυχρός,adjective,pole/mion,πολέμιος,adjective,o)ste/oisin,ὀστέον,noun,o)dou=si,ὀδούς,noun,neu/roisi\n,νεῦρον,noun,e)gkefa/lw|,ἐγκέφαλος,noun,nwtiai/w|,νωτιαῖος,adjective,muelw=|,μυελός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,de\,δέ,particle,qermo\n,θερμός,adjective,w)fe/limon,ὠφέλιμος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(ko/sa,ὁπόσος,adjective,kate/yuktai,καταψύχω,verb,e)kqermai/nein,ἐκθερμαίνω,verb,plh\n,πλήν,preposition,o(ko/sa,ὁπόσος,adjective,ai(mor)*rage/ei,,,h)\,ἠέ,conjunction,me/llei,μέλλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(/lkesi,ἕλκος,noun,to\,ὁ,article,me\n,μέν,particle,yuxro\n,ψυχρός,adjective,daknw=des,δακνώδης,adverb,de/rma,δέρμα,noun,perisklhru/nei,περισκληρύνω,verb,o)du/nhn,ὀδύνη,noun,a)nekpu/hton,ἀνεκπύητος,adjective,poie/ei,ποιέω,verb,melai/nei,μελαίνω,verb,*ri/gea,,,puretw/dea,πυρετώδης,adverb,poie/ei,ποιέω,verb,spasmou\s,σπασμός,noun,kai\,καί,conjunction,teta/nous,τετανόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/sti,εἰμί,verb,de\,δέ,particle,o(/kou,ὅπου,adverb,e)pi\,ἐπί,preposition,teta/nou,τέτανος,noun,a)/neu,ἄνευ,preposition,e(/lkeos,ἕλκος,noun,ne/w|,νέος,adjective,eu)sa/rkw|,εὔσαρκος,adjective,qe/reos,θέρος,noun,me/sou,μέσος,adjective,yuxrou=,ψυχρός,adjective,pollou=,πολύς,adjective,kata/xusis,κατάχυσις,noun,e)pana/klhsin,ἐπανάκλησις,noun,qe/rmhs,θέρμη,noun,poie/etai,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qe/rmh,θέρμη,noun,de\,δέ,particle,tau=ta,οὗτος,pronoun,*ru/etai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,qermo\n,θερμός,adjective,e)kpuhtiko\n,ἐκπυητικός,adjective,ou)k,οὐ,adverb,e)pi\,ἐπί,preposition,panti\,πᾶς,adjective,e(/lkei+,ἕλκος,noun,me/giston,μέγας,adverb,shmei=on,σημεῖον,noun,e)s,εἰς,preposition,a)sfalei/hn,,,de/rma,δέρμα,noun,mala/ssei,μαλάσσω,verb,i)sxnai/nei,ἰσχναίνω,verb,a)nw/dunon,ἀνώδυνος,adjective,*rige/wn,,,spasmw=n,σπασμός,noun,teta/nwn,τέτανος,noun,parhgoriko/n,παρηγορικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
