word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
kai\,καί,conjunction,xeimw=nos,χειμών,noun,de\,δέ,particle,mh\,μή,conjunction,e)ca/gein,ἐξάγω,verb,ei),εἰ,conjunction,to\,ὁ,article,kru/os,κρύος,noun,tu/xoi,τυγχάνω,verb,xalepo/n,χαλεπός,adjective,kai\,καί,conjunction,polu\,πολύς,adjective,dh\,δή,particle,ma/lista,μάλιστα,adverb,ei),εἰ,conjunction,pephgui=a,πήγνυμι,verb,h(,ὁ,article,gh=,γῆ,noun,tu/xoi,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)pokai/ontai,ἀποκαίω,verb,ga\r,γάρ,particle,e)n,ἐν,preposition,tw=|,ὁ,article,krusta/llw|,κρύσταλλος,noun,ai(,ὁ,article,ku/nes,κύων,noun,kai\,καί,conjunction,tou\s,ὁ,article,o)/nuxas,ὄνυξ,noun,e)/stin,εἰμί,verb,ai(\,ὅς,pronoun,a)pollu/ousin,ἀπόλλυμι,verb,kai\,καί,conjunction,ta\,ὁ,article,ne/rqen,ἔνερθε,preposition,tw=n,ὁ,article,podw=n,πούς,noun,au)tai=s,αὐτός,pronoun,r(h/gnutai,ῥήγνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,eu)yuxo/terai,εὔψυχος,adjective,ei)=en,εἰμί,verb,qrau/oien,θραύω,verb,a)\n,ἄν,particle,peri\,περί,preposition,tw=|,ὁ,article,krusta/llw|,κρύσταλλος,noun,ta\,ὁ,article,o)sta=,ὀστέον,noun,tw=n,ὁ,article,podw=n,πούς,noun,a)feidw=s,ἀφειδής,adverb,qe/ousai,θέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(,ὁ,article,de\,δέ,particle,lagw\s,λαγῶς,noun,kou=fo/s,κοῦφος,adjective,te/,τε,particle,e)stin,εἰμί,verb,kai\,καί,conjunction,dasei=s,δασύς,adjective,e)/xei,ἔχω,verb,tou\s,ὁ,article,po/das,πούς,noun,w(/ste,ὥστε,conjunction,a)lu/pws,ἄλυπος,adjective,qei=n,θέω,verb,e)n,ἐν,preposition,tw=|,ὁ,article,pa/gw|,πᾶγος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xrh\,χρή,verb,de\,δέ,particle,o(/stis,ὅστις,pronoun,ku/nas,κύων,noun,a)gaqa\s,ἀγαθός,adjective,e)/xei,ἔχω,verb,mh/te,μήτε,particle,e)ggu/qen,ἐγγύθεν,adverb,e)pilu/ein,ἐπιλύω,verb,tw=|,ὁ,article,lagw=|,λαγῶς,noun,mh/te,μήτε,particle,plei/ous,πλέως,adjective,duoi=n,δύο,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ei),εἰ,conjunction,pa/nu,πάνυ,adverb,w)ku\s,ὠκύς,adjective,tu/xoi,τυγχάνω,verb,kai\,καί,conjunction,polla\s,πολύς,adjective,polla/kis,πολλάκις,adverb,ku/nas,κύων,noun,diapefeugw/s,διαφεύγω,verb,a)lla/,ἀλλά,adverb,ge,γε,particle,e)c,ἐκ,preposition,eu)nh=s,εὐνή,noun,a)nista/menon,ἀνίστημι,verb,kai\,καί,conjunction,su\n,σύν,preposition,boh=|,βοείη,noun,e)pikeime/nwn,ἐπίκειμαι,verb,e)kplagh=nai,ἐκπλάσσω,verb,a)na/gkh,ἀνάγκη,noun,kai\,καί,conjunction,pata/ssein,πατάσσω,verb,au)tw=|,αὐτός,pronoun,th\n,ὁ,article,kardi/an,καρδία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)n,ἐν,preposition,tou/tw|,οὗτος,pronoun,polla/kis,πολλάκις,adverb,gennai=oi,γενναῖος,adjective,lagw\|,λαγῶς,noun,a)klew=s,ἀκλεής,adverb,a)pw/lonto,ἀπόλλυμι,verb,mhde\n,μηδείς,pronoun,mh/te,μήτε,particle,dra/santes,δράω,verb,mh/te,μήτε,particle,a)podeica/menoi,ἀποδείκνυμι,verb,mnh/mhs,μνήμη,noun,a)/cion,ἄξιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a=n,ἀίω,verb,dh\,δή,particle,u(pekfugei=n,ὑπεκφεύγω,verb,a)po\,ἀπό,preposition,th=s,ὁ,article,eu)nh=s,εὐνή,noun,kai\,καί,conjunction,a)naqarrh=sai,ἀναθαρσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,de/,δέ,particle,ei),εἰ,conjunction,tu/xoi,τυγχάνω,verb,dromiko/s,δρομικός,adjective,e)parei=,ἐπαίρω,verb,eu)qu\s,εὐθύς,adverb,ta\,ὁ,article,w)=ta,οὖς,noun,kai\,καί,conjunction,mega/la,μέγας,adverb,a)po\,ἀπό,preposition,th=s,ὁ,article,eu)nh=s,εὐνή,noun,phdh/setai,πηδάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(\,ἕ,pronoun,de\,δέ,particle,diarri/yantes,διαρρίπτω,verb,ta\,ὁ,article,me/lh,μέλη,noun,kaqa/per,καθά,adverb,oi(,ἕ,pronoun,skirtw=ntes,σκιρτάω,verb,a)peuqunou=sin,ἀπευθύνω,verb,to\n,ὁ,article,dro/mon,δρόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to/te,τότε,adverb,a)/ra,ἄρος,adjective,e)sti\n,εἰμί,verb,to\,ὁ,article,qe/ama,θέαμα,noun,a)/cion,ἄξιος,adjective,tw=n,ὁ,article,po/nwn,πόνος,noun,o(/sous,ὅσος,adjective,e)pi\,ἐπί,preposition,tai=s,ὁ,article,kusi\n,κύων,noun,ponei=n,πονέω,verb,a)na/gkh,ἀνάγκη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kra/tistoi,κράτιστος,adjective,de\,δέ,particle,tw=n,ὁ,article,lagw=n,λαγῶς,noun,oi(,ὁ,article,e)n,ἐν,preposition,to/pois,τόπος,noun,perifane/sin,περιφανής,adverb,kai\,καί,conjunction,a)napeptame/nois,ἀναπεπταμένος,adjective,ta\s,ὁ,article,eu)na\s,εὐνή,noun,e)/xontes,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po\,ὑπό,preposition,qa/rrous,θάρσος,noun,ga\r,γάρ,particle,ou)k,οὐ,adverb,a)pokru/ptousin,ἀποκρύπτω,verb,sfa=s,σφεῖς,pronoun,a)lla\,ἀλλά,adverb,prokalou=ntai,προκαλέω,verb,e)moi\,ἐγώ,pronoun,dokei=n,δοκέω,verb,ta\s,ὁ,article,ku/nas,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,au)toi\,αὐτός,pronoun,ou(=toi,οὗτος,pronoun,e)peida\n,ἐπειδάν,conjunction,diw/kwntai,διώκω,verb,ou)k,οὐ,adverb,e)pi\,ἐπί,preposition,ta\s,ὁ,article,na/pas,νάπη,adjective,feu/gousin,φεύγω,verb,ou)de\,οὐδέ,particle,e)pi\,ἐπί,preposition,ta\,ὁ,article,a)/lsh,ἄλσις,noun,ei),εἰ,conjunction,kai\,καί,conjunction,pa/nu,πάνυ,adverb,plhsi/on,πλησίος,adjective,tu/xoi,τυγχάνω,verb,o)/nta,εἰμί,verb,w(/ste,ὥστε,conjunction,eu)marw=s,εὐμαρής,adverb,a)fele/sqai,ἀφαιρέω,verb,au)tou\s,αὐτός,pronoun,tou=,ὁ,article,kindu/nou,κίνδυνος,noun,a)ll',ἀλλά,adverb,e)s,εἰς,preposition,ta\,ὁ,article,pedi/a,πεδίον,noun,bia/zontai,βιάζω,verb,e)ri/zontes,ἐρίζω,verb,pro\s,πρός,preposition,ta\s,ὁ,article,ku/nas,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei),εἰ,conjunction,me\n,μέν,particle,bradei=ai,βραδύς,adjective,ku/nes,κύων,noun,e(/pointo,ἕπομαι,verb,au)toi=s,αὐτός,pronoun,tosou=ton,τοσοῦτος,adjective,o(/son,ὅσος,adjective,diw/kontai,διώκω,verb,qe/ousin,θέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,w)kei=ai,ὠκύς,adjective,o(/sh,ὅσος,adjective,du/namis,δύναμις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla/kis,πολλάκις,adverb,de\,δέ,particle,h)/dh,ἤδη,adverb,e)s,εἰς,preposition,ta\,ὁ,article,pedi/a,πεδίον,noun,e)ktrape/ntes,ἐκτρέπω,verb,ei),εἰ,conjunction,ai)/sqointo,αἰσθάνομαι,verb,e)fomartou=san,ἐφομαρτέω,verb,ku/na,κύων,noun,a)gaqh/n,ἀγαθός,adjective,w(s,ὡς,conjunction,e)piskia/zesqai,ἐπισκιάζω,verb,u(p',ὑπό,preposition,au)th=s,αὐτός,pronoun,qamina\,θαμινός,adverb,e)n,ἐν,preposition,toi=s,ὁ,article,e)celigmoi=s,ἐξελιγμός,noun,diarri/yantes,διαρρίπτω,verb,au)th\n,αὐτός,pronoun,oi(\,ἕ,pronoun,de\,δέ,particle,tre/pontai,τρέπω,verb,au)=,αὖ,interjection,e)pi\,ἐπί,preposition,ta\s,ὁ,article,na/pas,νάπη,adjective,h)\,ἠέ,conjunction,ei)/,εἰ,conjunction,pou,πού,adverb,kata/dusin,κατάδυσις,noun,gignw/skoien,γιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou=to,οὗτος,pronoun,tekmh/rion,τεκμήριον,noun,poihte/on,ποιητέος,adjective,o(/ti,ὅστις,pronoun,e)kra/thsen,κρατέω,verb,h(,ὁ,article,ku/wn,κύων,noun,tou=,ὁ,article,lagw/,λαγῶς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,toi,σύ,pronoun,e)pi\,ἐπί,preposition,tw=|,ὁ,article,a(lw=nai,ἁλίσκομαι,verb,to\,ὁ,article,qhri/on,θηρίον,noun,e)ca/gousin,ἐξάγω,verb,ta\s,ὁ,article,ku/nas,κύων,noun,a)ll',ἀλλά,adverb,e)s,εἰς,preposition,a)gw=na,ἀγών,noun,dro/mou,δρόμος,noun,kai\,καί,conjunction,a(/millan,ἅμιλλα,noun,oi(/,ἕ,pronoun,ge,γε,particle,th=|,ὁ,article,a)lhqei/a|,ἀλήθεια,adjective,kunhgetikoi/,κυνηγετικός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,a)gapw=sin,ἀγαπάω,verb,ei),εἰ,conjunction,e)pitu/xoi,ἐπιτυγχάνω,verb,o(,ὁ,article,lagw\s,λαγῶς,noun,tou=,ὁ,article,diasw/sontos,διασῴζω,verb,kai\,καί,conjunction,katafugo/nta,καταφεύγω,verb,e)s,εἰς,preposition,a)ka/nqas,ἄκανθα,adjective,e)/stin,εἰμί,verb,o(/te,ὅτε,conjunction,o)li/gas,ὀλίγος,adjective,kai\,καί,conjunction,e)pthxo/ta,πτήσσω,verb,kai\,καί,conjunction,a)pagoreu/onta,ἀπαγορεύω,verb,i)do/ntes,εἶδον,verb,oi(\,ἕ,pronoun,de\,δέ,particle,a)nakalou=sin,ἀνακαλέω,verb,ta\s,ὁ,article,ku/nas,κύων,noun,kai\,καί,conjunction,ma/lista,μάλιστα,adverb,dh/,δή,particle,ei),εἰ,conjunction,kalw=s,καλός,noun,diagwni/saito,διαγωνίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,ὥστε,conjunction,polla/kis,πολλάκις,adverb,h)/dh,ἤδη,adverb,e)/gwge,ἐγώ,pronoun,e)f',ἐπί,preposition,i(/ppou,ἵππος,noun,e)fomartw=n,ἐφομαρτέω,verb,tw=|,ὁ,article,dro/mw|,δρόμος,noun,kai\,καί,conjunction,a(lo/nti,ἁλίσκομαι,verb,e)pelqw\n,ἐπέρχομαι,verb,zw=nta,ζάω,verb,a)feilo/mhn,ἀφαιρέω,verb,kai\,καί,conjunction,a)felo/menos,ἀφαιρέω,verb,kai\,καί,conjunction,dh/sas,δέω,verb,th\n,ὁ,article,ku/na,κύων,noun,a)fh=ka,ἀφίημι,verb,diafugei=n,διαφεύγω,verb,to\n,ὁ,article,lagw=,λαγῶς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei),εἰ,conjunction,u(/steros,ὕστερος,adjective,a)fiko/mhn,ἀφικνέομαι,verb,h)\,ἠέ,conjunction,w(/ste,ὥστε,conjunction,diasw=sai,διασῴζω,verb,e)/paisa,ἐπαείδω,verb,th\n,ὁ,article,kefalh/n,κεφαλή,noun,o(/ti,ὅστις,pronoun,a)ntagwnisth\n,ἀνταγωνιστής,noun,a)/ra,ἄρα,particle,a)gaqo\n,ἀγαθός,adjective,a)pw/lesan,ἀπόλλυμι,verb,ai(,ὁ,article,ku/nes,κύων,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tou/tou,οὗτος,pronoun,mo/nou,μόνος,adjective,e(/neka,ἕνεκα,preposition,ou),οὐ,adverb,su/mfhmi,σύμφημι,verb,tw=|,ὁ,article,e)mautou=,ἐμαυτοῦ,pronoun,o(mwnu/mw|,ὁμώνυμος,adjective,a)ll',ἀλλά,adverb,eu(risko/menon,εὑρίσκω,verb,me\n,μέν,particle,o(/stis,ὅστις,pronoun,i)/doi,εἶδον,verb,to\,ὁ,article,qhri/on,θηρίον,noun,kai\,καί,conjunction,diwko/menon,διώκω,verb,kai\,καί,conjunction,metaqeo/menon,μεταθέω,verb,sugxwrw=,συγχωρέω,verb,dio/ti,διότι,conjunction,e)pila/qoito,ἐπιλανθάνομαι,verb,a)\n,ἄν,particle,ei)/,εἰ,conjunction,tou,τις,pronoun,e)rw/|h,ἐράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(lisko/menon,ἁλίσκομαι,verb,de\,δέ,particle,i)dei=n,εἶδον,verb,ou)/te,οὔτε,adverb,h(du\,ἡδύς,adjective,to\,ὁ,article,qe/ama,θέαμα,noun,a)pofai/nw,ἀποφαίνω,verb,ou)/te,οὔτε,adverb,e)kplhktiko\n,ἐκπληκτικός,adjective,a)ll',ἀλλά,adverb,a)niaro\n,ἀνιαρός,adjective,ma=llon,μᾶλλον,adverb,kai\,καί,conjunction,ou)k,οὐ,adverb,a)\n,ἄν,particle,e)pi/,ἐπί,preposition,ge,γε,particle,tou/tw|,οὗτος,pronoun,e)pilaqe/sqai,ἐπιλανθάνομαι,verb,a)/n,ἄν,particle,tina,τις,pronoun,ei)/,εἰ,conjunction,tou,τις,pronoun,e)rw/|h,ἐράω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)kei/nw|,ἐκεῖνος,pronoun,ge,γε,particle,tw=|,ὁ,article,*cenofw=nti,Ξενοφῶν,proper,ou)k,οὐ,adverb,e)gnwko/ti,γιγνώσκω,verb,ta\s,ὁ,article,w)kei/as,ὠκύς,adjective,ku/nas,κύων,noun,suggnwsto\n,συγγνωστός,adverb,ei),εἰ,conjunction,kai\,καί,conjunction,a(lisko/menos,ἁλίσκομαι,verb,lagw\s,λαγῶς,noun,me/ga,μέγας,adverb,qe/ama,θέαμα,noun,e)fai/neto,φαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)fomartou/sas,,,de\,δέ,particle,tw=|,ὁ,article,dro/mw|,δρόμος,noun,e)pikla/zein,ἐπικλάζω,verb,ei),εἰ,conjunction,kai\,καί,conjunction,mh\,μή,conjunction,parakeleusai/mhn,παρακελεύομαι,verb,oi)=da,οἶδα,verb,o(/ti,ὅστις,pronoun,pollh\,πολύς,adjective,a)na/gkh,ἀνάγκη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,ὥστε,conjunction,ka)\n,κἀν,conjunction,a)/naudon,ἄναυδος,adjective,ku/na,κύων,noun,r(h=cai,ῥήγνυμι,verb,fwnh/n,φωνή,noun,ou),οὐ,adverb,mei=on,μείων,adverb,h)/,ἠέ,conjunction,w(s,ὡς,conjunction,lo/gos,λόγος,noun,to\n,ὁ,article,*kroi/sou,Κροῖσος,proper,ui(e/a,υἱός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,th\n,ὁ,article,ku/na,κύων,noun,de\,δέ,particle,a)nakalei=n,ἀνακαλέω,verb,a)gaqo/n,ἀγαθός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
