word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
nosou=nta,νοσέω,verb,de\,δέ,particle,h)\,ἠέ,conjunction,farmakw=nta,φαρμακάω,verb,h)\,ἠέ,conjunction,gunaiki\,γυνή,noun,peiqo/menon,πείθω,verb,h)\,ἠέ,conjunction,u(po\,ὑπό,preposition,gh/rws,γῆρας,noun,h)\,ἠέ,conjunction,u(po\,ὑπό,preposition,maniw=n,μανία,noun,h)\,ἠέ,conjunction,u(po\,ὑπό,preposition,a)na/gkhs,ἀνάγκη,noun,tino\s,τις,pronoun,katalhfqe/nta,καταλαμβάνω,verb,a)/kuron,ἄκυρον,noun,keleu/ousin,κελεύω,verb,ei)=nai,εἰμί,verb,oi(,ὁ,article,no/moi,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skopei=te,σκοπάω,verb,dh/,δή,particle,ei),εἰ,conjunction,dokou=sin,δοκέω,verb,u(mi=n,σύ,pronoun,eu)=,εὖ,adverb,fronou=ntos,φρονέω,verb,a)ndro\s,ἀνήρ,noun,ei)=nai,εἰμί,verb,ai(,ὁ,article,diaqh=kai,διαθήκη,noun,a(/s,ὅς,pronoun,fasi,φημί,verb,diaqe/sqai,διατίθημι,verb,ou(=toi,οὗτος,pronoun,to\n,ὁ,article,pate/ra,πατήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,pro\s,πρός,preposition,a)/llo,ἄλλος,adjective,de/,δέ,particle,ti,τις,pronoun,para/deigma,παράδειγμα,noun,ske/yhsqe,σκέπτομαι,verb,h)\,ἠέ,conjunction,pro\s,πρός,preposition,th\n,ὁ,article,mi/sqwsin,μίσθωσις,noun,ei),εἰ,conjunction,dokei=,δοκέω,verb,u(mi=n,σύ,pronoun,a)ko/louqon,ἀκόλουθος,adjective,ei)=nai,εἰμί,verb,tw=|,ὁ,article,th\n,ὁ,article,te/xnhn,τέχνη,noun,mh\,μή,conjunction,e)cousi/an,ἐξουσία,noun,dou=nai,δίδωμι,verb,ei),εἰ,conjunction,mh\,μή,conjunction,e)n,ἐν,preposition,tw=|,ὁ,article,au)tw=|,αὐτός,pronoun,h(mi=n,ἐγώ,pronoun,e)rga/zesqai,ἐργάζομαι,verb,tou/tw|,οὗτος,pronoun,th\n,ὁ,article,gunai=ka,γυνή,noun,dou=nai,δίδωμι,verb,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,kai\,καί,conjunction,tw=n,ὁ,article,pai/dwn,παῖς,adjective,e)a=sai,ἀίω,verb,koinwno\n,κοινωνός,noun,au(tw=|,ἑαυτοῦ,pronoun,gene/sqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\,μή,conjunction,qauma/zete,θαυμάζω,verb,ei),εἰ,conjunction,ta)/lla,ἄλλος,adjective,skeuwroume/nous,σκευωρέομαι,verb,au)tou\s,αὐτός,pronoun,ta\,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,misqw/sei,μίσθωσις,noun,tou=to,οὗτος,pronoun,pare/laqen,παραλανθάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/sws,ἴσως,adverb,me\n,μέν,particle,ga\r,γάρ,particle,ou)de\,οὐδέ,particle,prosei=xon,προσέχω,verb,a)/llw|,ἄλλος,adjective,ou)deni\,οὐδείς,pronoun,h)\,ἠέ,conjunction,tw=|,ὁ,article,ta\,ὁ,article,xrh/mata,χρῆμα,adjective,a)posterh=sai,ἀποστερέω,verb,kai\,καί,conjunction,tw=|,ὁ,article,prosofei/lonta,προσοφείλω,verb,to\n,ὁ,article,pate/ra,πατήρ,noun,e)ggra/yai,ἐγγράφω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)=ta,εἶτα,adverb,de\,δέ,particle,ou)de\,οὐδέ,particle,e)do/koun,δοκέω,verb,e)me\,ἐγώ,pronoun,ou(/tw,οὕτως,adverb,deino\n,δεινός,adjective,e)/sesqai,εἰμί,verb,w(/ste,ὥστε,conjunction,tau=ta,οὗτος,pronoun,a)kribw=s,ἀκριβῶς,adverb,e)ceta/sai,ἐξετάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ske/yasqe,σκέπτομαι,verb,toi/nun,τοίνυν,particle,kai\,καί,conjunction,tou\s,ὁ,article,no/mous,νόμος,noun,par',παρά,preposition,w(=n,ὅς,pronoun,keleu/ousi,κελεύω,verb,ta\s,ὁ,article,e)ggu/as,ἐγγύα,noun,poiei=sqai,ποιέω,verb,i(/n',ἵνα,conjunction,ei)dh=te,οἶδα,verb,kai\,καί,conjunction,e)k,ἐκ,preposition,tou/twn,οὗτος,pronoun,w(s,ὡς,conjunction,kateskeuasme/nhs,κατασκευάζω,verb,diaqh/khs,διαθήκη,noun,yeudh\s,ψευδής,adverb,ma/rtus,μάρτυς,noun,ge/gone,γίγνομαι,verb,*ste/fanos,Στέφανος,proper,ou(tosi/,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(\n,ὅς,pronoun,a)\n,ἄν,particle,e)gguh/sh|,ἐγγυάω,verb,e)pi\,ἐπί,preposition,dikai/ois,δίκαιος,adjective,da/marta,δάμαρ,noun,ei)=nai,εἰμί,verb,h)\,ἠέ,conjunction,path\r,πατήρ,noun,h)\,ἠέ,conjunction,a)delfo\s,ἀδελφός,adjective,o(mopa/twr,ὁμοπάτωρ,adjective,h)\,ἠέ,conjunction,pa/ppos,πάππος,noun,o(,ὁ,article,pro\s,πρός,preposition,patro/s,πατήρ,noun,e)k,ἐκ,preposition,tau/ths,οὗτος,pronoun,ei)=nai,εἰμί,verb,pai=das,παῖς,adjective,gnhsi/ous,γνήσιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,de\,δέ,particle,mhdei\s,μηδείς,pronoun,h)=|,εἰμί,verb,tou/twn,οὗτος,pronoun,e)a\n,ἐάν,conjunction,me\n,μέν,particle,e)pi/klhro/s,ἐπίκληρος,adjective,tis,τις,pronoun,h)=|,εἰμί,verb,to\n,ὁ,article,ku/rion,κύριος,adjective,e)/xein,ἔχω,verb,e)a\n,ἐάν,conjunction,de\,δέ,particle,mh\,μή,conjunction,h)=|,εἰμί,verb,o(/tw|,ὅστις,pronoun,a)\n,ἄν,particle,e)pitre/yh|,ἐπιτρέπω,verb,tou=ton,οὗτος,pronoun,ku/rion,κύριος,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=tos,οὗτος,pronoun,me\n,μέν,particle,toi/nun,τοίνυν,particle,o(,ὁ,article,no/mos,νόμος,noun,ou(\s,ὅς,pronoun,e)poi/hsen,ποιέω,verb,kuri/ous,κύριος,adjective,ei)=nai,εἰμί,verb,a)khko/ate,ἀκούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,d',δέ,particle,ou)dei\s,οὐδείς,pronoun,h)=n,εἰμί,verb,tou/twn,οὗτος,pronoun,th=|,ὁ,article,mhtri/,μήτηρ,noun,oi(,ὁ,article,a)nti/dikoi/,ἀντίδικος,adjective,moi,ἐγώ,pronoun,au)toi\,αὐτός,pronoun,memarturh/kasin,μαρτυρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,h)=n,εἰμί,verb,parei/xont',παρέχω,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,ma/rturas,μάρτυς,noun,me\n,μέν,particle,yeudei=s,ψευδής,adverb,oi)/esq',οἴομαι,verb,a)\n,ἄν,particle,parasxe/sqai,παρέχω,verb,kai\,καί,conjunction,diaqh/kas,διαθήκη,noun,ou)k,οὐ,adverb,ou)/sas,εἰμί,verb,a)delfo\n,ἀδελφός,adjective,de\,δέ,particle,h)\,ἠέ,conjunction,pa/ppon,πάππος,noun,h)\,ἠέ,conjunction,pate/ra,πατήρ,noun,ou)k,οὐ,adverb,a)/n,ἄν,particle,ei)/per,εἴπερ,conjunction,h)=n,εἰμί,verb,dunato\n,δυνατός,adjective,e(/neka,ἕνεκα,preposition,xrhma/twn,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(po/te,ὁπότε,adverb,toi/nun,τοίνυν,particle,mhdei\s,μηδείς,pronoun,fai/netai,φαίνω,verb,zw=n,ζάω,verb,tou/twn,οὗτος,pronoun,to/te,τότε,adverb,a)na/gkh,ἀνάγκη,noun,e)pi/klhron,ἐπίκληρος,adjective,th\n,ὁ,article,mhte/ra,μήτηρ,noun,h(mw=n,ἐγώ,pronoun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,toi/nun,τοίνυν,particle,e)piklh/rou,ἐπίκληρος,adjective,skopei=te,σκοπάω,verb,ti/nas,τίς,pronoun,keleu/ousin,κελεύω,verb,oi(,ὁ,article,no/moi,νόμος,noun,kuri/ous,κύριος,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le/ge,λέγω,verb,to\n,ὁ,article,no/mon,νόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)a\n,ἐάν,conjunction,e)c,ἐκ,preposition,e)piklh/rou,ἐπίκληρος,adjective,tis,τις,pronoun,ge/nhtai,γίγνομαι,verb,kai\,καί,conjunction,a(/ma,ἅμα,adverb,h(bh/sh|,ἡβάω,verb,e)pi\,ἐπί,preposition,di/etes,διέτης,noun,kratei=n,κρατέω,verb,tw=n,ὁ,article,xrhma/twn,χρῆμα,adjective,to\n,ὁ,article,de\,δέ,particle,si=ton,σῖτος,noun,metrei=n,μετρέω,verb,th=|,ὁ,article,mhtri/,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,o(,ὁ,article,me\n,μέν,particle,no/mos,νόμος,noun,keleu/ei,κελεύω,verb,tou\s,ὁ,article,pai=das,παῖς,adjective,h(bh/santas,ἡβάω,verb,kuri/ous,κύριος,adjective,th=s,ὁ,article,mhtro\s,μήτηρ,noun,ei)=nai,εἰμί,verb,to\n,ὁ,article,de\,δέ,particle,si=ton,σῖτος,noun,metrei=n,μετρέω,verb,th=|,ὁ,article,mhtri/,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,fai/nomai,φαίνω,verb,strateuo/menos,στρατεύω,verb,kai\,καί,conjunction,trihrarxw=n,τριηραρχέω,verb,u(mi=n,σύ,pronoun,o(/te,ὅτε,conjunction,ou(=tos,οὗτος,pronoun,sunw/|khsen,συνοικέω,verb,th=|,ὁ,article,mhtri/,μήτηρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,mh\n,μήν,particle,o(/ti,ὅστις,pronoun,e)gw\,ἐγώ,pronoun,me\n,μέν,particle,a)pedh/moun,ἀποδημέω,verb,trihrarxw=n,τριηραρχέω,verb,e)teteleuth/kei,τελευτάω,verb,de\,δέ,particle,o(,ὁ,article,path\r,πατήρ,noun,pa/lai,πάλαι,adverb,o(/te,ὅτε,conjunction,ou(=tos,οὗτος,pronoun,e)/ghme,γαμέω,verb,ta\s,ὁ,article,de\,δέ,particle,qerapai/nas,θεράπαινα,adjective,au)to\n,αὐτός,pronoun,e)ch/|toun,ἐξαιτέω,verb,kai\,καί,conjunction,h)ci/oun,ἀξιόω,verb,peri\,περί,preposition,au)tou=,αὐτός,pronoun,tou/tou,οὗτος,pronoun,basani/zesqai,βασανίζω,verb,au)ta/s,αὐτός,pronoun,ei),εἰ,conjunction,tau=t',οὗτος,pronoun,a)lhqh=,ἀληθής,adjective,e)sti,εἰμί,verb,kai\,καί,conjunction,w(s,ὡς,conjunction,prou)kalou/mhn,προκαλέω,verb,labe/,λαμβάνω,verb,moi,ἐγώ,pronoun,th\n,ὁ,article,marturi/an,μαρτυρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marturou=si,μαρτύρομαι,verb,parei=nai,πάρειμι,verb,o(/te,ὅτε,conjunction,prou)kalei=to,προκαλέω,verb,*)apollo/dwros,Ἀπολλόδωρος,proper,*formi/wna,Φορμίων,proper,o(/te,ὅτε,conjunction,h)ci/ou,ἀξιόω,verb,paradou=nai,παραδίδωμι,verb,*)apollo/dwros,Ἀπολλόδωρος,proper,*formi/wna,Φορμίων,proper,ta\s,ὁ,article,qerapai/nas,θεράπαινα,adjective,ei)s,εἰς,preposition,ba/sanon,βάσανος,noun,ei),εἰ,conjunction,mh/,μή,conjunction,fhsi,φημί,verb,*formi/wn,Φορμίων,proper,kai\,καί,conjunction,pro/teron,πρότερος,adjective,diefqarke/nai,διαφθείρω,verb,th\n,ὁ,article,mhte/ra,μήτηρ,noun,th\n,ὁ,article,e)mh/n,ἐμός,adjective,pri\n,πρίν,adverb,ou(=,ἕ,pronoun,a)pofai/nei,ἀποφαίνω,verb,*formi/wn,Φορμίων,proper,gh=mai,γαμέω,verb,e)gguhsa/menos,ἐγγυάω,verb,au)th\n,αὐτός,pronoun,para\,παρά,preposition,*pasi/wnos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,de\,δέ,particle,prokaloume/nou,προκαλέω,verb,*)apollodw/rou,Ἀπολλόδωρος,proper,ou)k,οὐ,adverb,h)qe/lhse,ἐθέλω,verb,*formi/wn,Φορμίων,proper,paradou=nai,παραδίδωμι,verb,ta\s,ὁ,article,qerapai/nas,θεράπαινα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,toi/nun,τοίνυν,particle,no/mon,νόμος,noun,e)pi\,ἐπί,preposition,tou/tois,οὗτος,pronoun,a)na/gnwqi,ἀναγιγνώσκω,verb,o(\s,ὅς,pronoun,keleu/ei,κελεύω,verb,e)pidikasi/an,ἐπιδικασία,noun,ei)=nai,εἰμί,verb,tw=n,ὁ,article,e)piklh/rwn,ἐπίκληρος,adjective,a(pasw=n,ἅπας,adjective,kai\,καί,conjunction,ce/nwn,ξένος,noun,kai\,καί,conjunction,a)stw=n,ἄστυ,noun,kai\,καί,conjunction,peri\,περί,preposition,me\n,μέν,particle,tw=n,ὁ,article,politw=n,πολίτης,noun,to\n,ὁ,article,a)/rxonta,ἄρχων,noun,ei)sa/gein,εἰσάγω,verb,kai\,καί,conjunction,e)pimelei=sqai,ἐπιμελέομαι,verb,peri\,περί,preposition,de\,δέ,particle,tw=n,ὁ,article,metoi/kwn,μέτοικος,noun,to\n,ὁ,article,pole/marxon,πολέμαρχος,noun,kai\,καί,conjunction,a)nepi/dikon,ἀνεπίδικος,adjective,mh\,μή,conjunction,e)cei=nai,ἔξεστι,verb,e)/xein,ἔχω,verb,mh/te,μήτε,particle,klh=ron,κλῆρος,adjective,mh/te,μήτε,particle,e)pi/klhron,ἐπίκληρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klhrou=n,κληρόω,verb,de\,δέ,particle,to\n,ὁ,article,a)/rxonta,ἄρχων,noun,klh/rwn,κλῆρος,adjective,kai\,καί,conjunction,e)piklh/rwn,ἐπίκληρος,adjective,o(/soi,ὅσος,adjective,ei)si\,εἰμί,verb,mh=nes,μείς,adjective,plh\n,πλήν,preposition,tou=,ὁ,article,skiroforiw=nos,σκιροφοριών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)nepi/dikon,ἀνεπίδικος,adjective,de\,δέ,particle,klh=ron,κλῆρος,adjective,mh\,μή,conjunction,e)/xein,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,au)to/n,αὐτός,pronoun,ei)/per,εἴπερ,conjunction,e)bou/leto,βούλομαι,verb,o)rqw=s,ὀρθός,adjective,diapra/ttesqai,διαπράσσω,verb,laxei=n,λαγχάνω,verb,e)/dei,δέω,verb,th=s,ὁ,article,e)piklh/rou,ἐπίκληρος,adjective,ei)/te,εἴτε,adverb,kata\,κατά,preposition,do/sin,δόσις,noun,au)tw=|,αὐτός,pronoun,prosh=ken,προσήκω,verb,ei)/te,εἴτε,adverb,kata\,κατά,preposition,ge/nos,γένος,noun,ei),εἰ,conjunction,me\n,μέν,particle,w(s,ὡς,conjunction,u(pe\r,ὑπέρ,preposition,a)sth=s,ἀστή,noun,pro\s,πρός,preposition,to\n,ὁ,article,a)/rxonta,ἄρχων,noun,ei),εἰ,conjunction,de\,δέ,particle,w(s,ὡς,conjunction,u(pe\r,ὑπέρ,preposition,ce/nhs,ξένος,noun,pro\s,πρός,preposition,to\n,ὁ,article,pole/marxon,πολέμαρχος,noun,kai\,καί,conjunction,to/te,τότε,adverb,ei)/per,εἴπερ,conjunction,ti,τις,pronoun,le/gein,λέγω,verb,ei)=xe,ἔχω,verb,di/kaion,δίκαιος,adjective,pei/santa,πείθω,verb,u(mw=n,σύ,pronoun,tou\s,ὁ,article,laxo/ntas,λαγχάνω,verb,meta\,μετά,preposition,tw=n,ὁ,article,no/mwn,νόμος,noun,kai\,καί,conjunction,th=s,ὁ,article,yh/fou,ψῆφος,noun,ku/rion,κύριος,adjective,ei)=nai,εἰμί,verb,kai\,καί,conjunction,mh\,μή,conjunction,au)to\n,αὐτός,pronoun,au(tw=|,ἑαυτοῦ,pronoun,no/mous,νόμος,noun,i)di/ous,ἴδιος,adjective,qe/menon,τίθημι,verb,diapra/casqai,διαπράσσω,verb,a(\,ὅς,pronoun,e)bou/leto,βούλομαι,verb
