word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS
ou)/,οὐ,adverb,sfin,σφεῖς,pronoun,a)eikeli/h,ἀεικέλιος,adjective,nuo\s,νυός,noun,e)/ssomai,ἔσσομαι,verb,a)ll',ἀλλά,adverb,ei)kui=a,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/myai,πέμπω,verb,d',δέ,particle,a)/ggelon,ἄγγελος,noun,w)=ka,ὦκα,adverb,meta\,μετά,preposition,*fru/gas,Φρύξ,proper,ai)olopw/lous,αἰολόπωλος,adjective,ei)pei=n,εἶπον,verb,patri/,πατήρ,noun,t',τε,particle,e)mw=|,ἐμός,adjective,kai\,καί,conjunction,mhte/ri,μήτηρ,noun,khdome/nh|,κήδω,verb,per,πέρ,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(\,ἕ,pronoun,de/,δέ,particle,ke,ἄν,particle,toi,τοι,particle,xruso/n,χρυσός,noun,te,τε,particle,a(/lis,ἅλις,adverb,e)sqh=ta/,ἐσθής,noun,q',τε,particle,u(fanth\n,ὑφαντός,adjective,pe/myousin,πέμπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,de\,δέ,particle,polla\,πολύς,adjective,kai\,καί,conjunction,a)glaa\,ἀγλαός,adjective,de/xqai,δέχομαι,verb,a)/poina,ἄποινα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,de\,δέ,particle,poih/sas,ποιέω,verb,dai/nu,δαίνυμι,verb,ga/mon,γάμος,adjective,i(mero/enta,ἱμερόεις,adjective,ti/mion,τίμιος,adjective,a)nqrw/poisi,ἄνθρωπος,noun,kai\,καί,conjunction,a)qana/toisi,ἀθάνατος,adjective,qeoi=sin,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,ei)pou=sa,εἶπον,verb,qea\,θεά,noun,gluku\n,γλυκύς,adjective,i(/meron,ἵμερος,adjective,e)/mbale,ἐμβάλλω,verb,qumw=|,θυμός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)agxi/shn,Ἀγχίσης,proper,d',δέ,particle,e)/ros,ἔρος,noun,ei(=len,αἱρέω,verb,e)/pos,ἔπος,adjective,t',τε,particle,e)/fat',φημί,verb,e)/k,ἐκ,preposition,t',τε,particle,o)no/mazen,ὀνομάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,qnhth/,θνητός,adjective,t',τε,particle,e)ssi,εἰμί,verb,gunh\,γυνή,noun,de/,δέ,particle,se,σύ,pronoun,gei/nato,γείνομαι,verb,mh/thr,μήτηρ,noun,*)otreu\s,Ὀτρεύς,proper,d',δέ,particle,e)sti\,εἰμί,verb,path\r,πατήρ,noun,o)nomakluto/s,ὀνομακλυτός,adjective,w(s,ὡς,conjunction,a)goreu/eis,ἀγορεύω,verb,a)qana/tou,ἀθάνατος,adjective,de\,δέ,particle,e(/khti,ἕκητι,adverb,diakto/rou,διάκτορος,noun,e)nqa/d',ἐνθάδε,adverb,i(ka/neis,ἱκάνω,verb,*(erme/w,Ἑρμῆς,proper,e)mh\,ἐμός,adjective,d',δέ,particle,a)/loxos,ἄλοχος,adjective,keklh/seai,καλέω,verb,h)/mata,ἦμαρ,noun,pa/nta,πᾶς,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/,οὐ,adverb,tis,τις,pronoun,e)/peita,ἔπειτα,adverb,qew=n,θέα,noun,ou)/te,οὔτε,adverb,qnhtw=n,θνητός,adjective,a)nqrw/pwn,ἄνθρωπος,noun,e)nqa/de,ἐνθάδε,adverb,me,ἐγώ,pronoun,sxh/sei,ἔχω,verb,pri\n,πρίν,adverb,sh=|,σός,adjective,filo/thti,φιλότης,noun,migh=nai,μίγνυμι,verb,au)ti/ka,αὐτίκα,adverb,nu=n,νῦν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,ei)/,εἰ,conjunction,ken,ἄν,particle,e(khbo/los,ἑκηβόλος,adjective,au)to\s,αὐτός,pronoun,*)apo/llwn,Ἀπόλλων,proper,to/cou,τόξον,noun,a)p',ἀπό,preposition,a)rgure/ou,ἀργύρεος,adjective,proi/+h|,πρόειμι,verb,be/lea,βέλος,noun,stono/enta,στονόεις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bouloi/mhn,βούλομαι,verb,ken,ἄν,particle,e)/peita,ἔπειτα,adverb,gu/nai,γυνή,noun,e)ikui=a,εἰκός,verb,qeh=|si,θεά,noun,sh=s,σός,adjective,eu)nh=s,εὐνή,noun,e)piba\s,ἐπιβαίνω,verb,du=nai,δύω,verb,do/mon,δόμος,noun,*)/aidos,Αἵδης,proper,ei)/sw,εἴσω,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,ei)pw\n,εἶπον,verb,la/be,λαμβάνω,verb,xei=ra,χείρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filommeidh\s,φιλομμειδής,adjective,d',δέ,particle,*)afrodi/th,Ἀφροδίτη,proper,e(/rpe,ἕρπω,verb,metastrefqei=sa,μεταστρέφω,verb,kat',κατά,preposition,o)/mmata,ὄμμα,noun,kala\,καλός,noun,balou=sa,βάλλω,verb,e)s,εἰς,preposition,le/xos,λέχος,noun,eu)/strwton,εὔστρωτος,adjective,o(/qi,ὅθι,adverb,per,πέρ,particle,pa/ros,πάρος,preposition,e)/sken,εἰμί,verb,a)/nakti,ἄναξ,noun,xlai/nh|sin,χλαῖνα,noun,malakh=|s,μαλακός,adjective,e)strwme/non,στόρεννυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ta\r,ἀτάρ,particle,u(/perqen,ὕπερθεν,preposition,a)/rktwn,ἄρκτος,noun,de/rmat',δέρμα,noun,e)/keito,κεῖμαι,verb,barufqo/ggwn,βαρύφθογγος,adjective,te,τε,particle,leo/ntwn,λέων,noun,tou\s,ὁ,article,au)to\s,αὐτός,pronoun,kate/pefnen,κατέπεφνον,verb,e)n,ἐν,preposition,ou)/resin,ὄρος,adjective,u(yhloi=sin,ὑψηλός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(\,ἕ,pronoun,d',δέ,particle,e)pei\,ἐπεί,conjunction,ou)=n,οὖν,particle,lexe/wn,λέχος,noun,eu)poih/twn,εὐποίητος,adjective,e)pe/bhsan,ἐπιβαίνω,verb,ko/smon,κόσμος,noun,me/n,μέν,particle,oi(,ὁ,article,prw=ton,πρότερος,adjective,a)po\,ἀπό,preposition,xroo\s,χρώς,noun,ei(=le,αἱρέω,verb,faeino/n,φαεινός,adjective,po/rpas,πόρπη,noun,te,τε,particle,gnampta/s,γναμπτός,adjective,q',τε,particle,e(/likas,ἕλιξ,noun,ka/luka/s,κάλυξ,noun,te,τε,particle,kai\,καί,conjunction,o(/rmous,ὅρμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lu=se,λύω,verb,de/,δέ,particle,oi(,ὁ,article,zw/nhn,ζώνη,noun,i)de\,ἰδέ,conjunction,ei(/mata,εἷμα,noun,sigalo/enta,σιγαλόεις,adjective,e)/kdue,ἐκδύω,verb,kai\,καί,conjunction,kate/qhken,κατατίθημι,verb,e)pi\,ἐπί,preposition,qro/nou,θρόνον,noun,a)rguroh/lou,ἀργυρόηλος,adjective,*)agxi/shs,Ἀγχίσης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,d',δέ,particle,e)/peita,ἔπειτα,adverb,qew=n,θέα,noun,i)o/thti,ἰότης,adjective,kai\,καί,conjunction,ai)/sh|,αἶσις,noun,a)qana/th|,ἀθάνατος,adjective,pare/lekto,παραλέγω,verb,qea=|,θεά,noun,broto/s,βροτός,noun,ou),οὐ,adverb,sa/fa,σάφα,adverb,ei)dw/s,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=mos,ἦμος,adverb,d',δέ,particle,a)\y,ἄψ,adverb,ei)s,εἰς,preposition,au)=lin,αὖλις,noun,a)pokli/nousi,ἀποκλίνω,verb,nomh=es,νομεύς,noun,bou=s,βοῦς,noun,te,τε,particle,kai\,καί,conjunction,i)/fia,ἴφιος,adjective,mh=la,μῆλον,noun,nomw=n,νομάζω,verb,e)c,ἐκ,preposition,a)nqemoe/ntwn,ἀνθεμόεις,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=mos,τῆμος,adverb,a)/r',ἄρα,particle,*)agxi/sh|,Ἀγχίσης,proper,me\n,μέν,particle,e)pi\,ἐπί,preposition,gluku\n,γλυκύς,adjective,u(/pnon,ὕπνον,noun,e)/xeue,χέω,verb,nh/dumon,νήδυμος,adjective,au)th\,αὐτός,pronoun,de\,δέ,particle,xroi\+,χρώς,noun,e(/nnuto,ἕννυμι,verb,ei(/mata,εἷμα,noun,kala/,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e(ssame/nh,ἕννυμι,verb,d',δέ,particle,eu)=,εὖ,adverb,pa/nta,πᾶς,adjective,peri\,περί,preposition,xroi\+,χρώς,noun,di=a,δῖος,adjective,qea/wn,θέα,noun,e)/sth,ἵστημι,verb,pa\r,παρά,preposition,klisi/h|,κλισία,noun,keu)poih/toio,,,mela/qrou,μέλαθρον,noun,ku=re,κυρέω,verb,ka/rh,κάρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka/llos,κάλλος,noun,de\,δέ,particle,pareia/wn,παρείας,noun,a)pe/lampen,ἀπολάμπω,verb,a)/mbroton,ἄμβροτος,adjective,oi(=o/n,οἷος,adjective,t',τε,particle,e)sti\n,εἰμί,verb,e)ustefa/nou,εὐστέφανος,adjective,*kuqerei/hs,Κυθέρεια,proper,e)c,ἐκ,preposition,u(/pnou,ὕπνον,noun,t',τε,particle,a)ne/geiren,ἀνεγείρω,verb,e)/pos,ἔπος,adjective,t',τε,particle,e)/fat',φημί,verb,e)/k,ἐκ,preposition,t',τε,particle,o)no/mazen,ὀνομάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/rseo,ὄρνυμι,verb,*dardani/dh,Δαρδανίδης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,nu,νῦν,adverb,nh/greton,νήγρετος,adjective,u(/pnon,ὕπνον,noun,i)au/eis,ἰαύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,fra/sai,φράζω,verb,ei)/,εἰ,conjunction,toi,τοι,particle,o(moi/h,ὅμοιος,adjective,e)gw\n,ἐγώ,pronoun,i)nda/llomai,ἰνδάλλομαι,verb,ei)=nai,εἰμί,verb,oi(/hn,οἷος,adjective,dh/,δή,particle,me,ἐγώ,pronoun,to\,ὁ,article,prw=ton,πρότερος,adjective,e)n,ἐν,preposition,o)fqalmoi=si,ὀφθαλμός,noun,no/hsas,νοέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(\s,ὅς,pronoun,fa/q',φημί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,d',δέ,particle,e)c,ἐκ,preposition,u(/pnoio,ὕπνον,noun,ma/l',μάλα,adverb,e)mmape/ws,ἐμμαπέως,adverb,u(pa/kousen,ὑπακούω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,i)/den,εἶδον,verb,deirh/n,δειρή,noun,te,τε,particle,kai\,καί,conjunction,o)/mmata,ὄμμα,noun,ka/l',κάλη,adjective,*)afrodi/ths,Ἀφροδίτη,proper,ta/rbhse/n,ταρβέω,verb,te,τε,particle,kai\,καί,conjunction,o)/sse,ὄσσα,noun,paraklido\n,παρακλιδόν,adverb,e)/trapen,τέρπω,verb,a)/llh|,ἄλλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)\y,ἄψ,adverb,d',δέ,particle,au)=tis,αὖθις,adverb,xlai/nh|,χλαῖνα,noun,te,τε,particle,kalu/yato,καλύπτω,verb,kala\,καλός,noun,pro/swpa,πρόσωπον,noun,kai/,καί,conjunction,min,μιν,pronoun,lisso/menos,λίσσομαι,verb,e)/pea,ἔπος,adjective,ptero/enta,πτερόεις,adjective,proshu/da,προσαυδάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
au)ti/ka,αὐτίκα,adverb,s',σύ,pronoun,w(s,ὡς,conjunction,ta\,ὁ,article,prw=ta,πρότερος,adjective,qea/,θεά,noun,i)/don,εἶδον,verb,o)fqalmoi=sin,ὀφθαλμός,noun,e)/gnwn,γιγνώσκω,verb,w(s,ὡς,conjunction,qeo\s,θεός,noun,h)=sqa,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
su\,σύ,pronoun,d',δέ,particle,ou),οὐ,adverb,nhmerte\s,νημερτής,adjective,e)/eipes,εἶπον,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla/,ἀλλά,adverb,se,σύ,pronoun,pro\s,πρός,preposition,*zhno\s,Ζεύς,proper,gouna/zomai,γουνάζομαι,verb,ai)gio/xoio,αἰγίοχος,adjective,mh/,μή,conjunction,me,ἐγώ,pronoun,zw=nt',ζάω,verb,a)menhno\n,ἀμενηνός,adjective,e)n,ἐν,preposition,a)nqrw/poisin,ἄνθρωπος,noun,e)a/sh|s,ἀίω,verb,nai/ein,ναίω,verb,a)ll',ἀλλά,adverb,e)le/air',ἐλεαίρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,ou),οὐ,adverb,bioqa/lmios,βιοθάλμιος,adjective,a)nh\r,ἀνήρ,noun,gi/gnetai,γίγνομαι,verb,o(/s,ὅς,pronoun,te,τε,particle,qeai=s,θεά,noun,eu)na/zetai,εὐνάζω,verb,a)qana/th|si,ἀθάνατος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,d',δέ,particle,h)mei/bet',ἀμείβω,verb,e)/peita,ἔπειτα,adverb,*dio\s,Ζεύς,proper,quga/thr,θυγάτηρ,adjective,*)afrodi/th,Ἀφροδίτη,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)agxi/sh,Ἀγχίσης,proper,ku/diste,κύδιστος,adjective,kataqnhtw=n,καταθνητός,adjective,a)nqrw/pwn,ἄνθρωπος,noun,qa/rsei,θαρσέω,verb,mhde/,μηδέ,particle,ti,τις,pronoun,sh=|si,σός,adjective,meta\,μετά,preposition,fresi\,φρήν,noun,dei/diqi,δείδω,verb,li/hn,λίαν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga/r,γάρ,particle,toi/,τοι,particle,ti,τις,pronoun,de/os,δέος,noun,paqe/ein,πάσχω,verb,kako\n,κακός,adjective,e)c,ἐκ,preposition,e)me/qen,ἐγώ,pronoun,ge,γε,particle,ou)d',οὐδέ,particle,a)/llwn,ἄλλος,adjective,maka/rwn,μάκαρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)pei\,ἐπεί,conjunction,h)=,ἦ,adverb,fi/los,φίλος,adjective,e)ssi\,εἰμί,verb,qeoi=si,θεός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soi\,σύ,pronoun,d',δέ,particle,e)/stai,εἰμί,verb,fi/los,φίλος,adjective,ui(o/s,υἱός,noun,o(\s,ὅς,pronoun,e)n,ἐν,preposition,*trw/essin,Τρώς,proper,a)na/cei,ἀνάγω,verb,kai\,καί,conjunction,pai=des,παῖς,adjective,pai/dessi,παῖς,adjective,diampere\s,διαμπερές,adverb,e)kgega/ontes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tw=|,ὁ,article,de\,δέ,particle,kai\,καί,conjunction,*ai)nei/as,Αἰνείας,proper,o)/nom',ὄνομα,adjective,e)/ssetai,ἔσσομαι,verb,ou(/neka,οὕνεκα,conjunction,m',ἐγώ,pronoun,ai)no\n,αἰνός,adjective,e)/sxen,ἔχω,verb,a)/xos,ἄχος,adjective,e(/neka,ἕνεκα,preposition,brotou=,βροτός,noun,a)ne/ros,ἀνήρ,noun,e)/mpeson,ἐμπίτνω,verb,eu)nh=|,εὐνή,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)gxi/qeoi,ἀγχίθεος,adjective,de\,δέ,particle,ma/lista,μάλιστα,adverb,kataqnhtw=n,καταθνητός,adjective,a)nqrw/pwn,ἄνθρωπος,noun,ai)ei\,ἀεί,adverb,a)f',ἀπό,preposition,u(mete/rhs,ὑμέτερος,adjective,geneh=s,γενεά,noun,ei)=do/s,εἶδος,noun,te,τε,particle,fuh/n,φυή,noun,te,τε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
