word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
pro\s,πρός,preposition,me\n,μέν,particle,tou\s,ὁ,article,dh/mous,δῆμος,noun,h)\,ἠέ,conjunction,peri\,περί,preposition,tw=n,ὁ,article,i)di/wn,ἴδιος,adjective,e)gklhma/twn,ἔγκλημα,noun,ou),οὐ,adverb,dunhqe/ntwn,δύναμαι,verb,dhmosi/a|,δημοσίᾳ,adverb,dialu/sasqai,διαλύω,verb,tau=ta,οὗτος,pronoun,h)\,ἠέ,conjunction,peri\,περί,preposition,gh=s,γῆ,noun,me/rous,μέρος,noun,h)\,ἠέ,conjunction,o(/rwn,ὅρος,adjective,h)\,ἠέ,conjunction,filoniki/as,φιλονεικία,noun,h)\,ἠέ,conjunction,th=s,ὁ,article,h(gemoni/as,ἡγεμονία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,de\,δέ,particle,ta\s,ὁ,article,o)ligarxi/as,ὀλιγαρχία,adjective,u(pe\r,ὑπέρ,preposition,me\n,μέν,particle,tou/twn,οὗτος,pronoun,ou)deno/s,οὐδείς,pronoun,u(pe\r,ὑπέρ,preposition,de\,δέ,particle,th=s,ὁ,article,politei/as,πολιτεία,noun,kai\,καί,conjunction,th=s,ὁ,article,e)leuqeri/as,ἐλευθερία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,e)/gwg',ἐγώ,pronoun,ou)k,οὐ,adverb,a)\n,ἄν,particle,o)knh/saim',ὀκνέω,verb,ei)pei=n,εἶπον,verb,ma=llon,μᾶλλον,adverb,h(gei=sqai,ἡγέομαι,verb,sumfe/rein,συμφέρω,verb,dhmokratoume/nous,δημοκρατέομαι,verb,tou\s,ὁ,article,*(/ellhnas,Ἕλλην,proper,a(/pantas,ἅπας,adjective,polemei=n,πολεμέω,verb,u(mi=n,σύ,pronoun,h)\,ἠέ,conjunction,o)ligarxoume/nous,ὀλιγαρχέω,verb,fi/lous,φίλος,adjective,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,me\n,μέν,particle,ga\r,γάρ,particle,e)leuqe/rous,ἐλεύθερος,adjective,o)/ntas,εἰμί,verb,ou),οὐ,adverb,xalepw=s,χαλεπός,adjective,a)\n,ἄν,particle,ei)rh/nhn,εἰρήνη,noun,u(ma=s,σύ,pronoun,poih/sasqai,ποιέω,verb,nomi/zw,νομίζω,verb,o(po/te,ὁπότε,adverb,boulhqei/hte,βούλομαι,verb,pro\s,πρός,preposition,d',δέ,particle,o)ligarxoume/nous,ὀλιγαρχέω,verb,ou)de\,οὐδέ,particle,th\n,ὁ,article,fili/an,φιλία,noun,a)sfalh=,ἀσφαλής,adjective,nomi/zw,νομίζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)/sq',ἔσθω,verb,o(/pws,ὅπως,conjunction,o)li/goi,ὀλίγος,adjective,polloi=s,πολύς,adjective,kai\,καί,conjunction,zhtou=ntes,ζητέω,verb,a)/rxein,ἄρχω,verb,toi=s,ὁ,article,met',μετά,preposition,i)shgori/as,ἰσηγορία,adjective,zh=n,ζάω,verb,h(|rhme/nois,αἱρέω,verb,eu)=noi,εὔνους,adjective,ge/noint',γίγνομαι,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qauma/zw,θαυμάζω,verb,d',δέ,particle,ei),εἰ,conjunction,mhdei\s,μηδείς,pronoun,u(mw=n,σύ,pronoun,h(gei=tai,ἡγέομαι,verb,*xi/wn,Χίος,proper,o)ligarxoume/nwn,ὀλιγαρχέω,verb,kai\,καί,conjunction,*mutilhnai/wn,Μυτιληναῖοι,proper,kai\,καί,conjunction,nuni\,νυνί,adverb,*(rodi/wn,,,kai\,καί,conjunction,pa/ntwn,πᾶς,adjective,a)nqrw/pwn,ἄνθρωπος,noun,o)li/gou,ὀλίγος,adjective,de/w,δέω,verb,le/gein,λέγω,verb,ei)s,εἰς,preposition,tau/thn,οὗτος,pronoun,th\n,ὁ,article,doulei/an,δουλεία,noun,u(pagome/nwn,ὑπάγω,verb,sugkinduneu/ein,συγκινδυνεύω,verb,ti,τις,pronoun,th\n,ὁ,article,par',παρά,preposition,h(mi=n,ἐγώ,pronoun,politei/an,πολιτεία,noun,mhde\,μηδέ,particle,logi/zetai,λογίζομαι,verb,tou=q',οὗτος,pronoun,o(/ti,ὅστις,pronoun,ou)k,οὐ,adverb,e)/stin,εἰμί,verb,o(/pws,ὅπως,conjunction,ei),εἰ,conjunction,di',διά,preposition,o)ligarxi/as,ὀλιγαρχία,adjective,a(/panta,ἅπας,adjective,susth/setai,συνίστημι,verb,to\n,ὁ,article,par',παρά,preposition,u(mi=n,σύ,pronoun,dh=mon,δῆμος,noun,e)a/sousin,ἀίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i)/sasi,οἶδα,verb,ga\r,γάρ,particle,ou)de/nas,οὐδείς,pronoun,a)/llous,ἄλλος,adjective,pa/lin,πάλιν,adverb,ei)s,εἰς,preposition,e)leuqeri/an,ἐλευθερία,noun,a)\n,ἄν,particle,ta\,ὁ,article,pra/gmat',πρᾶγμα,noun,e)ca/gontas,ἐξάγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/qen,ὅθεν,adverb,dh\,δή,particle,kako\n,κακός,adjective,au(toi=s,ἑαυτοῦ,pronoun,a)/n,ἄν,particle,ti,τις,pronoun,gene/sqai,γίγνομαι,verb,prosdokw=si,προσδοκάω,verb,tou=t',οὗτος,pronoun,a)nelei=n,ἀναιρέω,verb,boulh/sontai,βούλομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,me\n,μέν,particle,ou)=n,οὖν,particle,a)/llous,ἄλλος,adjective,tou\s,ὁ,article,a)dikou=nta/s,ἀδικέω,verb,tinas,τις,pronoun,au)tw=n,αὐτός,pronoun,tw=n,ὁ,article,kakw=s,κακός,adjective,peponqo/twn,πάσχω,verb,e)xqrou\s,ἐχθρός,adjective,h(gei=sqai,ἡγέομαι,verb,xrh/,χρή,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou\s,ὁ,article,de\,δέ,particle,ta\s,ὁ,article,politei/as,πολιτεία,noun,katalu/ontas,καταλύω,verb,kai\,καί,conjunction,meqista/ntas,μεθίστημι,verb,ei)s,εἰς,preposition,o)ligarxi/an,ὀλιγαρχία,adjective,koinou\s,κοινός,adjective,e)xqrou\s,ἐχθρός,adjective,parainw=,παραινέω,verb,nomi/zein,νομίζω,verb,a(pa/ntwn,ἅπας,adjective,tw=n,ὁ,article,e)leuqeri/as,ἐλευθερία,noun,e)piqumou/ntwn,ἐπιθυμέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/peita,ἔπειτα,adverb,kai\,καί,conjunction,di/kaion,δίκαιος,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,dhmokratoume/nous,δημοκρατέομαι,verb,au)tou\s,αὐτός,pronoun,toiau=ta,τοιοῦτος,adjective,fronou=ntas,φρονέω,verb,fai/nesqai,φαίνω,verb,peri\,περί,preposition,tw=n,ὁ,article,a)tuxou/ntwn,ἀτυχέω,verb,dh/mwn,δῆμος,noun,oi(=a/per,οἷος,adjective,a)\n,ἄν,particle,tou\s,ὁ,article,a)/llous,ἄλλος,adjective,a)ciw/saite,ἀξιόω,verb,fronei=n,φρονέω,verb,peri\,περί,preposition,u(mw=n,σύ,pronoun,ei)/,εἰ,conjunction,poq',ποτέ,particle,o(\,ὅς,pronoun,mh\,μή,conjunction,ge/noito,γίγνομαι,verb,toiou=to/,τοιοῦτος,adjective,ti,τις,pronoun,sumbai/h,συμβαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ga\r,γάρ,particle,ei),εἰ,conjunction,di/kaia/,δίκαιος,adjective,tis,τις,pronoun,fh/sei,φημί,verb,*(rodi/ous,,,peponqe/nai,πάσχω,verb,ou)k,οὐ,adverb,e)pith/deios,ἐπιτήδειος,adjective,o(,ὁ,article,kairo\s,καιρός,noun,e)fhsqh=nai,ἐφήδομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dei=,δέομαι,verb,ga\r,γάρ,particle,tou\s,ὁ,article,eu)tuxou=ntas,εὐτυχέω,verb,peri\,περί,preposition,tw=n,ὁ,article,a)tuxou/ntwn,ἀτυχέω,verb,a)ei\,ἀεί,adverb,fai/nesqai,φαίνω,verb,ta\,ὁ,article,be/ltista,βέλτιστος,adjective,bouleuome/nous,βουλεύω,verb,e)peidh/per,ἐπεί,conjunction,a)/dhlon,ἄδηλος,adjective,to\,ὁ,article,me/llon,μέλλω,verb,a(/pasin,ἅπας,adjective,a)nqrw/pois,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)kou/w,ἀκούω,verb,d',δέ,particle,e)gw\,ἐγώ,pronoun,polla/kis,πολλάκις,adverb,e)ntauqi\,ἐνταῦθα,adverb,par',παρά,preposition,u(mi=n,σύ,pronoun,tinw=n,τις,pronoun,lego/ntwn,λέγω,verb,w(s,ὡς,conjunction,o(/t',ὅτε,conjunction,h)tu/xhsen,ἀτυχέω,verb,o(,ὁ,article,dh=mos,δῆμος,noun,h(mw=n,ἐγώ,pronoun,suneboulh/qhsa/n,συμβούλομαι,verb,tines,τις,pronoun,au)to\n,αὐτός,pronoun,swqh=nai,σώζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(=n,ὅς,pronoun,e)gw\,ἐγώ,pronoun,mo/nwn,μόνος,adjective,*)argei/wn,Ἀργᾶς,proper,e)n,ἐν,preposition,tw=|,ὁ,article,paro/nti,πάρειμι,verb,mnhsqh/somai,μιμνήσκω,verb,braxu/,βραχύς,adjective,ti,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,u(ma=s,σύ,pronoun,bouloi/mhn,βούλομαι,verb,do/can,δόξα,noun,e)/xontas,ἔχω,verb,tou=,ὁ,article,sw/|zein,σώζω,verb,tou\s,ὁ,article,a)tuxou=ntas,ἀτυχέω,verb,a)ei/,ἀεί,adverb,xei/rous,χείρων,adverb,*)argei/wn,Ἀργᾶς,proper,e)n,ἐν,preposition,tau/th|,οὗτος,pronoun,th=|,ὁ,article,pra/cei,πρᾶξις,adjective,fanh=nai,φαίνω,verb,oi(\,ἕ,pronoun,xw/ran,χώρα,noun,o(/moron,ὅμορος,adjective,th=|,ὁ,article,*lakedaimoni/wn,Λακεδαιμόνιος,proper,oi)kou=ntes,οἰκέω,verb,o(rw=ntes,ὁράω,verb,e)kei/nous,ἐκεῖνος,pronoun,gh=s,γῆ,noun,kai\,καί,conjunction,qala/tths,θάλασσα,noun,a)/rxontas,ἄρχω,verb,ou)k,οὐ,adverb,a)pw/knhsan,ἀποκνέω,verb,ou)d',οὐδέ,particle,e)fobh/qhsan,φοβέω,verb,eu)noi+kw=s,εὐνοικός,adjective,u(mi=n,σύ,pronoun,e)/xontes,ἔχω,verb,fanh=nai,φαίνω,verb,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,pre/sbeis,πρέσβις,noun,e)lqo/ntas,ἔρχομαι,verb,e)k,ἐκ,preposition,*lakedai/monos,Λακεδαίμων,proper,w(/s,ὡς,conjunction,fasin,φημί,verb,e)caith/sonta/s,ἐξαιτέω,verb,tinas,τις,pronoun,tw=n,ὁ,article,fuga/dwn,φυγάς,noun,tw=n,ὁ,article,u(mete/rwn,ὑμέτερος,adjective,e)yhfi/santo,ψηφίζομαι,verb,e)a\n,ἐάν,conjunction,mh\,μή,conjunction,pro\,πρό,preposition,h(li/ou,ἥλιος,noun,du/ntos,δύω,verb,a)palla/ttwntai,ἀπαλλάσσω,verb,polemi/ous,πολέμιος,adjective,kri/nein,κρίνω,verb
ei)=t',εἶτα,adverb,ou)k,οὐ,adverb,ai)sxro/n,αἰσχρός,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,ei),εἰ,conjunction,to\,ὁ,article,me\n,μέν,particle,*)argei/wn,Ἀργᾶς,proper,plh=qos,πλῆθος,noun,ou)k,οὐ,adverb,e)fobh/qh,φοβέω,verb,th\n,ὁ,article,*lakedaimoni/wn,Λακεδαιμόνιος,proper,a)rxh\n,ἀρχή,noun,e)n,ἐν,preposition,e)kei/nois,ἐκεῖνος,pronoun,toi=s,ὁ,article,kairoi=s,καιρός,noun,ou)de\,οὐδέ,particle,th\n,ὁ,article,r(w/mhn,ῥώμη,noun,u(mei=s,σύ,pronoun,d',δέ,particle,o)/ntes,εἰμί,verb,*)aqhnai=oi,Ἀθηναῖος,proper,ba/rbaron,βάρβαρος,adjective,a)/nqrwpon,ἄνθρωπος,noun,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,gunai=ka,γυνή,noun,fobh/sesqe,φοβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mh\n,μήν,particle,oi(,ἕ,pronoun,me\n,μέν,particle,e)/xoien,ἔχω,verb,a)\n,ἄν,particle,ei)pei=n,εἶπον,verb,o(/ti,ὅστις,pronoun,polla/kis,πολλάκις,adverb,h(/tthntai,ἡσσάομαι,verb,*lakedaimoni/wn,Λακεδαιμόνιος,proper,u(mei=s,σύ,pronoun,de\,δέ,particle,nenikh/kate,νικάω,verb,me\n,μέν,particle,polla/kis,πολλάκις,adverb,basile/a,βασιλεύς,noun,h(/tthsqe,ἡσσάομαι,verb,d',δέ,particle,ou)d',οὐδέ,particle,a(/pac,ἅπαξ,adverb,ou)/te,οὔτε,adverb,tw=n,ὁ,article,dou/lwn,δοῦλος,noun,tw=n,ὁ,article,basile/ws,βασιλεύς,noun,ou)/t',οὔτε,adverb,au)tou=,αὐτός,pronoun,'kei/nou,κεινόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga/r,γάρ,particle,ti/,τίς,pronoun,pou,πού,adverb,kekra/thke,κρατέω,verb,th=s,ὁ,article,po/lews,πόλις,adjective,basileu/s,βασιλεύς,noun,h)\,ἠέ,conjunction,tou\s,ὁ,article,ponhrota/tous,πονηρός,adjective,tw=n,ὁ,article,*(ellh/nwn,Ἕλλην,proper,kai\,καί,conjunction,prodo/tas,προδότης,noun,au)tw=n,αὐτός,pronoun,xrh/masi,χρῆμα,adjective,pei/sas,πείθω,verb,h)\,ἠέ,conjunction,ou)damw=s,οὐδαμός,adverb,a)/llws,ἄλλως,adverb,kekra/thken,κρατέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ou)de\,οὐδέ,particle,tou=t',οὗτος,pronoun,au)tw=|,αὐτός,pronoun,sunenh/noxen,συμφέρω,verb,a)ll',ἀλλά,adverb,a(/m',ἅμα,adverb,eu(rh/set',εὑρίσκω,verb,au)to\n,αὐτός,pronoun,th/n,ὁ,article,te,τε,particle,po/lin,πόλις,adjective,dia\,διά,preposition,*lakedaimoni/wn,Λακεδαιμόνιος,proper,a)sqenh=,ἀσθενής,adjective,poih/santa,ποιέω,verb,kai\,καί,conjunction,peri\,περί,preposition,th=s,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,basilei/as,βασιλεία,noun,kinduneu/santa,κινδυνεύω,verb,pro\s,πρός,preposition,*kle/arxon,Κλέαρχος,proper,kai\,καί,conjunction,*ku=ron,Κῦρος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/t',οὔτε,adverb,ou)=n,οὖν,particle,e)k,ἐκ,preposition,fanerou=,φανερός,adjective,kekra/thken,κρατέω,verb,ou)/t',οὔτε,adverb,e)pibouleu=sai,ἐπιβουλεύω,verb,sunenh/noxen,συμφέρω,verb,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(rw=,ὁράω,verb,d',δέ,particle,u(mw=n,σύ,pronoun,e)ni/ous,ἔνιοι,adjective,*fili/ppou,Φίλιππος,proper,me\n,μέν,particle,w(s,ὡς,conjunction,a)/r',ἄρα,particle,ou)deno\s,οὐδείς,pronoun,a)ci/ou,ἄξιος,adjective,polla/kis,πολλάκις,adverb,o)ligwrou=ntas,ὀλιγωρέω,verb,basile/a,βασιλεύς,noun,d',δέ,particle,w(s,ὡς,conjunction,i)sxuro\n,ἰσχυρός,adjective,e)xqro\n,ἐχθρός,adjective,oi(=s,ὅς,pronoun,a)\n,ἄν,particle,proe/lhtai,προαιρέω,verb,foboume/nous,φοβέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,to\n,ὁ,article,me\n,μέν,particle,w(s,ὡς,conjunction,fau=lon,φαῦλος,adjective,ou)k,οὐ,adverb,a)munou/meqa,ἀμύνω,verb,tw=|,ὁ,article,d',δέ,particle,w(s,ὡς,conjunction,foberw=|,φοβερός,adjective,pa/nq',πᾶς,adjective,u(pei/comen,ὑπείκω,verb,pro\s,πρός,preposition,ti/nas,τίς,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,parataco/meqa,παρατάσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)si\,εἰμί,verb,de/,δέ,particle,tines,τις,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,par',παρά,preposition,u(mi=n,σύ,pronoun,deino/tatoi,δεινός,adjective,ta\,ὁ,article,di/kaia,δίκαιος,adjective,le/gein,λέγω,verb,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,pro\s,πρός,preposition,u(ma=s,σύ,pronoun,oi(=s,ὅς,pronoun,paraine/saim',παραινέω,verb,a)\n,ἄν,particle,e)/gwge,ἐγώ,pronoun,tosou=ton,τοσοῦτος,adjective,mo/non,μόνος,adjective,u(pe\r,ὑπέρ,preposition,u(mw=n,σύ,pronoun,pro\s,πρός,preposition,tou\s,ὁ,article,a)/llous,ἄλλος,adjective,zhtei=n,ζητέω,verb,ta\,ὁ,article,di/kaia,δίκαιος,adjective,le/gein,λέγω,verb,i(/n',ἵνα,conjunction,au)toi\,αὐτός,pronoun,ta\,ὁ,article,prosh/konta,προσήκω,verb,prw=toi,πρότερος,adjective,fai/nwntai,φαίνω,verb,poiou=ntes,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
