word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/5/lemma/@_entry,word/5/lemma/@_POS,word/7/lemma/@_entry,word/7/lemma/@_POS,word/11/lemma/@_entry,word/11/lemma/@_POS,word/14/lemma/@_entry,word/14/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/16/lemma/@_entry,word/16/lemma/@_POS,word/35/lemma/@_entry,word/35/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/79/lemma/@_entry,word/79/lemma/@_POS,word/83/lemma/@_entry,word/83/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form,word/114/@_form,word/114/lemma/@_entry,word/114/lemma/@_POS,word/115/@_form,word/116/@_form,word/116/lemma/@_entry,word/116/lemma/@_POS,word/117/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/101/lemma/@_entry,word/101/lemma/@_POS,word/107/lemma/@_entry,word/107/lemma/@_POS,word/109/lemma/@_entry,word/109/lemma/@_POS,word/113/lemma/@_entry,word/113/lemma/@_POS,word/115/lemma/@_entry,word/115/lemma/@_POS,word/117/lemma/@_entry,word/117/lemma/@_POS,word/118/@_form,word/118/lemma/@_entry,word/118/lemma/@_POS,word/119/@_form,word/119/lemma/@_entry,word/119/lemma/@_POS,word/120/@_form,word/120/lemma/@_entry,word/120/lemma/@_POS,word/121/@_form,word/121/lemma/@_entry,word/121/lemma/@_POS,word/122/@_form,word/122/lemma/@_entry,word/122/lemma/@_POS,word/123/@_form,word/123/lemma/@_entry,word/123/lemma/@_POS,word/124/@_form,word/124/lemma/@_entry,word/124/lemma/@_POS,word/125/@_form,word/125/lemma/@_entry,word/125/lemma/@_POS,word/126/@_form,word/126/lemma/@_entry,word/126/lemma/@_POS,word/127/@_form,word/127/lemma/@_entry,word/127/lemma/@_POS,word/128/@_form,word/128/lemma/@_entry,word/128/lemma/@_POS,word/129/@_form,word/129/lemma/@_entry,word/129/lemma/@_POS,word/130/@_form,word/130/lemma/@_entry,word/130/lemma/@_POS,word/131/@_form,word/131/lemma/@_entry,word/131/lemma/@_POS,word/132/@_form,word/132/lemma/@_entry,word/132/lemma/@_POS,word/133/@_form,word/133/lemma/@_entry,word/133/lemma/@_POS,word/134/@_form,word/134/lemma/@_entry,word/134/lemma/@_POS,word/135/@_form,word/135/lemma/@_entry,word/135/lemma/@_POS,word/136/@_form,word/136/lemma/@_entry,word/136/lemma/@_POS,word/137/@_form,word/137/lemma/@_entry,word/137/lemma/@_POS,word/138/@_form,word/138/lemma/@_entry,word/138/lemma/@_POS,word/139/@_form,word/139/lemma/@_entry,word/139/lemma/@_POS,word/140/@_form,word/140/lemma/@_entry,word/140/lemma/@_POS,word/141/@_form,word/141/lemma/@_entry,word/141/lemma/@_POS,word/142/@_form,word/142/lemma/@_entry,word/142/lemma/@_POS,word/143/@_form,word/143/lemma/@_entry,word/143/lemma/@_POS,word/144/@_form,word/144/lemma/@_entry,word/144/lemma/@_POS,word/145/@_form,word/145/lemma/@_entry,word/145/lemma/@_POS,word/146/@_form,word/146/lemma/@_entry,word/146/lemma/@_POS,word/147/@_form,word/148/@_form,word/148/lemma/@_entry,word/148/lemma/@_POS,word/149/@_form,word/149/lemma/@_entry,word/149/lemma/@_POS,word/150/@_form,word/150/lemma/@_entry,word/150/lemma/@_POS
kai\,καί,conjunction,e)kra/thsen,κρατέω,verb,*dauid,,,tw=n,ὁ,article,i(mati/wn,ἱμάτιον,adjective,au)tou=,kai\,καί,conjunction,die/rrhcen,au)ta/,αὐτός,pronoun,kai\,καί,conjunction,pa/ntes,πᾶς,adjective,oi(,a)/ndres,ἀνήρ,noun,oi(,ὁ,article,met',au)tou=,αὐτός,pronoun,die/rrhcan,ta\,ὁ,article,i(ma/tia,ἱμάτιον,adjective,αὐτός,pronoun,διαρρήγνυμι,verb,ὁ,article,μετά,preposition,au)tw=n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,διαρρήγνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,e)ko/yanto,κόπτω,verb,kai\,καί,conjunction,e)/klausan,κλαίω,verb,kai\,καί,conjunction,e)nh/steusan,e(/ws,ἕως,conjunction,dei/lhs,e)pi\,ἐπί,preposition,*saoul,,,kai\,καί,conjunction,e)pi\,*iwnaqan,,,to\n,ὁ,article,ui(o\n,au)tou=,αὐτός,pronoun,kai\,e)pi\,ἐπί,preposition,to\n,ὁ,article,νηστεύω,verb,δείλη,noun,ἐπί,preposition,υἱός,noun,lao\n,λαός,noun,*iouda,,,kai\,καί,conjunction,e)pi\,ἐπί,preposition,to\n,ὁ,article,oi)=kon,οἶκος,noun,*israhl,,,o(/ti,ὅστις,pronoun,e)plh/ghsan,πλήσσω,verb,e)n,ἐν,preposition,r(omfai/a|,ῥομφαία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,καί,conjunction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei)=pen,εἶπον,verb,*dauid,,,tw=|,ὁ,article,paidari/w|,παιδάριον,noun,tw=|,a)pagge/llonti,ἀπαγγέλλω,verb,au)tw=|,*po/qen,πόθεν,adverb,ei)=,εἶμι,verb,su/,σύ,pronoun,kai\,ei)=pen,εἶπον,verb,*ui(o\s,υἱός,noun,a)ndro\s,paroi/kou,πάροικος,adjective,*amalhki/tou,e)gw/,ἐγώ,pronoun,ei)mi,εἰμί,verb,ὁ,article,αὐτός,pronoun,καί,conjunction,ἀνήρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei)=pen,εἶπον,verb,au)tw=|,αὐτός,pronoun,*dauid,,,*pw=s,πῶς,adverb,ou)k,e)fobh/qhs,φοβέω,verb,e)penegkei=n,xei=ra/,χείρ,noun,sou,σύ,pronoun,diafqei=rai,διαφθείρω,verb,to\n,xristo\n,χριστός,adjective,kuri/ou,κύριος,adjective,kai\,e)ka/lesen,καλέω,verb,*dauid,e(\n,εἷς,adjective,tw=n,ὁ,article,οὐ,adverb,ἐπιφέρω,verb,ὁ,article,καί,conjunction,paidari/wn,παιδάριον,noun,au)tou=,αὐτός,pronoun,kai\,καί,conjunction,ei)=pen,εἶπον,verb,*proselqw\n,προσέρχομαι,verb,a)pa/nthson,ἀπαντάω,verb,au)tw=|,αὐτός,pronoun,kai\,καί,conjunction,e)pa/tacen,πατάσσω,verb,au)to/n,αὐτός,pronoun,kai\,καί,conjunction,a)pe/qanen,ἀποθνήσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ei)=pen,εἶπον,verb,*dauid,,,pro\s,πρός,preposition,au)to/n,αὐτός,pronoun,*to\,ai(=ma/,αἷμα,noun,sou,e)pi\,ἐπί,preposition,th\n,ὁ,article,kefalh/n,κεφαλή,noun,sou,o(/ti,ὅστις,pronoun,to\,ὁ,article,sto/ma,sou,σύ,pronoun,a)pekri/qh,kata\,κατά,preposition,sou=,σύ,pronoun,ὁ,article,σύ,pronoun,σύ,pronoun,στόμα,noun,le/gwn,λέγω,verb,o(/ti,ὅστις,pronoun,*)egw\,ἐγώ,pronoun,e)qana/twsa,θανατόω,verb,to\n,ὁ,article,xristo\n,χριστός,adjective,kuri/ou,κύριος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἀποκρίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*kai\,καί,conjunction,e)qrh/nhsen,θρηνέω,verb,*dauid,,,to\n,ὁ,article,qrh=non,θρῆνος,noun,tou=ton,e)pi\,ἐπί,preposition,*saoul,kai\,καί,conjunction,e)pi\,ἐπί,preposition,*iwnaqan,,,to\n,ui(o\n,υἱός,noun,au)tou=,αὐτός,pronoun,kai\,ei)=pen,εἶπον,verb,tou=,dida/cai,διδάσκω,verb,tou\s,ὁ,article,οὗτος,pronoun,,,ὁ,article,καί,conjunction,ui(ou\s,υἱός,noun,*iouda,,,i)dou\,ἰδού,adverb,ge/graptai,γράφω,verb,e)pi\,ἐπί,preposition,bibli/ou,βιβλίον,noun,tou=,ὁ,article,eu)qou=s,εὐθύς,adjective,*sth/lwson,στηλόω,verb,*israhl,,,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,teqnhko/twn,θνήσκω,verb,e)pi\,ἐπί,preposition,ta\,ὁ,article,u(/yh,ὕψος,noun,sou,traumatiw=n,τραυματίζω,verb,pw=s,πῶς,adverb,e)/pesan,ἔπειμι,verb,dunatoi/,δυνατός,adjective,,,,,,,,,,,,,ὁ,article,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh\,μή,conjunction,a)naggei/lhte,ἀναγγέλλω,verb,e)n,ἐν,preposition,*geq,,,kai\,καί,conjunction,mh\,eu)aggeli/shsqe,εὐαγγελίζομαι,verb,e)n,tai=s,ὁ,article,e)co/dois,ἔξοδος,noun,*)askalw=nos,,,mh/pote,eu)franqw=sin,εὐφραίνω,verb,qugate/res,θυγάτηρ,adjective,a)llofu/lwn,mh/pote,μήποτε,adverb,a)gallia/swntai,qugate/res,θυγάτηρ,adjective,tw=n,ὁ,article,μή,conjunction,ἐν,preposition,μήποτε,adverb,ἀλλόφυλος,adjective,a)peritmh/twn,ἀπερίτμητος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἀγαλλιάω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o)/rh,ὄρος,adjective,ta\,ὁ,article,e)n,ἐν,preposition,*gelboue,,,mh\,μή,conjunction,katabh=|,dro/sos,δρόσος,noun,kai\,mh\,μή,conjunction,u(eto\s,ὑετός,noun,e)f',ἐπί,preposition,u(ma=s,kai\,καί,conjunction,a)groi\,ἀγρός,noun,a)parxw=n,o(/ti,ὅστις,pronoun,e)kei=,proswxqi/sqh,προσοχθίζω,verb,qureo\s,θυρεός,noun,καθάπτω,verb,καί,conjunction,σύ,pronoun,ἀπάρχης,noun,dunatw=n,δυνάτης,noun,qureo\s,θυρεός,noun,*saoul,,,ou)k,οὐ,adverb,e)xri/sqh,χρίω,verb,e)n,ἐν,preposition,e)lai/w|,ἔλαιον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐκεῖ,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)f',ἀπό,preposition,ai(/matos,αἷμα,noun,traumatiw=n,τραυματίζω,verb,a)po\,ἀπό,preposition,ste/atos,στέαρ,noun,dunatw=n,to/con,τόξον,noun,*iwnaqan,ou)k,οὐ,adverb,a)pestra/fh,ἀποστρέφω,verb,keno\n,κενός,adjective,ei)s,ta\,ὁ,article,o)pi/sw,ὀπίσω,adverb,kai\,r(omfai/a,ῥομφαία,noun,*saoul,ou)k,οὐ,adverb,a)ne/kamyen,ἀνακάμπτω,verb,δυνάτης,noun,,,εἰς,preposition,καί,conjunction,kenh/,κενός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*saoul,,,kai\,καί,conjunction,*iwnaqan,,,oi(,ἕ,pronoun,h)gaphme/noi,ἀγαπάω,verb,kai\,w(rai=oi,ὡραῖος,adjective,ou),diakexw,,,risme/noi,,,eu)prepei=s,εὐπρεπής,adverb,e)n,th=|,ὁ,article,zwh=|,ζωή,noun,au)tw=n,kai\,καί,conjunction,e)n,tw=|,ὁ,article,qana/tw|,θάνατος,adjective,καί,conjunction,οὐ,adverb,ἐν,preposition,αὐτός,pronoun,au)tw=n,αὐτός,pronoun,ou),οὐ,adverb,diexwri/sqhsan,διαχωρίζω,verb,u(pe\r,ὑπέρ,preposition,a)etou\s,ἀετός,noun,kou=foi,κοῦφος,adjective,kai\,καί,conjunction,u(pe\r,ὑπέρ,preposition,le/ontas,λέων,noun,e)krataiw/qhsan,κραταιόομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐν,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qugate/res,θυγάτηρ,adjective,*israhl,,,e)pi\,ἐπί,preposition,*saoul,,,klau/sate,κλαίω,verb,to\n,e)ndidu/skonta,ἐνδιδύσκω,verb,u(ma=s,ko/kkina,κόκκινος,adjective,meta\,μετά,preposition,ko/smou,κόσμος,noun,u(mw=n,to\n,ὁ,article,a)nafe/ronta,ἀναφέρω,verb,ko/smon,xrusou=n,χρύσεος,adjective,e)pi\,ta\,ὁ,article,e)ndu/mata,ἐνδύω,verb,ὁ,article,σύ,pronoun,σύ,pronoun,κόσμος,noun,u(mw=n,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ἐπί,preposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
