word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS
du/sfrwn,δύσφρων,adverb,ga\r,γάρ,particle,i)o\s,ἰός,adjective,kardi/an,καρδία,noun,prosh/menos,προσῆμαι,verb,a)/xqos,ἄχθος,noun,diploi/zei,διπλοίζω,verb,tw=|,ὁ,article,pepame/nw|,πάομαι,verb,no/son,νόσος,noun,toi=s,ὁ,article,t',τε,particle,au)to\s,αὐτός,pronoun,au(tou=,ἑαυτοῦ,pronoun,ph/masin,πῆμα,adjective,baru/netai,βαρύνω,verb,kai\,καί,conjunction,to\n,ὁ,article,qurai=on,θυραῖος,adjective,o)/lbon,ὄλβος,noun,ei)sorw=n,εἰσοράω,verb,ste/nei,στένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)dw\s,οἶδα,verb,le/goim',λέγω,verb,a)/n,ἄν,particle,eu)=,εὖ,adverb,ga\r,γάρ,particle,e)cepi/stamai,ἐξεπίσταμαι,verb,o(mili/as,ὁμιλία,noun,ka/toptron,κάτοπτρον,noun,ei)/dwlon,εἴδωλον,noun,skia=s,σκιά,noun,dokou=ntas,δοκέω,verb,ei)=nai,εἰμί,verb,ka/rta,κάρτα,adverb,preumenei=s,πρευμενής,adverb,e)moi/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mo/nos,μόνος,adjective,d',δέ,particle,*)odusseu/s,Ὀδυσσεύς,proper,o(/sper,ὅς,pronoun,ou)x,οὐ,adverb,e(kw\n,ἑκών,adjective,e)/plei,πλέω,verb,zeuxqei\s,ζεύγνυμι,verb,e(/toimos,ἑτοῖμος,adjective,h)=n,εἰμί,verb,e)moi\,ἐγώ,pronoun,seirafo/ros,σειραφόρος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/t',εἴτε,adverb,ou)=n,οὖν,particle,qano/ntos,θνήσκω,verb,ei)/te,εἴτε,adverb,kai\,καί,conjunction,zw=ntos,ζάω,verb,pe/ri,περί,preposition,le/gw,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,d',δέ,particle,a)/lla,ἄλλος,adjective,pro\s,πρός,preposition,po/lin,πόλις,adjective,te,τε,particle,kai\,καί,conjunction,qeou\s,θεός,noun,koinou\s,κοινός,adjective,a)gw=nas,ἀγών,noun,qe/ntes,τίθημι,verb,e)n,ἐν,preposition,panhgu/rei,πανήγυρις,noun,bouleuso/mesqa,βουλεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\,ὁ,article,me\n,μέν,particle,kalw=s,καλός,noun,e)/xon,ἔχω,verb,o(/pws,ὅπως,conjunction,xroni/zon,χρονίζω,verb,eu)=,εὖ,adverb,menei=,μένω,verb,bouleute/on,βουλευτέον,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/tw|,ὅστις,pronoun,de\,δέ,particle,kai\,καί,conjunction,dei=,δέομαι,verb,farma/kwn,φάρμακον,noun,paiwni/wn,Παιώνια,proper,h)/toi,ἤτοι,particle,ke/antes,καίω,verb,h)\,ἠέ,conjunction,temo/ntes,τέμνω,verb,eu)fro/nws,εὐφρόνως,adverb,peiraso/mesqa,πειράω,verb,ph=m',πῆμα,adjective,a)postre/yai,ἀποστρέφω,verb,no/sou,νόσος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,d',δέ,particle,e)s,εἰς,preposition,me/laqra,μέλαθρον,noun,kai\,καί,conjunction,do/mous,δόμος,noun,e)festi/ous,ἐφέστιος,adjective,e)lqw\n,ἔρχομαι,verb,qeoi=si,θεός,noun,prw=ta,πρότερος,adjective,deciw/somai,δεξιόομαι,verb,oi(/per,ἕ,pronoun,pro/sw,πρόσω,adverb,pe/myantes,πέμπω,verb,h)/gagon,ἄγω,verb,pa/lin,πάλιν,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ni/kh,νίκη,noun,d',δέ,particle,e)pei/per,ἐπεί,conjunction,e(/spet',ἕπομαι,verb,e)mpe/dws,ἔμπεδος,adjective,me/noi,μένω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/ndres,ἀνήρ,noun,poli=tai,πολίτης,noun,pre/sbos,πρέσβος,noun,*)argei/wn,Ἀργᾶς,proper,to/de,ὅδε,pronoun,ou)k,οὐ,adverb,ai)sxunou=mai,αἰσχύνω,verb,tou\s,ὁ,article,fila/noras,φιλάνωρ,noun,tro/pous,τρόπος,noun,le/cai,λέγω,verb,pro\s,πρός,preposition,u(ma=s,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,xro/nw|,χρόνος,noun,d',δέ,particle,a)pofqi/nei,ἀποφθίνω,verb,to\,ὁ,article,ta/rbos,τάρβος,noun,a)nqrw/poisin,ἄνθρωπος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)k,οὐ,adverb,a)/llwn,ἄλλος,adjective,pa/ra,παρά,preposition,maqou=s',μανθάνω,verb,e)mauth=s,ἐμαυτοῦ,pronoun,du/sforon,δύσφορος,adjective,le/cw,λέγω,verb,bi/on,βίος,adjective,toso/nd',τοσόσδε,adjective,o(/son,ὅσος,adjective,per,πέρ,particle,ou(=tos,οὗτος,pronoun,h)=n,εἰμί,verb,u(p',ὑπό,preposition,*)ili/w|,Ἴλιον,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,gunai=ka,γυνή,noun,prw=ton,πρότερος,adjective,a)/rsenos,ἄρσην,noun,di/xa,δίχα,adverb,h(=sqai,ἧμαι,verb,do/mois,δόμος,noun,e)/rhmon,ἐρῆμος,adjective,e)/kpaglon,ἔκπαγλος,adjective,kako/n,κακός,adjective,polla\s,πολύς,adjective,klu/ousan,κλύω,verb,klhdo/nas,κληδών,noun,paligko/tous,παλίγκοτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,to\n,ὁ,article,me\n,μέν,particle,h(/kein,ἥκω,verb,to\n,ὁ,article,d',δέ,particle,e)pesfe/rein,ἐπεισφέρω,verb,kakou=,κακός,adjective,ka/kion,κακός,adjective,a)/llo,ἄλλος,adjective,ph=ma,πῆμα,adjective,la/skontas,λάσκω,verb,do/mois,δόμος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,trauma/twn,τραῦμα,noun,me\n,μέν,particle,ei),εἰ,conjunction,to/swn,τόσος,adjective,e)tu/gxanen,τυγχάνω,verb,a)nh\r,ἀνήρ,noun,o(/d',ὅδε,pronoun,w(s,ὡς,conjunction,pro\s,πρός,preposition,oi)=kon,οἶκος,noun,w)xeteu/eto,ὀχετεύω,verb,fa/tis,φάτις,adjective,te/trhtai,τετραίνω,verb,diktu/ou,δίκτυον,noun,ple/on,πλέος,adjective,le/gein,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,d',δέ,particle,h)=n,εἰμί,verb,teqnhkw/s,θνήσκω,verb,w(s,ὡς,conjunction,e)plh/quon,πληθύω,verb,lo/goi,λόγος,noun,trisw/mato/s,τρισώματος,adjective,ta)\n,ἄν,particle,*ghruw\n,Γηρυόνης,proper,o(,ὁ,article,deu/teros,δεύτερος,adjective,xqono\s,χθών,noun,tri/moiron,τρίμοιρος,adjective,xlai=nan,χλαῖνα,noun,e)chu/xei,ἐξαυχέω,verb,labei=n,λαμβάνω,verb,a(/pac,ἅπαξ,adverb,e(ka/stw|,ἕκαστος,adjective,katqanw\n,καταθνήσκω,verb,morfw/mati,μόρφωμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiw=nd',τοιόσδε,adjective,e(/kati,ἕκητι,adverb,klhdo/nwn,κληδών,noun,paligko/twn,παλίγκοτος,adjective,polla\s,πολύς,adjective,a)/nwqen,ἄνωθεν,adverb,a)rta/nas,ἀρτάνη,adjective,e)mh=s,ἐμός,adjective,de/rhs,δειρή,noun,e)/lusan,ἐλύω,verb,a)/lloi,ἄλλος,adjective,pro\s,πρός,preposition,bi/an,βία,adjective,lelhmme/nhs,λαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,tw=nde/,ὅδε,pronoun,toi,σύ,pronoun,pai=s,πᾶς,adjective,e)nqa/d',ἐνθάδε,adverb,ou),οὐ,adverb,parastatei=,παραστατέω,verb,e)mw=n,ἐμός,adjective,te,τε,particle,kai\,καί,conjunction,sw=n,σός,adjective,ku/rios,κῦρος,noun,pistwma/twn,πίστωμα,noun,w(s,ὡς,conjunction,xrh=n,χράω,verb,*)ore/sths,Ὀρέστης,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mhde\,μηδέ,particle,qauma/sh|s,θαυμάζω,verb,to/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tre/fei,τρέφω,verb,ga\r,γάρ,particle,au)to\n,αὐτός,pronoun,eu)menh\s,εὐμενής,adverb,doru/cenos,δορύξενος,noun,*stro/fios,Στρόφιος,proper,o(,ὁ,article,*fwkeu/s,Φωκεύς,proper,a)mfi/lekta,ἀμφίλεκτος,adjective,ph/mata,πῆμα,adjective,e)moi\,ἐγώ,pronoun,profwnw=n,προφωνέω,verb,to/n,ὁ,article,q',τε,particle,u(p',ὑπό,preposition,*)ili/w|,Ἴλιον,proper,se/qen,σύ,pronoun,ki/ndunon,κίνδυνος,noun,ei)/,εἰ,conjunction,te,τε,particle,dhmo/qrous,δημόθροος,adjective,a)narxi/a,ἀναρχία,noun,boulh\n,βουλή,noun,katarri/yeien,καταρρίπτω,verb,w(/ste,ὥστε,conjunction,su/ggonon,σύγγονος,adjective,brotoi=si,βροτός,noun,to\n,ὁ,article,peso/nta,πίπτω,verb,lakti/sai,λακτίζω,verb,ple/on,πλέος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toia/de,τοιόσδε,adjective,me/ntoi,μέντοι,particle,skh=yis,σκῆψις,noun,ou),οὐ,adverb,do/lon,δόλος,noun,fe/rei,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/moige,ἐγώ,pronoun,me\n,μέν,particle,dh\,δή,particle,klauma/twn,κλαῦμα,noun,e)pi/ssutoi,ἐπίσσυτος,adjective,phgai\,πηγή,noun,katesbh/kasin,κατασβέννυμι,verb,ou)d',οὐδέ,particle,e)/ni,ἐν,preposition,stagw/n,σταγών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,o)yikoi/tois,ὀψίκοιτος,adjective,d',δέ,particle,o)/mmasin,ὄμμα,noun,bla/bas,βλάβη,adjective,e)/xw,ἔχω,verb,ta\s,ὁ,article,a)mfi/,ἀμφί,preposition,soi,σύ,pronoun,klai/ousa,κλαίω,verb,lampthrouxi/as,λαμπτηρουχία,noun,a)thmelh/tous,ἀτημέλητος,adjective,ai)e/n,ἀεί,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,d',δέ,particle,o)nei/rasin,ὄνειρος,noun,leptai=s,λεπτός,adjective,u(pai\,ὑπό,preposition,kw/nwpos,κώνωψ,noun,e)chgeiro/mhn,ἐξεγείρω,verb,r(ipai=si,ῥιπή,noun,qwu/ssontos,θωύσσω,verb,a)mfi/,ἀμφί,preposition,soi,σύ,pronoun,pa/qh,πάθη,noun,o(rw=sa,ὁράω,verb,plei/w,πλέως,adjective,tou=,ὁ,article,cuneu/dontos,συνεύδω,verb,xro/nou,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,tau=ta,οὗτος,pronoun,pa/nta,πᾶς,adjective,tla=s',τλάω,verb,a)penqh/tw|,ἀπένθητος,adjective,freni\,φρήν,noun,le/goim',λέγω,verb,a)\n,ἄν,particle,a)/ndra,ἀνήρ,noun,to/nde,ὅδε,pronoun,tw=n,ὁ,article,staqmw=n,στάθμη,noun,ku/na,κύων,noun,swth=ra,σωτήρ,noun,nao\s,ναός,noun,pro/tonon,πρότονοι,noun,u(yhlh=s,ὑψηλός,adjective,ste/ghs,στέγη,noun,stu=lon,στῦλος,noun,podh/rh,ποδήρης,adjective,monogene\s,μονογενής,adjective,te/knon,τέκνον,noun,patri/,πατήρ,noun,kai\,καί,conjunction,gh=n,γῆ,noun,fanei=san,φαίνω,verb,nauti/lois,ναυτίλος,noun,par',παρά,preposition,e)lpi/da,ἐλπίς,noun,ka/lliston,καλός,noun,h)=mar,ἦμαρ,noun,ei)sidei=n,εἰσεῖδον,verb,e)k,ἐκ,preposition,xei/matos,χεῖμα,noun,o(doipo/rw|,ὁδοίπορος,noun,diyw=nti,διψάω,verb,phgai=on,πηγαῖος,adjective,r(e/os,ῥέος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terpno\n,τερπνός,adjective,de\,δέ,particle,ta)nagkai=on,ἀναγκαῖον,noun,e)kfugei=n,ἐκφεύγω,verb,a(/pan,ἅπας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toioi=sde/,τοιόσδε,adjective,toi/,τοι,particle,nin,νιν,pronoun,a)ciw=,ἀξιάω,verb,prosfqe/gmasin,πρόσφθεγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fqo/nos,φθόνος,noun,d',δέ,particle,a)pe/stw,ἄπειμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polla\,πολύς,adjective,ga\r,γάρ,particle,ta\,ὁ,article,pri\n,πρίν,adverb,kaka\,κακός,adjective,h)neixo/mesqa,ἀνέχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nu=n,νῦν,adverb,de/,δέ,particle,moi,ἐγώ,pronoun,fi/lon,φίλος,adjective,ka/ra,κάρα,noun,e)/kbain',ἐκβαίνω,verb,a)ph/nhs,ἀπήνη,noun,th=sde,ὅδε,pronoun,mh\,μή,conjunction,xamai\,χαμαί,adverb,tiqei\s,τίθημι,verb,to\n,ὁ,article,so\n,σός,adjective,po/d',πούς,noun,w)=nac,ἄναξ,noun,*)ili/ou,Ἴλιον,proper,porqh/tora,πορθήτωρ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dmw|ai/,δμωή,noun,ti/,τίς,pronoun,me/lleq',μέλλω,verb,ai(=s,ὅς,pronoun,e)pe/staltai,ἐπιστέλλω,verb,te/los,τέλος,noun,pe/don,πέδον,noun,keleu/qou,κέλευθος,noun,strwnnu/nai,στόρεννυμι,verb,peta/smasin,πέτασμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eu)qu\s,εὐθύς,adverb,gene/sqw,γίγνομαι,verb,porfuro/strwtos,πορφυρόστρωτος,adjective,po/ros,πόρος,noun,e)s,εἰς,preposition,dw=m',δῶμα,noun,a)/elpton,ἄελπτος,adjective,w(s,ὡς,conjunction,a)\n,ἄν,particle,h(gh=tai,ἡγέομαι,verb,di/kh,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,d',δέ,particle,a)/lla,ἄλλος,adjective,fronti\s,φροντίς,noun,ou)x,οὐ,adverb,u(/pnw|,ὕπνον,noun,nikwme/nh,νικάω,verb,qh/sei,τίθημι,verb,dikai/ws,δίκαιος,adjective,su\n,σύν,preposition,qeoi=s,θεός,noun,ei(marme/na,μείρομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*lh/das,Λήδη,proper,ge/neqlon,γένεθλον,noun,dwma/twn,δῶμα,noun,e)mw=n,ἐμός,adjective,fu/lac,φύλαξ,noun,a)pousi/a|,ἀπουσία,noun,me\n,μέν,particle,ei)=pas,εἶπον,verb,ei)ko/tws,ἐοικότως,adverb,e)mh=|,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
makra\n,μακράν,adverb,ga\r,γάρ,particle,e)ce/teinas,ἐκτείνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,e)naisi/mws,ἐναίσιμος,adjective,ai)nei=n,αἰνέω,verb,par',παρά,preposition,a)/llwn,ἄλλος,adjective,xrh\,χρή,verb,to/d',ὅδε,pronoun,e)/rxesqai,ἔρχομαι,verb,ge/ras,γέρας,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,ta)/lla,ἄλλος,adjective,mh\,μή,conjunction,gunaiko\s,γυνή,noun,e)n,ἐν,preposition,tro/pois,τρόπος,noun,e)me\,ἐγώ,pronoun,a(/brune,ἁβρύνω,verb,mhde\,μηδέ,particle,barba/rou,βάρβαρος,adjective,fwto\s,φάος,adjective,di/khn,δίκη,adjective,xamaipete\s,χαμαιπετής,adverb,bo/ama,βόαμα,noun,prosxa/nh|s,προσχάσκω,verb,e)moi/,ἐγώ,pronoun,mhd',μηδέ,particle,ei(/masi,εἷμα,noun,strw/sas',στόρεννυμι,verb,e)pi/fqonon,ἐπίφθονος,adjective,po/ron,πόρος,noun,ti/qei,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qeou/s,θεός,noun,toi,τοι,particle,toi=sde,ὅδε,pronoun,timalfei=n,τιμαλφέω,verb,xrew/n,χρεών,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)n,ἐν,preposition,poiki/lois,ποικίλος,adjective,de\,δέ,particle,qnhto\n,θνητός,adjective,o)/nta,εἰμί,verb,ka/llesin,κάλλος,noun,bai/nein,βαίνω,verb,e)moi\,ἐγώ,pronoun,me\n,μέν,particle,ou)damw=s,οὐδαμός,adverb,a)/neu,ἄνευ,preposition,fo/bou,φόβος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
