word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS
a)lla\,ἀλλά,adverb,mh\n,μήν,particle,ei)/,εἰ,conjunction,g',γε,particle,ei)s,εἰς,preposition,th\n,ὁ,article,o(do\n,ὁδός,adjective,o)knh/sw,ὀκνέω,verb,to\,ὁ,article,u(/dwr,ὕδωρ,noun,e)ca/gein,ἐξάγω,verb,h)=,ἦ,adverb,pou,πού,adverb,sfo/dra,σφόδρα,adverb,qarrw=n,θαρσέω,verb,ei)s,εἰς,preposition,to\,ὁ,article,tou=,ὁ,article,plhsi/on,πλησίος,adjective,xwri/on,χωρίον,noun,a)fiei/hn,ἀφίημι,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/pou,ὅπου,adverb,ga\r,γάρ,particle,di/kas,δίκη,adjective,a)timh/tous,ἀτίμητος,adjective,feu/gw,φεύγω,verb,dio/ti,διότι,conjunction,to\,ὁ,article,e)k,ἐκ,preposition,th=s,ὁ,article,o(dou=,ὁδός,adjective,r(e/on,ῥέω,verb,u(/dwr,ὕδωρ,noun,ei)s,εἰς,preposition,to\,ὁ,article,tou/tou,οὗτος,pronoun,xwri/on,χωρίον,noun,die/pesen,διαπίπτω,verb,ti/,τίς,pronoun,pei/somai,πάσχω,verb,pro\s,πρός,preposition,*dio\s,Ζεύς,proper,u(po\,ὑπό,preposition,tw=n,ὁ,article,e)k,ἐκ,preposition,tou=,ὁ,article,xwri/ou,χωρίον,noun,tou)mou=,ἐγώ,pronoun,tou=,ὁ,article,u(/datos,ὕδωρ,noun,ei)speso/ntos,εἰσπίπτω,verb,blaptome/nwn,βλάπτω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/pou,ὅπου,adverb,de\,δέ,particle,mh/t',μήτε,particle,ei)s,εἰς,preposition,th\n,ὁ,article,o(do\n,ὁδός,adjective,mh/t',μήτε,particle,ei)s,εἰς,preposition,ta\,ὁ,article,xwri/',χωρίον,noun,a)fie/nai,ἀφίημι,verb,moi,ἐγώ,pronoun,to\,ὁ,article,u(/dwr,ὕδωρ,noun,e)ce/stai,ἔξεστι,verb,decame/nw|,δέχομαι,verb,ti/,τίς,pronoun,loipo/n,λοιπός,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,pro\s,πρός,preposition,qew=n,θέα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,e)kpiei=n,ἐκπίνω,verb,ge,γε,particle,dh/pou,δήπου,particle,me,ἐγώ,pronoun,*kalliklh=s,Καλλικλέης,proper,au)to\,αὐτός,pronoun,prosanagka/sei,προσαναγκάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,toi/nun,τοίνυν,particle,e)gw\,ἐγώ,pronoun,pa/sxwn,πάσχω,verb,u(po\,ὑπό,preposition,tou/twn,οὗτος,pronoun,kai\,καί,conjunction,po/ll',πολύς,adjective,e(/tera,ἕτερος,adjective,kai\,καί,conjunction,deina/,δεινός,adjective,mh\,μή,conjunction,o(/ti,ὅστις,pronoun,di/khn,δίκη,adjective,labw/n,λαμβάνω,verb,a)lla\,ἀλλά,adverb,mh\,μή,conjunction,prosoflw\n,προσοφλισκάνω,verb,a)gaph/saim',ἀγαπάω,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,ga\r,γάρ,particle,h)=n,εἰμί,verb,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,xara/dra,χαράδρα,noun,pa/lin,πάλιν,adverb,u(podexome/nh,ὑποδέχομαι,verb,ta/x',τάχα,adjective,a)\n,ἄν,particle,h)di/koun,ἀδικέω,verb,e)gw\,ἐγώ,pronoun,mh\,μή,conjunction,dexo/menos,δέχομαι,verb,w(/sper,ὥσπερ,adverb,a)n',ἀνά,preposition,e(/ter',ἕτερος,adjective,a)/tta,ἄττα,interjection,tw=n,ὁ,article,xwri/wn,χωρίον,noun,ei)si\n,εἰμί,verb,o(mologou/menai,ὁμολογέω,verb,xara/drai,χαράδρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,tau/tais,οὗτος,pronoun,de/xontai,δέχομαι,verb,me\n,μέν,particle,oi(,ὁ,article,prw=toi,πρότερος,adjective,kaqa/per,καθά,adverb,tou\s,ὁ,article,e)k,ἐκ,preposition,tw=n,ὁ,article,oi)kiw=n,οἰκία,noun,xeima/rrous,χειμάρρους,adjective,para\,παρά,preposition,tou/twn,οὗτος,pronoun,d',δέ,particle,e(/teroi,ἕτερος,adjective,paralamba/nousin,παραλαμβάνω,verb,w(sau/tws,ὡσαύτως,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau/th|,οὗτος,pronoun,d',δέ,particle,ou)/te,οὔτε,adverb,paradi/dwsin,παραδίδωμι,verb,ou)dei\s,οὐδείς,pronoun,ou)/te,οὔτε,adverb,par',παρά,preposition,e)mou=,ἐγώ,pronoun,paralamba/nei,παραλαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,a)\n,ἄν,particle,ou)=n,οὖν,particle,ei)/h,ἀίω,verb,tou=to,οὗτος,pronoun,xara/dra,χαράδρα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,d',δέ,particle,ei)speso\n,εἰσπίπτω,verb,u(/dwr,ὕδωρ,noun,e)/blayen,βλάπτω,verb,oi)=mai,οἴομαι,verb,polla/kis,πολλάκις,adverb,h)/dh,ἤδη,adverb,pollou\s,πολύς,adjective,mh\,μή,conjunction,fulacame/nous,φυλάσσω,verb,e)/blaye,βλάπτω,verb,de\,δέ,particle,kai\,καί,conjunction,nu=n,νῦν,adverb,toutoni/,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\,ὅς,pronoun,kai\,καί,conjunction,pa/ntwn,πᾶς,adjective,e)sti\n,εἰμί,verb,deino/taton,δεινός,adjective,ei),εἰ,conjunction,*kalliklh=s,Καλλικλέης,proper,me\n,μέν,particle,ei)s,εἰς,preposition,to\,ὁ,article,xwri/on,χωρίον,noun,ei)speso/ntos,εἰσπίπτω,verb,tou=,ὁ,article,u(/datos,ὕδωρ,noun,a(maciai/ous,ἁμαξιαῖος,adjective,li/qous,λίθος,adjective,proskomi/sas,προσκομίζω,verb,a)poikodomei=,ἀποικοδομέω,verb,tou=,ὁ,article,de\,δέ,particle,patro/s,πατήρ,noun,o(/ti,ὅστις,pronoun,tou=to,οὗτος,pronoun,paqo/ntos,πάσχω,verb,tou=,ὁ,article,xwri/ou,χωρίον,noun,periw|kodo/mhsen,περιοικοδομέω,verb,w(s,ὡς,conjunction,a)dikou=ntos,ἀδικέω,verb,e)moi\,ἐγώ,pronoun,bla/bhs,βλάβη,adjective,ei)/lhxe,λαγχάνω,verb,di/khn,δίκη,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,ei),εἰ,conjunction,o(/soi,ὅσος,adjective,kakw=s,κακός,adjective,pepo/nqasin,πάσχω,verb,u(po\,ὑπό,preposition,tw=n,ὁ,article,u(da/twn,ὕδωρ,noun,tw=n,ὁ,article,tau/th|,ταύτῃ,adverb,r(eo/ntwn,ῥέω,verb,e)moi\,ἐγώ,pronoun,lh/contai,λαγχάνω,verb,di/kas,δίκη,adjective,ou)de\,οὐδέ,particle,pollapla/sia,πολλαπλάσιος,adjective,geno/mena,γίγνομαι,verb,ta\,ὁ,article,o)/nt',εἰμί,verb,e)carke/seien,ἐξαρκέω,verb,a)/n,ἄν,particle,moi,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosou=ton,τοσοῦτος,adjective,toi/nun,τοίνυν,particle,diafe/rousin,διαφέρω,verb,ou(=toi,οὗτος,pronoun,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,w(/ste,ὥστε,conjunction,peponqo/tes,πάσχω,verb,me\n,μέν,particle,ou)de/n,οὐδείς,pronoun,w(s,ὡς,conjunction,au)ti/x',αὐτίκα,adverb,u(mi=n,σύ,pronoun,e)gw\,ἐγώ,pronoun,safw=s,σαφής,adverb,e)pidei/cw,ἐπιδείκνυμι,verb,pollw=n,πολύς,adjective,de\,δέ,particle,polla\,πολύς,adjective,kai\,καί,conjunction,mega/la,μέγας,adverb,beblamme/nwn,βλάπτω,verb,mo/noi,μόνος,adjective,dika/zesqai,δικάζω,verb,tetolmh/kasin,τολμάω,verb,ou(=toi/,οὗτος,pronoun,moi,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,pa=si,πᾶς,adjective,ma=llon,μᾶλλον,adverb,e)nexw/rei,ἐγχωρέω,verb,tou=to,οὗτος,pronoun,pra/ttein,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=toi,οὗτος,pronoun,me\n,μέν,particle,ga/r,γάρ,particle,ei),εἰ,conjunction,kai/,καί,conjunction,ti,τις,pronoun,pepo/nqasin,πάσχω,verb,au)toi\,αὐτός,pronoun,di',διά,preposition,au(tou\s,ἑαυτοῦ,pronoun,beblamme/noi,βλάπτω,verb,sukofantou=sin,συκοφαντέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)kei=noi,ἐκεῖνος,pronoun,de/,δέ,particle,ei),εἰ,conjunction,kai\,καί,conjunction,mhde\n,μηδείς,pronoun,a)/llo,ἄλλος,adjective,toiau/thn,τοιοῦτος,adjective,g',γε,particle,ou)demi/an,οὐδείς,pronoun,ai)ti/an,αἰτία,noun,e)/xousin,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,i(/na,ἵνα,conjunction,mh\,μή,conjunction,pa/nq',πᾶς,adjective,a(/ma,ἅμα,adverb,suntara/cas,συνταράσσω,verb,le/gw,λέγω,verb,labe/,λαμβάνω,verb,moi,ἐγώ,pronoun,ta\s,ὁ,article,tw=n,ὁ,article,geito/nwn,γείτων,noun,marturi/as,μαρτυρία,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/koun,οὔκουν,adverb,deino/n,δεινός,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,tou/tous,οὗτος,pronoun,me\n,μέν,particle,mhde\n,μηδείς,pronoun,e)gkalei=n,ἐγκαλέω,verb,moi,ἐγώ,pronoun,tosau=ta,τοσοῦτος,adjective,beblamme/nous,βλάπτω,verb,mhd',μηδέ,particle,a)/llon,ἄλλος,adjective,mhde/na,μηδείς,pronoun,tw=n,ὁ,article,h)tuxhko/twn,ἀτυχέω,verb,a)lla\,ἀλλά,adverb,th\n,ὁ,article,tu/xhn,τύχη,noun,ste/rgein,στέργω,verb,toutoni\,οὗτος,pronoun,de\,δέ,particle,sukofantei=n,συκοφαντέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(\n,ὅς,pronoun,o(/ti,ὅστις,pronoun,me\n,μέν,particle,au)to\s,αὐτός,pronoun,e)chma/rthken,ἐξαμαρτάνω,verb,prw=ton,πρότερος,adjective,me\n,μέν,particle,th\n,ὁ,article,o(do\n,ὁδός,adjective,stenote/ran,στενός,adjective,poih/sas,ποιέω,verb,e)cagagw\n,ἐξάγω,verb,e)/cw,ἔξω,adverb,th\n,ὁ,article,ai(masia/n,αἱμασιά,noun,i(/na,ἵνα,conjunction,ta\,ὁ,article,de/ndra,δένδρον,adjective,th=s,ὁ,article,o(dou=,ὁδός,adjective,poih/seien,ποιέω,verb,ei)/sw,εἴσω,adverb,e)/peita,ἔπειτα,adverb,de\,δέ,particle,to\n,ὁ,article,xlh=don,χλῆδος,noun,e)kbalw\n,ἐκβάλλω,verb,ei)s,εἰς,preposition,th\n,ὁ,article,o(do/n,ὁδός,adjective,e)c,ἐκ,preposition,w(=n,ὅς,pronoun,u(yhlote/ran,ὑψηλός,adjective,th\n,ὁ,article,au)th\n,αὐτός,pronoun,kai\,καί,conjunction,stenote/ran,στενός,adjective,pepoih=sqai,ποιέω,verb,sumbe/bhken,συμβαίνω,verb,e)k,ἐκ,preposition,tw=n,ὁ,article,marturiw=n,μαρτυρία,noun,au)ti/k',αὐτίκα,adverb,ei)/sesqe,εἶμι,verb,safe/steron,σαφής,adverb,o(/ti,ὅστις,pronoun,d',δέ,particle,ou)de\n,οὐδείς,pronoun,a)polwlekw\s,ἀπόλλυμι,verb,ou)de\,οὐδέ,particle,katabeblamme/nos,καταβλάπτω,verb,a)/cion,ἄξιος,adjective,lo/gou,λόγος,noun,thlikau/thn,τηλικοῦτος,adjective,moi,ἐγώ,pronoun,di/khn,δίκη,adjective,ei)/lhxen,λαγχάνω,verb,tou=q',οὗτος,pronoun,u(ma=s,σύ,pronoun,h)/dh,ἤδη,adverb,peira/somai,πειράω,verb,dida/skein,διδάσκω,verb
th=s,ὁ,article,ga\r,γάρ,particle,mhtro\s,μήτηρ,noun,th=s,ὁ,article,e)mh=s,ἐμός,adjective,xrwme/nhs,χράομαι,verb,th=|,ὁ,article,tou/twn,οὗτος,pronoun,mhtri\,μήτηρ,noun,pri\n,πρίν,adverb,tou/tous,οὗτος,pronoun,e)pixeirh=sai,ἐπιχειρέω,verb,me,ἐγώ,pronoun,sukofantei=n,συκοφαντέω,verb,kai\,καί,conjunction,pro\s,πρός,preposition,a)llh/las,ἀλλήλων,pronoun,a)fiknoume/nwn,ἀφικνέομαι,verb,oi(=on,οἷος,adjective,ei)ko\s,ἔοικα,verb,a(/ma,ἅμα,adverb,me\n,μέν,particle,a)mfote/rwn,ἀμφότερος,adjective,oi)kousw=n,οἰκέω,verb,e)n,ἐν,preposition,a)grw=|,ἀγρός,noun,kai\,καί,conjunction,geitniwsw=n,γειτνιάω,verb,a(/ma,ἅμα,adverb,de\,δέ,particle,tw=n,ὁ,article,a)ndrw=n,ἀνήρ,noun,xrwme/nwn,χράομαι,verb,a)llh/lois,ἀλλήλων,pronoun,e(/ws,ἕως,conjunction,e)/zwn,ζάω,verb,e)lqou/shs,ἔρχομαι,verb,de\,δέ,particle,th=s,ὁ,article,e)mh=s,ἐμός,adjective,mhtro\s,μήτηρ,noun,w(s,ὡς,conjunction,th\n,ὁ,article,tou/twn,οὗτος,pronoun,kai\,καί,conjunction,a)podurame/nhs,ἀποδύρομαι,verb,e)kei/nhs,ἐκεῖνος,pronoun,ta\,ὁ,article,sumba/nta,συμβαίνω,verb,kai\,καί,conjunction,deiknuou/shs,δείκνυμι,verb,ou(/tws,οὕτως,adverb,e)puqo/meqa,πύθω,verb,pa/nq',πᾶς,adjective,h(mei=s,ἐγώ,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,,,,,,,,,,,,
kai\,καί,conjunction,le/gw,λέγω,verb,me\n,μέν,particle,a(/per,ὅς,pronoun,h)/kousa,ἀκούω,verb,th=s,ὁ,article,mhtro/s,μήτηρ,noun,ou(/tw,οὕτως,adverb,moi,ἐγώ,pronoun,po/ll',πολύς,adjective,a)gaqa\,ἀγαθός,adjective,ge/noito,γίγνομαι,verb,ei),εἰ,conjunction,de\,δέ,particle,yeu/domai,ψεύδω,verb,ta)nanti/a,ἐναντίος,adjective,tou/twn,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=,ἦ,adverb,mh\n,μήν,particle,o(ra=n,ὁράω,verb,kai\,καί,conjunction,th=s,ὁ,article,tou/twn,οὗτος,pronoun,mhtro\s,μήτηρ,noun,a)kou/ein,ἀκούω,verb,e)/fh,φημί,verb,kriqw=n,κριθή,noun,me\n,μέν,particle,brexqh=nai,βρέχω,verb,kai\,καί,conjunction,chrainome/nous,ξηραίνω,verb,i)dei=n,εἶδον,verb,au(th/n,ἑαυτοῦ,pronoun,mhde\,μηδέ,particle,trei=s,τρέω,verb,medi/mnous,μέδιμνος,noun,a)leu/rwn,ἄλευρον,adjective,d',δέ,particle,w(s,ὡς,conjunction,h(mime/dimnon,ἡμιμέδιμνον,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)lai/ou,ἔλαιον,noun,d',δέ,particle,a)pokliqh=nai,ἀποκλίνω,verb,me\n,μέν,particle,kera/mion,κεράμιον,noun,fa/skein,φάσκω,verb,ou),οὐ,adverb,me/ntoi,μέντοι,particle,paqei=n,πάσχω,verb,g',γε,particle,ou)de/n,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tosau=t',τοσοῦτος,adjective,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,dikastai/,δικαστής,noun,ta\,ὁ,article,sumba/nt',συμβαίνω,verb,h)=n,εἰμί,verb,tou/tois,οὗτος,pronoun,a)nq',ἀντί,preposition,w(=n,ὅς,pronoun,e)gw\,ἐγώ,pronoun,xili/wn,χίλιοι,adjective,draxmw=n,δραχμή,noun,di/khn,δίκη,adjective,a)ti/mhton,ἀτίμητος,adjective,feu/gw,φεύγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,dh\,δή,particle,teixi/on,τειχίον,noun,g',γε,particle,ei),εἰ,conjunction,palaio\n,παλαιός,adjective,e)pw|kodo/mhsen,ἐποικοδομέω,verb,e)moi\,ἐγώ,pronoun,kai\,καί,conjunction,tou=to,οὗτος,pronoun,logiste/on,λογιστέος,adjective,e)sti/n,εἰμί,verb,o(\,ὅς,pronoun,mh/t',μήτε,particle,e)/pesen,ἐφέζομαι,verb,mh/t',μήτε,particle,a)/llo,ἄλλος,adjective,deino\n,δεινός,adjective,mhde\n,μηδείς,pronoun,e)/paqen,πάσχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/st',ὥστε,conjunction,ei),εἰ,conjunction,sunexw/roun,συγχωρέω,verb,au)toi=s,αὐτός,pronoun,a(pa/ntwn,ἅπας,adjective,ai)/tios,αἴτιος,adjective,ei)=nai,εἰμί,verb,tw=n,ὁ,article,sumbebhko/twn,συμβαίνω,verb,ta/,τίς,pronoun,ge,γε,particle,brexqe/nta,βρέχω,verb,tau=t',οὗτος,pronoun,h)=n,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
