word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
e)kei/nois,ἐκεῖνος,pronoun,me\n,μέν,particle,ga\r,γάρ,particle,fanera\,φανερός,adjective,h)=n,εἰμί,verb,h(,ὁ,article,u(poyi/a,ὑποψία,noun,ei)s,εἰς,preposition,e)me\,ἐγώ,pronoun,i)ou=sa,εἶμι,verb,e)gw\,ἐγώ,pronoun,de\,δέ,particle,u(pe\r,ὑπέρ,preposition,e)kei/nwn,ἐκεῖνος,pronoun,u(pai/tios,ὑπαίτιος,adjective,e)so/menos,εἰμί,verb,safw=s,σαφής,adverb,h)/|dh,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=,ὁ,article,de\,δέ,particle,a)kolou/qou,ἀκόλουθος,adjective,h(,ὁ,article,marturi/a,μαρτυρία,noun,pw=s,πῶς,adverb,a)ci/a,ἄξιος,adjective,pisteu/esqai/,πιστεύω,verb,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po/,ὑπό,preposition,te,τε,particle,ga\r,γάρ,particle,tou=,ὁ,article,kindu/nou,κίνδυνος,noun,e)kpeplhgme/non,ἐκπλήσσω,verb,au)to\n,αὐτός,pronoun,ou)k,οὐ,adverb,ei)ko\s,ἔοικα,verb,h)=n,εἰμί,verb,tou\s,ὁ,article,a)poktei/nantas,ἀποκτείνω,verb,gnw=nai,γιγνώσκω,verb,u(po/,ὑπό,preposition,te,τε,particle,tw=n,ὁ,article,kuri/wn,κῦρος,noun,a)nagignwsko/menon,ἀναγιγνώσκω,verb,e)pineu=sai,ἐπινάω,verb,h)=n,εἰμί,verb,ei)ko/s,ἔοικα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)pistoume/nwn,ἀπιστέω,verb,de\,δέ,particle,kai\,καί,conjunction,tw=n,ὁ,article,a)/llwn,ἄλλος,adjective,dou/lwn,δοῦλος,noun,e)n,ἐν,preposition,tai=s,ὁ,article,marturi/ais,μαρτυρία,noun,ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,e)basani/zomen,βασανίζω,verb,au)tou/s,αὐτός,pronoun,pw=s,πῶς,adverb,di/kaion,δίκαιος,adjective,tou/tw|,οὗτος,pronoun,marturou=nti,μαρτυρέω,verb,pisteu/santas,πιστεύω,verb,diafqei=rai/,διαφθείρω,verb,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,tis,τις,pronoun,ta\,ὁ,article,ei)ko/ta,ἔοικα,verb,a)lhqe/sin,ἀληθής,adjective,i)/sa,ἴσος,adjective,h(gei=tai,ἡγέομαι,verb,katamarturh=sai/,καταμαρτυρέω,verb,mou,ἐγώ,pronoun,tau)to\n,ταυτός,adjective,a)ntilogisa/sqw,ἀντιλογίζομαι,verb,o(/ti,ὅστις,pronoun,me,ἐγώ,pronoun,ei)ko/teron,εἰκότως,adverb,h)=n,εἰμί,verb,th\n,ὁ,article,a)sfa/leian,ἀσφάλεια,noun,th=s,ὁ,article,e)piboulh=s,ἐπιβουλή,noun,throu=nta,τηρέω,verb,fula/casqai,φυλάσσω,verb,kai\,καί,conjunction,mh\,μή,conjunction,paragene/sqai,παραγίγνομαι,verb,tw=|,ὁ,article,e)/rgw|,ἔργον,noun,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,tou=ton,οὗτος,pronoun,sfatto/menon,σφάζω,verb,o)rqw=s,ὀρθός,adjective,gnw=mai,γνώμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,to/nde,ὅδε,pronoun,to\n,ὁ,article,ki/ndunon,κίνδυνος,noun,ou)k,οὐ,adverb,a)sfale/steron,ἀσφαλής,adjective,tou=,ὁ,article,a)po\,ἀπό,preposition,th=s,ὁ,article,grafh=s,γραφεύς,noun,h(gou/mhn,ἁγέομαι,verb,ei)=nai,εἰμί,verb,a)lla\,ἀλλά,adverb,pollapla/sion,πολλαπλάσιος,adjective,ei),εἰ,conjunction,mh\,μή,conjunction,parefro/noun,παραφρονέω,verb,dida/cw,διδάσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(lou\s,ἁλίσκομαι,verb,me\n,μέν,particle,ga\r,γάρ,particle,th\n,ὁ,article,grafh\n,γραφή,noun,th=s,ὁ,article,me\n,μέν,particle,ou)si/as,οὐσία,adjective,h)/|dh,οἶδα,verb,e)ksthso/menos,ἐξίστημι,verb,tou=,ὁ,article,de\,δέ,particle,sw/matos,σῶμα,adjective,kai\,καί,conjunction,th=s,ὁ,article,po/lews,πόλις,adjective,ou)k,οὐ,adverb,a)pesterou/mhn,ἀποστερέω,verb,perigeno/menos,περιγίγνομαι,verb,de\,δέ,particle,kai\,καί,conjunction,leifqei/s,λείπω,verb,ka)\n,κἀν,conjunction,e)/ranon,ἔρανος,noun,para\,παρά,preposition,tw=n,ὁ,article,fi/lwn,φίλος,adjective,sulle/cas,συλλέγω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,ei)s,εἰς,preposition,ta\,ὁ,article,e)/sxata,σχέθω,verb,kaka\,κακός,adjective,h)=lqon,ἔρχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,de\,δέ,particle,nu=n,νῦν,adverb,katalhfqei\s,καταλαμβάνω,verb,a)poqa/nw,ἀποθνήσκω,verb,a)no/sia,ἀνόσιος,adjective,o)nei/dh,ὄνειδος,noun,toi=s,ὁ,article,paisi\n,παῖς,adjective,u(polei/yw,ὑπολείβω,verb,h)\,ἠέ,conjunction,fugw\n,φεύγω,verb,ge/rwn,γέρων,noun,kai\,καί,conjunction,a)/polis,ἄπολις,adjective,w)\n,εἰμί,verb,e)pi\,ἐπί,preposition,ceni/as,ξενία,noun,ptwxeu/sw,πτωχεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,me\n,μέν,particle,a(\,ὅς,pronoun,kathgo/rhtai/,κατηγορέω,verb,mou,ἐγώ,pronoun,pa/nta,πᾶς,adjective,a)/pista/,ἄπιστος,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)polu/esqai,ἀπολύω,verb,de\,δέ,particle,u(f',ὑπό,preposition,u(mw=n,σύ,pronoun,ei),εἰ,conjunction,kai\,καί,conjunction,ei)ko/tws,ἐοικότως,adverb,me\n,μέν,particle,o)/ntws,ὄντως,adverb,de\,δέ,particle,mh\,μή,conjunction,a)pe/kteina,ἀποκτείνω,verb,to\n,ὁ,article,a)/ndra,ἀνήρ,noun,polu\,πολύς,adjective,ma=llon,μᾶλλον,adverb,di/kaio/s,δίκαιος,adjective,ei)mi,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw/,ἐγώ,pronoun,te,τε,particle,ga\r,γάρ,particle,fanero\n,φανερός,adjective,o(/ti,ὅστις,pronoun,mega/la,μέγας,adverb,a)dikou/menos,ἀδικέω,verb,h)muno/mhn,ἀμύνω,verb,ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,ei)ko/tws,ἐοικότως,adverb,e)do/koun,δοκέω,verb,a)poktei=nai,ἀποκτείνω,verb,au)to/n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/s,ὁ,article,te,τε,particle,a)poktei/nantas,ἀποκτείνω,verb,kai\,καί,conjunction,ou),οὐ,adverb,tou\s,ὁ,article,ai)ti/an,αἰτία,noun,e)/xontas,ἔχω,verb,a)poktei=nai,ἀποκτείνω,verb,o)rqw=s,ὀρθός,adjective,a)\n,ἄν,particle,katalamba/noite,καταλαμβάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)k,ἐκ,preposition,de\,δέ,particle,panto\s,πᾶς,adjective,tro/pou,τρόπος,noun,a)poluo/menos,ἀπολύω,verb,th=s,ὁ,article,ai)ti/as,αἰτία,noun,e)/gwge,ἐγώ,pronoun,ou)/te,οὔτε,adverb,ei)s,εἰς,preposition,ta\,ὁ,article,teme/nh,τέμενος,noun,ei)siw\n,εἴσειμι,verb,th\n,ὁ,article,a(gnei/an,ἁγνεία,noun,tw=n,ὁ,article,qew=n,θέα,noun,mianw=,μιαίνω,verb,ou)/te,οὔτε,adverb,u(ma=s,σύ,pronoun,pei/qwn,πείθω,verb,a)polu=sai/,ἀπολύω,verb,me,ἐγώ,pronoun,a)no/sia,ἀνόσιος,adjective,pra/ssw,πράσσω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi(,ὁ,article,de\,δέ,particle,diw/kontes,διώκω,verb,me\n,μέν,particle,e)me\,ἐγώ,pronoun,to\n,ὁ,article,a)nai/tion,ἀναίω,verb,to\n,ὁ,article,d',δέ,particle,ai)/tion,αἴτιος,adjective,a)fie/ntes,ἀφίημι,verb,th=s,ὁ,article,te,τε,particle,a)fori/as,ἀφορία,noun,ai)/tioi,αἴτιος,adjective,gi/gnontai,γίγνομαι,verb,u(ma=s,σύ,pronoun,te,τε,particle,a)sebei=s,ἀσεβής,adjective,ei)s,εἰς,preposition,tou\s,ὁ,article,qeou\s,θεός,noun,pei/qontes,πείθω,verb,katasth=nai,καθίστημι,verb,pa/ntwn,πᾶς,adjective,w(=n,ὅς,pronoun,e)me\,ἐγώ,pronoun,a)/cio/n,ἄξιος,adjective,fasi,φημί,verb,paqei=n,πάσχω,verb,ei)=nai,εἰμί,verb,di/kaioi/,δίκαιος,adjective,ei)si,εἰμί,verb,tugxa/nein,τυγχάνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou/tous,οὗτος,pronoun,me\n,μέν,particle,ou)=n,οὖν,particle,tou/twn,οὗτος,pronoun,a)ci/ous,ἄξιος,adjective,o)/ntas,εἰμί,verb,a)pi/stous,ἄπιστος,adjective,h(gei=sqe,ἁγέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)me\,ἐγώ,pronoun,de\,δέ,particle,e)/k,ἐκ,preposition,ge,γε,particle,tw=n,ὁ,article,proeirgasme/nwn,προεργάζομαι,verb,gnw/sesqe,γιγνώσκω,verb,ou)/te,οὔτε,adverb,e)pibouleu/onta,ἐπιβουλεύω,verb,ou)/te,οὔτε,adverb,tw=n,ὁ,article,ou),οὐ,adverb,proshko/ntwn,προσήκω,verb,o)rego/menon,ὀρέγω,verb,a)lla\,ἀλλά,adverb,ta)nanti/a,ἐναντίος,adjective,tou/twn,οὗτος,pronoun,polla\s,πολύς,adjective,me\n,μέν,particle,kai\,καί,conjunction,mega/las,μέγας,adverb,ei)sfora\s,εἰσφορά,noun,ei)sfe/ronta,εἰσφέρω,verb,polla\,πολύς,adjective,de\,δέ,particle,trihrarxou=nta,τριηραρχέω,verb,lamprw=s,λαμπρός,adjective,de\,δέ,particle,xorhgou=nta,χορηγέω,verb,polloi=s,πολύς,adjective,de\,δέ,particle,e)rani/zonta,ἐρανίζω,verb,mega/las,μέγας,adverb,de\,δέ,particle,u(pe\r,ὑπέρ,preposition,pollw=n,πολύς,adjective,e)ggu/as,ἐγγύα,noun,a)poti/nonta,ἀποτίνω,verb,th\n,ὁ,article,de\,δέ,particle,ou)si/an,οὐσία,adjective,ou),οὐ,adverb,dikazo/menon,δικάζω,verb,a)ll',ἀλλά,adverb,e)rgazo/menon,ἐργάζομαι,verb,kekthme/non,κτάομαι,verb,filoqu/thn,φιλοθύτης,noun,de\,δέ,particle,kai\,καί,conjunction,no/mimon,νόμιμος,adjective,o)/nta,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiou/tou,τοιοῦτος,adjective,de\,δέ,particle,o)/ntos,εἰμί,verb,mou,ἐγώ,pronoun,mhde\n,μηδείς,pronoun,a)no/sion,ἀνόσιος,adjective,mhde\,μηδέ,particle,ai)sxro\n,αἰσχρός,adjective,katagnw=te,καταγιγνώσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,u(po\,ὑπό,preposition,zw=ntos,ζάω,verb,e)diwko/mhn,διώκω,verb,ou)k,οὐ,adverb,a)\n,ἄν,particle,mo/non,μόνος,adjective,u(pe\r,ὑπέρ,preposition,e)mautou=,ἐμαυτοῦ,pronoun,a)pelogou/mhn,ἀπολογέομαι,verb,a)ll',ἀλλά,adverb,au)to/n,αὐτός,pronoun,te,τε,particle,tou=ton,οὗτος,pronoun,kai\,καί,conjunction,tou\s,ὁ,article,tou/tw|,οὗτος,pronoun,me\n,μέν,particle,bohqou=ntas,βοηθέω,verb,par',παρά,preposition,e)mou=,ἐγώ,pronoun,de\,δέ,particle,w)felei=sqai,ὠφελέω,verb,zhtou=ntas,ζητέω,verb,e)f',ἐπί,preposition,oi(=s,ὅς,pronoun,kathgorei=tai/,κατηγορέω,verb,mou,ἐγώ,pronoun,a)pe/deica,ἀποδείκνυμι,verb,a)\n,ἄν,particle,a)dikou=ntas,ἀδικέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tau=ta,οὗτος,pronoun,me\n,μέν,particle,ou)=n,οὖν,particle,e)pieike/steron,ἐπιεικής,adjective,h)\,ἠέ,conjunction,dikaio/teron,δίκαιος,adjective,parh/sw,παρέζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de/omai,δέομαι,verb,d',δέ,particle,u(mw=n,σύ,pronoun,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,tw=n,ὁ,article,megi/stwn,μέγας,adverb,kritai\,κριτής,noun,kai\,καί,conjunction,ku/rioi,κύριος,adjective,e)leh/santas,ἐλεάω,verb,th\n,ὁ,article,a)tuxi/an,ἀτυχία,noun,mou,ἐγώ,pronoun,i)atrou\s,ἰατρός,noun,gene/sqai,γίγνομαι,verb,au)th=s,αὐτός,pronoun,kai\,καί,conjunction,mh\,μή,conjunction,sunepiba/ntas,συνεπιβαίνω,verb,th=|,ὁ,article,tou/twn,οὗτος,pronoun,e)piqe/sei,ἐπίθεσις,noun,periidei=n,περεῖδον,verb,a)di/kws,ἄδικος,adjective,kai\,καί,conjunction,a)qe/ws,ἄθεος,adjective,diafqare/nta,διαφθείρω,verb,me,ἐγώ,pronoun,u(p',ὑπό,preposition,au)tw=n,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h(/,ὅς,pronoun,te,τε,particle,a)tuxi/a,ἀτυχία,noun,a)dikei=tai,ἀδικέω,verb,u(p',ὑπό,preposition,au)tou=,αὐτός,pronoun,h(\n,ὅς,pronoun,proi+sta/menos,προίστημι,verb,th=s,ὁ,article,kakourgi/as,κακουργία,noun,a)fani/sai,ἀφανίζω,verb,th\n,ὁ,article,au(tou=,ἑαυτοῦ,pronoun,miari/an,μιαρία,noun,zhtei=,ζητέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(po/,ὑπό,preposition,te,τε,particle,u(mw=n,σύ,pronoun,ou)k,οὐ,adverb,a)/cios,ἄξιος,adjective,e)leei=sqai/,ἐλεάω,verb,e)stin,εἰμί,verb,a)kou/sion,ἀεκούσιος,adjective,me\n,μέν,particle,tw=|,τίς,pronoun,paqo/nti,πάσχω,verb,periqei\s,περιτίθημι,verb,th\n,ὁ,article,sumfora/n,συμφορά,noun,e(kousi/ws,ἑκούσιος,adjective,de\,δέ,particle,au)to\s,αὐτός,pronoun,ei)s,εἰς,preposition,tou\s,ὁ,article,kindu/nous,κίνδυνος,noun,katasta/s,καθίστημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,me\n,μέν,particle,ou)=n,οὖν,particle,a)pe/kteine,ἀποκτείνω,verb,to\n,ὁ,article,a)/ndra,ἀνήρ,noun,e)n,ἐν,preposition,tw=|,ὁ,article,prote/rw|,πρότερος,adjective,lo/gw|,λόγος,noun,a)pedei/camen,ἀποδείκνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,de\,δέ,particle,ou)k,οὐ,adverb,o)rqw=s,ὀρθός,adjective,a)pelogh/qh,ἀπολογέομαι,verb,nu=n,νῦν,adverb,peiraso/meqa,πειράω,verb,e)le/gxontes,ἐλέγχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei)/te,εἴτε,adverb,ga\r,γάρ,particle,prosio/ntas,πρόσειμι,verb,tina\s,τις,pronoun,proi+do/ntes,προεῖδον,verb,oi(,ἕ,pronoun,a)poktei/nantes,ἀποκτείνω,verb,au)tou\s,αὐτός,pronoun,a)polipo/ntes,ἀπολείπω,verb,w)/|xonto,οἴχομαι,verb,feu/gontes,φεύγω,verb,pro/teron,πρότερος,adjective,h)\,ἠέ,conjunction,a)pe/dusan,ἀποδύω,verb,oi(,ἕ,pronoun,e)ntuxo/ntes,ἐντυγχάνω,verb,a)\n,ἄν,particle,au)toi=s,αὐτός,pronoun,ei),εἰ,conjunction,kai\,καί,conjunction,to\n,ὁ,article,despo/thn,δεσπότης,adjective,teqnew=ta,θνήσκω,verb,hu(=ron,εὑρίσκω,verb,to/n,ὁ,article,ge,γε,particle,qera/ponta,θεράπων,noun,o(\s,ὅς,pronoun,e)/mpnous,ἔμπνους,adjective,a)rqei\s,ἀραρίσκω,verb,e)martu/rei,μαρτυρέω,verb,e)/ti,ἔτι,adverb,e)/mfrona,ἔμφρων,adjective,eu(ro/ntes,εὑρίσκω,verb,safw=s,σαφής,adverb,a)nakri/nantes,ἀνακρίνω,verb,tou\s,ὁ,article,e)rgasame/nous,ἐργάζομαι,verb,h)/ggeilan,ἀγγέλλω,verb,a)\n,ἄν,particle,h(mi=n,ἐγώ,pronoun,kai\,καί,conjunction,ou)x,οὐ,adverb,ou(=tos,οὗτος,pronoun,a)\n,ἄν,particle,th\n,ὁ,article,ai)ti/an,αἰτία,noun,ei)=xen,ἔχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
