ἑστιοῦχος [mask] χθών [mask] [mask] τε [mask] ἔχω πρόσπολος θεά εὐδαιμονέω ἐγώ [mask] τε παῖς ἐμός πόλις τε [mask] [mask] τε Πιτθεύς χθών ἐν ὅς ἐγώ τρέφω ὄλβιος ἐν δῶμα Αἴθρη πατήρ δίδωμι [mask] Πανδίων Αἰγεύς δάμαρ Λοξίας μάντευμα                        
ὅδε γάρ βλέπω ἐπεύχομαι ὅδε γραῦς ὅς λείπω δῶμα Ἀργεῖος [mask] ἱκτήρ θαλλός προσπίτνω ἐμός γόνυ [mask] πάσχω δεινός                     εἰς                       
δέ χρυσός πολλάκις δωρέομαι οὐ εἰσδέω οἶκος ὥστε [mask] τρόπος δοῦλος παρέχω χρῆμα ζεύγνυμι [mask]                         [mask]                       
δέ ἐξαμαρτάνω οὐ ὁ [mask] ἐχθαίρω                                  [mask]                       
τοι οὐδείς αἰτία πόλις κακός κλύω [mask] κυβερνήτης κακός                               ἐπεί                       
δέ [mask] τρίτος ὅδε Ἱππομέδων τοιόσδε φύω                                 ὁ                       
εἰμί τολμάω εὐθύς οὐ πρός ἡδονά Μοῦσα τρέπω πρός ὁ μαλθακός βίος [mask] δέ ναίω σκληρός ὁ φύσις δίδωμι χαίρω πρός ἀνδρεῖος εἰς τε ἄγρα εἶμι ἵππος τε χαίρω [mask] [mask] ἐντείνω χείρ πόλις παρέχω σῶμα χρήσιμος ἐθέλω  πᾶς                       
ὁ κυναγός δέ [mask] Ἀταλάντη γόνος πᾶς Παρθενοπαῖος εἶδος ἔξοχος Ἀρκάς μέν εἰμί ἔρχομαι δέ [mask] Ἴναχος ῥοάς παιδεύω [mask] Ἄργος                   ὁ                       
[mask] ἐκεῖ πρότερος [mask] ὡς χρή ὁ μετοικέω ξένος λυπηρός οὐ εἰμί οὐδέ ἐπίφθονος πόλις οὐδέ ἐξεριστής ὁ [mask] ὅθεν βαρύς μάλιστα ἄν ἀίω δημότης τε [mask] ξένος            ἐκτρέφω                       
δέ [mask] ὥσπερ Ἀργεῖος γίγνομαι ἀμύνω [mask]  εὖ πράσσω πόλις χαίρω λυπρός δέ φέρω εἰ τις δυστυχέω                      [mask]                       
δέ ἐραστός ἀπό [mask] ὅσος ἔχω φρουρέω μηδείς ἐξαμαρτάνω                               πολύς                       
δέ ἔπαινος ἐν βραχύς τίθημι μέγας                                  Τυδεύς                       
ἐν λόγος εἰμί λαμπρός [mask] ἐν ἀσπίς δεινός σοφιστής πολύς τε ἐξευρίσκω σοφός                           [mask]                       
δέ ἀδελφός Μελέαγρος λείπω ἴσος παρέχω [mask] διά τέχνη δόρυ εὑρίσκω ἀκριβής μουσικός [mask] [mask]                         γνώμη                       
ἦθος πλούσιος φρόνημα δέ ἐν ὁ ἔργον οὐ ὁ λόγος [mask]                             φιλότιμος                       
ὅδε μή θαυμάζω ὁ [mask] Θησεύς πρό [mask] ὅδε τολμάω θνήσκω                             [mask]                       
[mask] [mask] μή κακός αἰδώ φέρω                                  ὁ                       
δέ [mask] ἀσκέω ἀνήρ κακός γίγνομαι πᾶς τις                                αἰσχύνω                       
δέ εὐανδρία διδακτός εἴπερ καί βρέφος διδάσκω [mask] ἀκούω τε ὅς μάθησις οὐ ἔχω                          [mask]                       
δέ ἄν μανθάνω τις οὗτος σώζω φιλέω πρός [mask]                               ὅς                       
παῖς εὖ παιδεύω                                     οὕτως                       
τέκνον δυστυχής σύ [mask] φέρω ὑπό ἥπατος πόνος φέρω ἐν ὠδίς                             ἰώ                       
νῦν Ἅιδης ὁ ἐμός [mask] μόχθος [mask] [mask] δέ γηροβοσκός οὐ [mask] τίκτω ὁ τάλας παῖς                        καί                       
μείς ὁ  γε [mask] τόκος θεός ζάω ἀναρπάζω εἰς μυχός [mask] αὐτός τέθριππος εὐλογέω ἐμφανής                        καί                       
Οἰδίπους τε παῖς Πολυνείκης λέγω ἐγώ ἐπαινέω οὐ [mask] ἄν                              [mask]                       
[mask] εἰμί ἐγώ [mask] λείπω Κάδμος [mask] φυγή πρός Ἄργος [mask] αὐθαίρετος                            ξένος                       
οἶδα ὅς [mask] βούλομαι οὗτος περί                                  ἀλλά                       
[mask] [mask] εἷς σός πείθω λόγος                                  οὐ                       
μέν [mask] πλήσσω Καπανεύς πῦρ ἦ χωρίς [mask] ὡς νεκρός θάπτω [mask]                            ὁ                       
                                                              
δέ γε ἄλλος [mask] ἐν εἷς πυρή                                 ὁ                       
δῆτα τίθημι μνῆμα ὅδε [mask]                                   πού                       
παρά οἶκος ὅδε συμπήγνυμι τάφος                                   αὐτός                       
μέν [mask] δμώς ἄν μέλω πόνος                                  οὗτος                       
δέ γε ὅδε                                     ἐγώ                       
[mask] ἄχθος νεκρός                                     στείχω                       
ὦ τάλας μήτηρ [mask] πέλας                                   εἶμι                       
[mask] οὗτος πρόσφορος λέγω                                    ἥκιστος                       
                                                              
τίκτω οὐ χρεών ψαύω τέκνον                                   ὁ                       
[mask] [mask] ἄν [mask]                                    ὄλλυμι                       
γάρ ὄψις αἷμα ὠτειλή νεκρός                                   πικρός                       
δῆτα λύπη ὅδε προστίθημι ἐθέλω                                   τίς                       
                                                              
[mask] τλημόνως                                      μένω                       
γάρ εὖ Θησεύς                                     λέγω                       
δέ ὅδε προσθέω πῦρ [mask]                                   ὅταν                       
ταλαίπωρος βροτός τίς κτάομαι λόγχη [mask] κατά ἀλλήλων [mask] τίθημι                              ὦ                       
ἀλλά [mask] πόνος [mask] φυλάσσω [mask] μετά ἥσυχος                                παύω                       
ὁ χρῆμα ὁ βίος                                    μικρός                       
[mask] χρή ὡς ῥᾴδιος [mask] μή [mask] πόνος διεκπεράω                               οὗτος                       
εὔτεκνος οὐκέτι εὔπαις οὐδέ εὐτυχία μέτειμι ἐγώ [mask] ἐν Ἀργεῖος                              οὐκέτι                       
Ἄρτεμις λόχιος προσφθέγγομαι [mask] ὁ ἄτεκνος                                  οὐδέ                       
δέ ὁ βίος [mask] δέ ὡσεί τις νεφέλη [mask] ὑπό δύσχιμος ἀίσσω                            δυσαίων                       
μήτηρ ἑπτά κόρος [mask] ὁ ταλαίπωρος κλεινός ἐν Ἀργεῖος                               [mask]                       
νῦν ἄπαις ἄτεκνος γηράσκω δύστηνος οὔτε ἐν φθίω οὔτε ἐν [mask] ἀριθμέω χωρίς δή τις [mask] ἔχω μοῖρα                      καί                       
ἐγώ δάκρυον                                      ὑπολείπω                       
παῖς ἐν οἶκος κέω μνῆμα πένθιμος [mask] καί στέφανος [mask] [mask] τε νέκυς φθίω ἀοιδός τε ὅς χρυσοκόμη Ἀπόλλων οὐ [mask]                   μέλεος                       
δέ ὀρθρεύω δάκρυον νοτερός ἀεί πέπλος πρός [mask] πτύξ τέγγω                              γόος                       
μήν θαλάμη ὅδε εἰσοράω [mask] [mask] ἤδη τύμβος [mask] ἱερός μέλαθρον τε [mask] [mask] [mask] νεκρός κλεινός τε ἄλοχος ὁ  ὅδε κεραυνός πέλας Εὐάδνη ὅς [mask] ἄναξ [mask] φυτεύω          καί                       
[mask] αἰθέριος ἵστημι πέτρα ὅς ὅδε δόμος [mask] ὅδε ἐμβαίνω κέλευθος                             τίς                       
φέγγος τίς αἴγλη διφρεύω τόθι [mask] σελήνη τε [mask] αἰθήρ λαμπάς [mask] ὠκύθοος νύμφη ἱππεύω διά ὀρφναῖος ἡνίκα γάμος γάμος ὁ ἐμός πόλις Ἄργος ἀοιδός [mask] πυργόω [mask] γαμέτης  αἰαῖ Καπανεύς        τίς                       
σύ [mask] δρομάς ἐκ ἐμός οἶκος ἐκβακχεύω πυρεύς φάος [mask] τε  ὁ [mask] εἰς Ἅιδης καταλύω ἔμμοχθος βίοτος αἰών τε πόνος                  [mask]                       
γάρ τοι θάνατος  θνήσκω φίλος εἰ δαίμων ὅδε κραίνω                              ἡδύς                       
μήν ὁράω [mask] ὅς ἐφίστημι πέλας πυρή Ζεύς θησαυρός ἔνθα ἔνειμι σός πόσις [mask] λαμπάς κεραύνιον                        καί                       
δή τελευτή ἵνα ἵστημι                                    ὁράω                       
δέ ἐγώ συνάπτω [mask]                                    [mask]                       
ὁ εὔκλεια χάρις ἔνθεν ὁρμάω [mask] ἀπό πέτρα πηδάω πῦρ ἔσω σῶμα τε [mask] φλογμός πόσις συμμίγνυμι φίλος χρώς χρώς πέλας τίθημι Περσεφόνη [mask] θάλαμος [mask] ὁ θνήσκω [mask] ἐμός [mask] ψυχή κατά γῆ      ἀλλά                       
φάος [mask] τε                                     [mask]                       
ὅστις εὐνή δίκαιος ὑμέναιος ἐν Ἄργος φαίνω τέκνον                                εἶμι                       
δέ ὅσιος εὐναῖος γαμέτης συντήκω [mask] ἄδολος γενναῖος ψυχή ἄλοχος                              ὅσιος                       
μήν ὅδε αὐτός σός πατήρ βαίνω [mask] γεραιός Ἶφις εἰς νέος λόγος ὅς οὐ κάτοιδα πρόσθεν [mask] κλύω                      καί                       
[mask] δυστάλας δέ ἐγώ γέρων ἥκω διπλόος πένθημα ὁμαίμων ἔχω ὁ μέν [mask] παῖς Καδμεῖος δόρυ Ἐτέοκλος εἰς γῆ πατρίς ναυσθλόω νεκρός ζητέω τε ἐμός παῖς ὅς [mask] ἐξώπιος βαίνω [mask] Καπανεύς [mask] θνήσκω ἐράω σύν πόσις   ὦ                       
[mask] οὖν ὁ [mask] φρουρέω ἐν δόμος                                 χρόνος                       
δέ ἐγώ [mask] ἀνίημι ὁ παρίστημι κακός βαίνω                                ἐπεί                       
ὅδε [mask] [mask] μάλιστα [mask] [mask]                                  ἀλλά                       
εἰ κάτοιδα                                      φράζω                       
ὅδε ἐρωτάω                                      τίς                       
ἐγώ πέτρα ἐπί ὄρνις τις ὡσεί Καπανεύς ὑπέρ πυρεύς δύστηνος αἰώρημα κουφίζω [mask]                           ὅδε                       
τίς αὔρα                                      τέκνον                       
στόλος                                       [mask]                       
[mask] δόμος ἐξεκβάω ἔρχομαι εἰς ὅδε χθών                                 [mask]                       
λαμβάνω ἄν ὁ [mask] βούλευμα κλύω                                  ὀργή                       
δέ οὐ σύ [mask] πατήρ                                   ἀκέω                       
δέ                                       τίς                       
δίκαιος πατήρ ὁ σός [mask]                                   οὐ                       
ἄν ἀίω οὐ σοφός γνώμη [mask]                                  κριτής                       
δέ [mask] ὁ χάρις κοσμέω δέμας                                  σκευή                       
τις κλεινός οὗτος ὁ στολμός πατήρ                                  ἐθέλω                       
[mask] ἐπί [mask] πένθιμος [mask] ὁράω                                  ὡς                       
γάρ τις πρᾶγμα νεοχμός σκευάζω                                   εἰς                       
[mask] καί πυρή φαίνω πέλας                                   ἔπειτα                       
γάρ δή καλλίνικος ἔρχομαι                                    ἐνταῦθα                       
νίκη τίς                                      νικάω                       
χρῄζω σύ                                      μανθάνω                       
γυνή [mask] δέρκομαι [mask]                                    πᾶς                       
Ἀθήνη ἠέ φρήν εὐβουλία                                    ἔργον                       
                                                              
γάρ [mask] κεῖμαι                                     πόσις                       
[mask]                                       τίς                       
οὗτος αἴνιγμα σημαίνω σαθρός                                    τίς                       
θνήσκω Καπανεύς ὅδε εἰς πυρή                                   ἀίσσω                       
θυγάτηρ οὐ μή μῦθος εἰς πολύς ἐρέω                                 ὦ                       
αὐτός χρῄζω πᾶς Ἀργεῖος μανθάνω                                   οὗτος                       
οὐδέ σύ σύ πάσχω δράω ὅδε                                  ἀλλά                       
                                                              
γάρ μή  ἐγώ αἱρέω χείρ                                  οὐ                       
δή παρέζομαι σῶμα [mask] μέν οὐ [mask] [mask] δέ καί ὁ  πόσις                           καί                       
γυνή δεινός ἔργον ἐξεργάζομαι                                    ἰώ                       
δύστηνος Ἀργᾶς κόρη                                     ἀπόλλυμι                       
ἒ σχέτλιος ὅδε [mask] ὁ [mask] ἔργον ὁράω τάλας                               ἒ                       
ἄν τις [mask] ἄλλος ἄθλιος                                   οὐ                       
τάλας                                       ἰώ                       
τύχη Οἰδιπόδης γέρων μέρος καί [mask] καί πόλις ἐμός τλήμων                              μεταλαγχάνω                       
                                                              
δή βροτός οὐ εἰμί ὅδε νέος δίς [mask] καί γέρων αὖ πάλιν                            τίς                       
ἐν δόμος μέν ἐάν [mask] μή καλός ἔχω γνώμη ὑστέρα ἐξορθόω αἰών δέ οὐ ἔξεστι                         [mask]                       
[mask] εἰμί νέος δίς καί γέρων εἰ τις ἐξαμαρτάνω διπλόος βίος λαγχάνω ἐξορθόω ἄν                          εἰ                       
γάρ ἄλλος εἰσοράω [mask] παῖς ἐραστής ἦ πόθος τε [mask]                              ἐγώ                       
δέ [mask] ὅδε ἔρχομαι ἐκπειράομαι τέκνον [mask] στέρομαι πατήρ [mask] τέκνον οὐ ἄν [mask] εἰς ὅδε ἔρχομαι εἰς ὅς νῦν [mask]                   εἰ                       
φυτεύω καί νεανίης τίκτω [mask] εἶτα ὅδε νῦν στερίσκω                               ὅστις                       
                                                              
[mask] χρή ὁ ταλαίπωρος ἐγώ δράω                                  [mask]                       
πρός οἶκος                                      στείχω                       
ἐρημία [mask] πολύς μέλαθρον ἀπορία τε [mask] βίος                                εἶτα                       
πρός μέλαθρον ὅδε Καπανεύς βλώσκω                                   ἠέ                       
πρίν γε δῆτα ὅτε εἰμί πᾶς ὅδε ἐγώ                                ἡδύς                       
οὐκέτι εἰμί [mask] γε ἐμός [mask] προσάγω ἀεί στόμα [mask] [mask] ὅδε κατέχω [mask]                          [mask]                       
δέ οὐδείς ἡδύς γέρων θυγάτηρ                                   πατήρ                       
δέ μέγας ψυχή [mask] δέ ἥσσων [mask] θώπευμα                                [mask]                       
ὡς τάχιστος δῆτα [mask] ἄγνυμι εἰς δόμος                                 οὐ                       
δέ δίδωμι                                      σκότος                       
[mask] ἐμός δέμας γεραιός [mask] ἀποφθείρω                                  ἔνθα                       
ἐγώ ὠφελέω παῖς ὀστέον θιγγάνω                                   τίς                       
δυσπάλαιστος γῆρας ὡς [mask] σύ ἔχω μισέω δέ ὅσος χρῄζω ἐκτείνω βίος βρωτός καί ποτός καί μάγευμα παρεκτρέπω ὀχετός ὥστε μή θνήσκω                  ὦ                       
χράω ἐπειδάν μηδείς ὠφελέω γῆ θνήσκω ἔρρω ἐκποδών εἰμί νέος                              ὅς                       
ἰώ                                       ἰώ                       
δή παῖς καί δή φθίω ὀστέον φέρω                                 ὅδε                       
ἀμφίπολος [mask] ἀμενής οὐ γάρ ἔνειμι ῥώμη παῖς ὑπό πένθος πολύς [mask] χρόνος ζάω μέτρον δή καταλείβω τε ἄλγος πολύς                    λαμβάνω                       
γάρ ἄν μέγας ὅδε ἔτι θνητός πάθος ἐξευρίσκω [mask] τέκνον θνήσκω εἰσεῖδον                            τίς                       
φέρω τάλας μήτηρ ἐκ [mask] πατήρ μέλη βάρος μέν οὐ ἀβριθής ἄλγος ὑπέρ ἐν δέ ὀλίγος ἁμός πᾶς συντίθημι                     φέρω                       
ἰώ πῆ φέρω δάκρυον [mask] μήτηρ ὁ ὄλλυμι                                ἰώ                       
τε πλῆθος ὀλίγος ἀντί σῶμα εὐδόκιμος δήποτε ἐν Μυκήνη                               σποδός                       
ἄπαις                                       ἄπαις                       
δέ ἐρῆμος ἄθλιος πατήρ τάλας ἐρῆμος οἶκος ὀρφανεύω λαμβάνω [mask] πατήρ ἐν χείρ ὁ τίκτω                         ἐγώ                       
ἰώ                                       [mask]                       
δέ [mask] [mask] τέκνον πού [mask] χάρις                                 πού                       
τε μήτηρ ἄυπνος τε ὄμμα τέλος καί [mask] προσβολή πρόσωπον                              τροφή                       
οὐκέτι εἰμί                                      βαίνω                       
πατήρ                                       οἴμοι                       
                                                              
ἔχω [mask] ἤδη [mask] τείνω σποδός                                  αἰθήρ                       
δέ ἀνύω ὁ Ἅιδης                                    ποτανός                       
[mask] σός κλύω τέκνον γόος                                   πατήρ                       
ἀσπιδοῦχος ἔτι [mask] ἀντιτάσσω σός φόνος εἰ γάρ γίγνομαι τεκνόω                              ἆρα                       
ἄν θεός ἐθέλω ἔρχομαι [mask] πατρῷος                                  ἔτι                       
κακός ὅδε εὕδω                                     οὔπω                       
γόος                                       αἰαῖ                       
τύχη ἅλις [mask] [mask] ἐγώ πάρειμι                                  ἅλις                       
Ἀσωπός [mask] δέχομαι γάνος [mask] ἐν ὅπλον Δαναίδαι στρατηλάτης ὁ φθίω πατήρ ἐκδικαστής                           ἔτι                       
[mask] σύ [mask] ἐπί ὄμμα δοκάζω φίλος φίλημα παρά [mask] [mask] σός                            ἔτι                       
δέ παρακέλευμα [mask] ἀήρ φέρω οἴχομαι                                  λόγος                       
δέ ἄχος μήτηρ τε λείπω σύ τε οὔποτε ἄλγος [mask] λείβω                             δύο                       
τοσόσδε βάρος ὅσος ἐγώ ἀπόλλυμι                                   ἔχω                       
ἀμφί μαστός ὑποβάλλω φίλος σποδός                                   φέρω                       
ὅδε κλύω [mask] στυγνός                                    κλαίω                       
ἐγώ φρήν                                      [mask]                       
τέκνον [mask]                                      [mask]                       
φίλος φίλος ἄγαλμα ὁράω σύ μήτηρ                                  οὐκέτι                       
καί γυνή Ἀργεῖος γένος ὁράω παῖς ὅδε ἔχω ἐν χείρ πατήρ ἄριστος σῶμα ὅς ἀναιρέω                         Ἄδραστος                       
ἐγώ σφεῖς καί πόλις δωρέομαι                                   οὗτος                       
δέ ὅδε χρή χάρις μιμνήσκω σώζω ὁράω ὅς [mask] [mask] ἐγώ παῖς τε [mask] ὅδε ὁ αὐτός λόγος τιμάω πόλις [mask] ἐκ τέκνον ἀεί [mask] [mask] παραγγέλλω ὅς κυρέω           [mask]                       
δέ [mask] ἕ τε ἐν οὐρανός θεός οἷος ὑπό ἐγώ στείχω ἀξιόω                            Ζεύς                       
σύνοιδα πᾶς ὅσος Ἀργεῖος χθών δράω ἐσθλός δέομαι εὐεργετέω χάρις τε ἀγήραος [mask]                           Θησεύς                       
[mask] πάσχω σύ ἀντιδράω ὀφέλλω                                   [mask]                       
δῆτα ἔτι σύ ἄλλος ὑπουργέω ἐγώ χρή                                 τίς                       
                                                              
γάρ καί σύ [mask] πόλις [mask]                                  ἄξιος                       
ὅδε                                       εἰμί                       
καί σύ ὁ αὐτός τυγχάνω                                   ἀλλά                       
Θησεύς ὅδε Ἀθήνη [mask] ὅς [mask] σύ δράω [mask] [mask] [mask] [mask]                            ἀκούω                       
δίδωμι ὅδε ὀστέον ὅδε εἰς [mask] χθών παῖς κομίζω ῥᾴδιος οὕτως μεθίημι [mask] ἀντί ὁ σός καί πόλις μόχθημα πρότερος λαμβάνω [mask]                  μή                       
δέ ὄμνυμι χρεών Ἄδραστος                                    [mask]                       
κῦρος τύραννος εἰμί πᾶς ὑπέρ γῆ [mask] ὁρκωμοτέω                                οὗτος                       
[mask] ὅρκος εἰμί μήποτε Ἀργεῖος χθών εἰς ὅδε ἐπιφέρω πολέμιος παντευχία ἄλλος τε εἶμι ἐμποδών [mask] δόρυ                       [mask]                       
δέ ὅρκος ἐκλείπω ἔρχομαι πάλιν [mask] ὄλλυμι προστρέπω [mask] χθών                              ἐάν                       
ὅς δέ τέμνω σφάγιον χρή [mask] ἀκούω ἐγώ                                ἐν                       
τρίπος σύ [mask] [mask] δόμος ὅς Ἴλιον ποτέ ἐξανίστημι βάθρα σπουδή ἐπί ἄλλος Ἡρακλέης [mask] ἵστημι σύ ἐφέζομαι Πυθικός πρός ἐσχάρα                   εἰμί                       
ὅδε [mask] τρέω τρεῖς μῆλον τέμνω ἐγγράφω ὅρκος τρίπους ἐν κόιλος κύτος ἔπειτα σώζω θεός δίδωμι ὅς Δελφοί μέλω μνημεῖον τε [mask] μαρτύρημα [mask] Ἑλλάς               ἐν                       
δέ [mask]  σφάγιον καί τιτρώσκω [mask] ὀξύστομος μάχαιρα [mask] γαῖα μυχός κρύπτω παρά αὐτός [mask] πυρκαιά νεκρός                      ὅς                       
γάρ αὐτός ἐάν [mask] ἔρχομαι πόλις δείκνυμι τίθημι καί [mask] νόστος [mask]                            φόβος                       
δέ οὗτος πέμπω γῆ [mask] νεκρός                                  δράω                       
δέ [mask] αὐτός σῶμα [mask] πῦρ μεθίημι παρά αὐτός τρίοδος Ἴσθμιος θεός                            τέμενος                       
μέν ὅδε εἶπον                                     σύ                       
[mask] Ἀργᾶς λέγω                                     παῖς                       
ἡβάω Ἰσμηνός [mask] πατήρ θνήσκω ἐκδικάζω φόνος σύ τε ἀντί [mask] Αἰγιαλεύς στρατηλάτης νέος καθίστημι πᾶς τε ἀπό Αἰτωλός βλώσκω Τυδεύς ὅς ὀνομάζω Διομήδης πατήρ               πορθέω                       
[mask] φθάνω χρή συσκιάζω γένυς καί χαλκοπληθής Δαναίδαι ὁρμάω στρατός  πύργωμα Καδμεῖος ἐπί                          ἀλλά                       
γάρ αὐτός [mask] ἐκτρέφω σκύμνος λέων [mask] ἐκπορθήτωρ                                πικρός                       
[mask] ἄλλως                                      οὐ                       
δέ ἀνά Ἑλλάς καλέω ἀοιδός ὕστερον τίθημι                                 κίκω                       
[mask] σύν θεός πορεύω                                    τοῖος                       
Ἀθήνη [mask] λόγος σός                                    δέσποινα                       
γάρ ἐγώ ἀνορθόω ὥστε μή ἐξαμαρτάνω                                  [mask]                       
ὅδε ἐν ὅρκος ζεύγνυμι                                    καί                       
σύ [mask] εἰς ὀρθός ἵστημι                                   [mask]                       
γάρ εὐμενής πόλις εἰμί [mask] λοιπός ἀσφαλής οἰκέω                                [mask]                       
Ἄδραστος ὅρκιον δίδωμι ὅδε [mask] πόλις τε                                 στείχω                       
δέ ἐγώ προμοχθέω σέβομαι                                    ἄξιος                       
