@_id,@_location,word/0/@_form,word/0/@_id,word/0/lemma/@_id,word/0/lemma/@_entry,word/0/lemma/@_POS,word/0/lemma/@_TreeTagger,word/0/lemma/@_disambiguated,word/0/lemma/analysis/0/@_morph,word/0/lemma/analysis/1/@_morph,word/1/@_form,word/1/@_id,word/1/lemma/@_id,word/1/lemma/@_entry,word/1/lemma/@_POS,word/1/lemma/@_TreeTagger,word/1/lemma/@_disambiguated,word/1/lemma/analysis/@_morph,word/2/@_form,word/2/@_id,word/2/lemma/@_id,word/2/lemma/@_entry,word/2/lemma/@_POS,word/2/lemma/@_TreeTagger,word/2/lemma/@_disambiguated,word/2/lemma/analysis/@_morph,word/3/@_form,word/3/@_id,word/3/lemma/@_id,word/3/lemma/@_entry,word/3/lemma/@_POS,word/3/lemma/@_disambiguated,word/3/lemma/@_TreeTagger,word/3/lemma/analysis/@_morph,word/4/@_form,word/4/@_id,word/4/lemma/@_id,word/4/lemma/@_entry,word/4/lemma/@_POS,word/4/lemma/@_TreeTagger,word/4/lemma/@_disambiguated,word/4/lemma/analysis/@_morph,word/5/@_form,word/5/@_id,word/5/lemma/@_id,word/5/lemma/@_entry,word/5/lemma/@_POS,word/5/lemma/@_TreeTagger,word/5/lemma/@_disambiguated,word/5/lemma/analysis/@_morph,word/6/@_form,word/6/@_id,word/6/lemma/@_id,word/6/lemma/@_entry,word/6/lemma/@_POS,word/6/lemma/@_TreeTagger,word/6/lemma/@_disambiguated,word/6/lemma/analysis/@_morph,word/7/@_form,word/7/@_id,word/7/lemma/@_id,word/7/lemma/@_entry,word/7/lemma/@_POS,word/7/lemma/@_TreeTagger,word/7/lemma/@_disambiguated,word/7/lemma/analysis/@_morph,word/8/@_form,word/8/@_id,word/8/lemma/@_id,word/8/lemma/@_entry,word/8/lemma/@_POS,word/8/lemma/@_TreeTagger,word/8/lemma/@_disambiguated,word/8/lemma/analysis/0/@_morph,word/8/lemma/analysis/1/@_morph,word/9/@_form,word/9/@_id,word/9/lemma/@_id,word/9/lemma/@_entry,word/9/lemma/@_POS,word/9/lemma/@_TreeTagger,word/9/lemma/@_disambiguated,word/9/lemma/analysis/@_morph,word/10/@_form,word/10/@_id,word/10/lemma/@_id,word/10/lemma/@_entry,word/10/lemma/@_POS,word/10/lemma/@_TreeTagger,word/10/lemma/@_disambiguated,word/10/lemma/analysis/@_morph,punct/0/@_mark,punct/1/@_mark,word/0/lemma/analysis/@_morph,punct/@_mark,word/3/lemma/analysis/0/@_morph,word/3/lemma/analysis/1/@_morph,word/3/lemma/analysis/2/@_morph,word/3/lemma/analysis/3/@_morph,word/2/lemma/analysis/0/@_morph,word/2/lemma/analysis/1/@_morph,word/2/lemma/analysis/2/@_morph,word/8/lemma/analysis/@_morph,word/11/@_form,word/11/@_id,word/11/lemma/@_id,word/11/lemma/@_entry,word/11/lemma/@_POS,word/11/lemma/@_TreeTagger,word/11/lemma/@_disambiguated,word/11/lemma/analysis/@_morph,word/12/@_form,word/12/@_id,word/12/lemma/@_id,word/12/lemma/@_entry,word/12/lemma/@_POS,word/12/lemma/@_TreeTagger,word/12/lemma/@_disambiguated,word/12/lemma/analysis/0/@_morph,word/12/lemma/analysis/1/@_morph,word/13/@_form,word/13/@_id,word/13/lemma/@_id,word/13/lemma/@_entry,word/13/lemma/@_POS,word/13/lemma/@_TreeTagger,word/13/lemma/@_disambiguated,word/13/lemma/analysis/0/@_morph,word/13/lemma/analysis/1/@_morph,word/8/lemma/analysis/2/@_morph,word/7/lemma/analysis/0/@_morph,word/7/lemma/analysis/1/@_morph,punct/2/@_mark,punct/3/@_mark,word/4/lemma/analysis/0/@_morph,word/4/lemma/analysis/1/@_morph,word/6/lemma/analysis/0/@_morph,word/6/lemma/analysis/1/@_morph,word/11/lemma/analysis/0/@_morph,word/11/lemma/analysis/1/@_morph,word/12/lemma/analysis/@_morph,word/13/lemma/analysis/@_morph,word/14/@_form,word/14/@_id,word/14/lemma/@_id,word/14/lemma/@_entry,word/14/lemma/@_POS,word/14/lemma/@_TreeTagger,word/14/lemma/@_disambiguated,word/14/lemma/analysis/0/@_morph,word/14/lemma/analysis/1/@_morph,word/15/@_form,word/15/@_id,word/15/lemma/@_id,word/15/lemma/@_entry,word/15/lemma/@_POS,word/15/lemma/@_TreeTagger,word/15/lemma/@_disambiguated,word/15/lemma/analysis/@_morph,word/16/@_form,word/16/@_id,word/16/lemma/@_id,word/16/lemma/@_entry,word/16/lemma/@_POS,word/16/lemma/@_disambiguated,word/16/lemma/@_TreeTagger,word/16/lemma/analysis/@_morph,word/17/@_form,word/17/@_id,word/17/lemma/@_id,word/17/lemma/@_entry,word/17/lemma/@_POS,word/17/lemma/@_TreeTagger,word/17/lemma/@_disambiguated,word/17/lemma/analysis/@_morph,word/18/@_form,word/18/@_id,word/18/lemma/@_id,word/18/lemma/@_entry,word/18/lemma/@_POS,word/18/lemma/@_TreeTagger,word/18/lemma/@_disambiguated,word/18/lemma/analysis/@_morph,word/19/@_form,word/19/@_id,word/19/lemma/@_id,word/19/lemma/@_entry,word/19/lemma/@_POS,word/19/lemma/@_TreeTagger,word/19/lemma/@_disambiguated,word/19/lemma/analysis/@_morph,word/20/@_form,word/20/@_id,word/20/lemma/@_id,word/20/lemma/@_entry,word/20/lemma/@_POS,word/20/lemma/@_TreeTagger,word/20/lemma/@_disambiguated,word/20/lemma/analysis/@_morph,word/21/@_form,word/21/@_id,word/21/lemma/@_id,word/21/lemma/@_entry,word/21/lemma/@_POS,word/21/lemma/@_TreeTagger,word/21/lemma/@_disambiguated,word/21/lemma/analysis/@_morph,word/22/@_form,word/22/@_id,word/22/lemma/@_id,word/22/lemma/@_entry,word/22/lemma/@_POS,word/22/lemma/@_TreeTagger,word/22/lemma/@_disambiguated,word/22/lemma/analysis/@_morph,word/23/@_form,word/23/@_id,word/23/lemma/@_id,word/23/lemma/@_entry,word/23/lemma/@_POS,word/23/lemma/@_TreeTagger,word/23/lemma/@_disambiguated,word/23/lemma/analysis/@_morph,word/24/@_form,word/24/@_id,word/24/lemma/@_id,word/24/lemma/@_entry,word/24/lemma/@_POS,word/24/lemma/@_TreeTagger,word/24/lemma/@_disambiguated,word/24/lemma/analysis/@_morph,word/25/@_form,word/25/@_id,word/25/lemma/@_id,word/25/lemma/@_entry,word/25/lemma/@_POS,word/25/lemma/@_TreeTagger,word/25/lemma/@_disambiguated,word/25/lemma/analysis/@_morph,word/4/lemma/analysis/2/@_morph,word/0/lemma/analysis/2/@_morph,word/0/lemma/analysis/3/@_morph,word/0/lemma/analysis/4/@_morph,word/0/lemma/analysis/5/@_morph,word/0/lemma/analysis/6/@_morph,word/4/lemma/analysis/3/@_morph,word/4/lemma/analysis/4/@_morph,word/4/lemma/analysis/5/@_morph,word/4/lemma/analysis/6/@_morph,word/1/lemma/analysis/0/@_morph,word/1/lemma/analysis/1/@_morph,word/14/lemma/analysis/@_morph,word/16/lemma/analysis/0/@_morph,word/16/lemma/analysis/1/@_morph,word/18/lemma/analysis/0/@_morph,word/18/lemma/analysis/1/@_morph,word/9/lemma/analysis/0/@_morph,word/9/lemma/analysis/1/@_morph,word/9/lemma/analysis/2/@_morph,word/15/lemma/analysis/0/@_morph,word/15/lemma/analysis/1/@_morph,word/21/lemma/analysis/0/@_morph,word/21/lemma/analysis/1/@_morph,word/21/lemma/analysis/2/@_morph,word/21/lemma/analysis/3/@_morph,word/5/lemma/analysis/0/@_morph,word/5/lemma/analysis/1/@_morph,word/10/lemma/analysis/0/@_morph,word/10/lemma/analysis/1/@_morph,word/2/lemma/analysis/3/@_morph,word/1/lemma/analysis/2/@_morph,word/1/lemma/analysis/3/@_morph,word/7/lemma/analysis/2/@_morph,word/5/lemma/analysis/2/@_morph,word/5/lemma/analysis/3/@_morph,word/20/lemma/analysis/0/@_morph,word/20/lemma/analysis/1/@_morph,word/24/lemma/analysis/0/@_morph,word/24/lemma/analysis/1/@_morph,word/25/lemma/analysis/0/@_morph,word/25/lemma/analysis/1/@_morph,word/26/@_form,word/26/@_id,word/26/lemma/@_id,word/26/lemma/@_entry,word/26/lemma/@_POS,word/26/lemma/@_TreeTagger,word/26/lemma/@_disambiguated,word/26/lemma/analysis/@_morph,word/27/@_form,word/27/@_id,word/27/lemma/@_id,word/27/lemma/@_entry,word/27/lemma/@_POS,word/27/lemma/@_TreeTagger,word/27/lemma/@_disambiguated,word/27/lemma/analysis/@_morph,word/28/@_form,word/28/@_id,word/28/lemma/@_id,word/28/lemma/@_entry,word/28/lemma/@_POS,word/28/lemma/@_disambiguated,word/28/lemma/@_TreeTagger,word/28/lemma/analysis/@_morph,word/29/@_form,word/29/@_id,word/29/lemma/@_id,word/29/lemma/@_entry,word/29/lemma/@_POS,word/29/lemma/@_disambiguated,word/29/lemma/@_TreeTagger,word/29/lemma/analysis/@_morph,word/30/@_form,word/30/@_id,word/30/lemma/@_id,word/30/lemma/@_entry,word/30/lemma/@_POS,word/30/lemma/@_TreeTagger,word/30/lemma/@_disambiguated,word/30/lemma/analysis/@_morph,punct/4/@_mark,punct/5/@_mark,word/12/lemma/analysis/2/@_morph,word/15/lemma/analysis/2/@_morph,word/15/lemma/analysis/3/@_morph,word/23/lemma/analysis/0/@_morph,word/23/lemma/analysis/1/@_morph,word/17/lemma/analysis/0/@_morph,word/17/lemma/analysis/1/@_morph,word/9/lemma/analysis/3/@_morph,word/8/lemma/analysis/3/@_morph,word/16/lemma/analysis/2/@_morph,word/16/lemma/analysis/3/@_morph,word/6/lemma/analysis/2/@_morph,word/6/lemma/analysis/3/@_morph,word/13/lemma/analysis/2/@_morph
38,2,*foi=bon,1,nlsj5526,Φοῖβος,proper,false,n/a,,,kai\,2,51951,καί,conjunction,false,n/a,indeclform (conj),*no/mion,3,70964,νόμιος,adjective,false,n/a,,kiklh/skomen,4,57380,κικλήσκω,verb,n/a,false,,e)ce/ti,5,37223,ἐξέτι,preposition,false,n/a,indeclform (prep),kei/nou,6,31951,ἐκεῖνος,pronoun,false,0.25,,e)co/t',7,37625,ἐξότε,adverb,false,n/a,indeclform (adverb),e)p',8,nlsj126,ἐπί,preposition,false,n/a,indeclform (prep),*)amfrussw=i,9,unknown,,,false,n/a,,,zeugi/tidas,10,nlsj114621,ζευγῖτις,noun,true,1.0,fem acc pl,e)/trefen,11,104690,τρέφω,verb,false,n/a,imperf ind act 3rd sg,",",.,masc acc sg,,pres ind act 1st pl,imperf ind act 1st pl (homeric ionic),,,masc acc sg,neut nom/voc/acc sg,masc/fem acc sg,,i(/ppous,12,50824,ἵππος,noun,false,n/a,masc/fem acc pl,h)iqe/ou,13,46788,ἠίθεος,noun,false,n/a,,,u(p',14,108092,ὑπό,preposition,false,n/a,indeclform (prep),epic (poetic indeclform prep),,,,,,,,,,,,masc gen sg,,e)/rwti,15,42840,ἔρως,noun,false,n/a,dat sg,masc dat sg,kekaume/nos,16,52055,καίω,verb,false,n/a,perf part mp masc nom sg,*)admh/toio,17,nlsj1388,Ἄδμητος,proper,n/a,false,masc gen sg (epic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neut gen sg,masc gen sg,,,neut nom/voc/acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2,r(ei=a/,1,92273,ῥεῖα,adverb,false,n/a,,,ke,2,6207,ἄν,particle,false,n/a,epic (enclitic indeclform particle),boubo/sion,3,20488,βουβόσιον,noun,false,n/a,neut nom/voc/acc sg,tele/qoi,4,102923,τελέθω,verb,n/a,false,pres opt act 3rd sg,ple/on,5,83718,πλέος,adjective,true,0.5,,ou)de/,6,75764,οὐδέ,particle,false,0.33,indeclform (particle),ken,7,6207,ἄν,particle,false,n/a,epic (enclitic indeclform particle),ai)=ges,8,2577,αἴξ,adjective,false,n/a,masc/fem nom/voc pl,deu/ointo,9,24293,δέω,verb,true,0.33,,,brefe/wn,10,20945,βρέφος,noun,false,n/a,neut gen pl (epic doric ionic aeolic),e)pimhla/des,11,unknown,,,false,n/a,,",",:,indeclform (adverb),,,,,,,,,pres opt mp 3rd pl (aeolic),h(=isin,12,75512,ὅς,pronoun,true,1.0,fem dat pl (homeric ionic),*)apo/llwn,13,13098,Ἀπόλλων,proper,false,n/a,,,boskome/nhis',14,unknown,,,false,n/a,,,,,,,,masc acc sg,neut nom/voc/acc sg,,,,,masc nom/voc sg,,o)fqalmo\n,15,76118,ὀφθαλμός,noun,false,n/a,,,e)ph/gagen,16,37851,ἐπάγω,verb,false,n/a,aor ind act 3rd sg (attic epic ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2,ou)d',1,75764,οὐδέ,particle,false,0.33,,,a)ga/laktes,2,unknown,,,false,n/a,,oi)/ies,3,nlsj78002,ὄις,noun,false,n/a,masc/fem nom/voc pl (epic doric ionic aeolic),ou)d',4,75764,οὐδέ,particle,0.33,false,indeclform (particle),a)/kuqoi,5,3762,ἄκυθος,adjective,false,n/a,masc/fem nom/voc pl,pa=sai,6,79904,πᾶς,adjective,true,1.0,fem nom/voc pl (attic epic ionic),de/,7,23596,δέ,particle,false,n/a,indeclform (particle),ken,8,6207,ἄν,particle,false,n/a,epic (enclitic indeclform particle),ei)=en,9,nlsj53463,εἶεν,particle,true,1.0,,,u(/parnoi,10,106962,ὕπαρνος,adjective,false,n/a,masc/fem nom/voc pl,h(,11,71882,ὁ,article,false,n/a,fem nom/voc sg,",",",",indeclform (particle),,,,,,,,,attic (indeclform particle),de/,12,23596,δέ,particle,false,n/a,indeclform (particle),ke,13,6207,ἄν,particle,false,n/a,,,mounoto/kos,14,unknown,,,false,n/a,,,,,,.,,,,,,,,epic (enclitic indeclform particle),,didumhto/kos,15,26428,διδυμητόκος,adjective,false,n/a,,,ai)=ya,16,2809,αἶψα,adverb,false,n/a,indeclform (adverb),ge/noito,17,22209,γίγνομαι,verb,n/a,false,aor opt mid 3rd sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc/fem nom sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2,*foi/bwi,1,nlsj5526,Φοῖβος,proper,false,n/a,,,d',2,23596,δέ,particle,false,n/a,indeclform (particle),e(spo/menoi,3,41798,ἕπομαι,verb,false,n/a,aor part mid masc nom/voc pl (epic),po/lias,4,84494,πόλις,adjective,n/a,false,fem acc pl (epic doric ionic aeolic),diemetrh/santo,5,25258,διαμετρέω,verb,false,n/a,aor ind mid 3rd pl,a)/nqrwpoi,6,8909,ἄνθρωπος,noun,false,n/a,masc nom/voc pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc dat sg,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2,*foi=bos,1,nlsj5526,Φοῖβος,proper,false,n/a,,,ga\r,2,21618,γάρ,particle,false,n/a,indeclform (particle),a)ei\,3,1564,ἀεί,adverb,false,n/a,indeclform (adverb),poli/essi,4,84494,πόλις,adjective,n/a,false,fem dat pl (epic doric ionic aeolic),filhdei=,5,110983,φιληδής,adjective,true,1.0,,ktizome/nhis',6,unknown,,,false,n/a,,au)to\s,7,17907,αὐτός,pronoun,false,n/a,masc nom sg,de\,8,23596,δέ,particle,false,n/a,indeclform (particle),qemei/lia,9,48102,θέμεθλα,noun,true,0.5,,,*foi=bos,10,nlsj5526,Φοῖβος,proper,false,n/a,masc nom sg,u(fai/nei,11,109779,ὑφαίνω,verb,false,n/a,,",",.,masc nom sg,,,,,,,,,neut nom/voc/acc pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc/fem/neut nom/voc/acc dual (attic epic),masc/fem/neut dat sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pres ind mp 2nd sg,pres ind act 3rd sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2,tetrae/ths,1,103376,τετραετής,adjective,false,n/a,masc/fem acc pl (attic epic doric),masc/fem nom/voc pl (doric aeolic),ta\,2,71882,ὁ,article,true,1.0,,prw=ta,3,90504,πρότερος,adjective,true,0.5,neut nom/voc/acc pl,qemei/lia,4,48102,θέμεθλα,noun,0.5,true,neut nom/voc/acc pl,*foi=bos,5,nlsj5526,Φοῖβος,proper,false,n/a,masc nom sg,e)/phce,6,45723,ἐφήκω,verb,true,0.33,aor ind act 3rd sg (ionic),kalh=i,7,nlsj61372,καλός,noun,true,1.0,fem dat sg (attic epic ionic),e)n,8,34700,ἐν,preposition,true,0.5,proclitic indeclform (prep),*)ortugi/hi,9,75384,Ὀρτυγία,proper,false,n/a,,,perihge/os,10,81359,περιηγής,adjective,false,n/a,masc/fem/neut gen sg (epic doric ionic aeolic),e)ggu/qi,11,30024,ἐγγύθι,adverb,false,n/a,indeclform (adverb),,,,.,,,,,,,,fem dat sg (epic ionic),li/mnhs,12,63314,λίμνη,noun,false,n/a,fem gen sg (attic epic ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc/fem nom sg,,,,,,,,,neut acc pl,neut nom/voc/acc pl,,,,,,,,,,,,,,,,,,,,fem acc dual,fem nom/voc/acc dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2,*)/artemis,1,15597,Ἄρτεμις,proper,false,n/a,,,a)grw/ssousa,2,960,ἀγρώσσω,verb,false,n/a,pres part act fem nom/voc sg (attic epic doric ionic),karh/ata,3,53248,κάρα,noun,false,n/a,neut nom/voc/acc pl,sunexe\s,4,100495,συνεχής,adverb,n/a,false,,ai)gw=n,5,2577,αἴξ,adjective,false,n/a,masc/fem gen pl,*kunqia/dwn,6,unknown,,,false,n/a,,fore/esken,7,112102,φορέω,verb,false,n/a,imperf ind act 3rd sg (epic ionic),o(\,8,75512,ὅς,pronoun,true,1.0,neut nom/voc/acc sg,d',9,23596,δέ,particle,false,n/a,,,e)/pleke,10,83683,πλέκω,verb,false,n/a,imperf ind act 3rd sg,bwmo\n,11,21335,βωμός,noun,false,n/a,masc acc sg,",",.,fem nom sg,,masc/fem voc sg,neut nom/voc/acc sg,,,,,,indeclform (particle),*)apo/llwn,12,13098,Ἀπόλλων,proper,false,n/a,masc nom/voc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2,dei/mato,1,24014,δέμω,verb,false,n/a,,,me\n,2,66260,μέν,particle,false,n/a,indeclform (particle),kera/essin,3,56730,κέρας,noun,false,n/a,neut dat pl (epic aeolic),e)de/qlia,4,30676,ἐδέθλιον,noun,n/a,false,neut nom/voc/acc pl,ph=ce,5,82887,πήγνυμι,verb,true,0.5,aor ind act 3rd sg (homeric ionic),de\,6,23596,δέ,particle,false,n/a,indeclform (particle),bwmo\n,7,21335,βωμός,noun,false,n/a,masc acc sg,e)k,8,31575,ἐκ,preposition,false,n/a,proclitic indeclform (prep),kera/wn,9,56730,κέρας,noun,false,n/a,,,keraou\s,10,56727,κεραός,adjective,false,n/a,masc acc pl,de\,11,23596,δέ,particle,false,n/a,indeclform (particle),",",",",aor ind mid 3rd sg (homeric ionic),,,,,,,,,neut gen pl,pe/ric,12,81749,πέριξ,preposition,false,n/a,indeclform (prep),u(peba/lleto,13,108103,ὑποβάλλω,verb,false,n/a,,,toi/xous,14,104194,τοῖχος,noun,false,n/a,,,,,,.,,,,,,,,imperf ind mp 3rd sg,masc acc pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2,w(=d',1,116050,ὧδε,adverb,false,n/a,,,e)/maqen,2,64914,μανθάνω,verb,false,n/a,aor ind act 3rd sg,ta\,3,71882,ὁ,article,true,1.0,,prw=ta,4,90504,πρότερος,adjective,0.5,true,neut nom/voc/acc pl,qemei/lia,5,48102,θέμεθλα,noun,true,0.5,neut nom/voc/acc pl,*foi=bos,6,nlsj5526,Φοῖβος,proper,false,n/a,masc nom sg,e)gei/rein,7,30040,ἐγείρω,verb,false,n/a,pres inf act (attic epic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indeclform (adverb),.,,,,,neut acc pl,neut nom/voc/acc pl,fem acc dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fem nom/voc/acc dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2,*foi=bos,1,nlsj5526,Φοῖβος,proper,false,n/a,,,kai\,2,51951,καί,conjunction,false,n/a,indeclform (conj),baqu/geion,3,19018,βαθύγειος,adjective,false,n/a,,e)mh\n,4,34194,ἐμός,adjective,n/a,false,fem acc sg (attic epic ionic),po/lin,5,84494,πόλις,adjective,false,n/a,fem acc sg,e)/frase,6,112217,φράζω,verb,false,n/a,aor ind act 3rd sg,*ba/ttwi,7,unknown,,,false,n/a,,kai\,8,51951,καί,conjunction,false,n/a,indeclform (conj),*libu/hn,9,63063,Λιβύη,proper,false,n/a,,,e)sio/nti,10,31333,εἴσειμι,verb,false,n/a,pres part act masc/neut dat sg,ko/rac,11,59061,κόραξ,noun,false,n/a,masc nom/voc sg,,,masc nom sg,:,,,,,masc/fem acc sg,neut nom/voc/acc sg,,fem acc sg (attic epic ionic),h(gh/sato,12,463,ἁγέομαι,verb,true,0.5,aor ind mp 3rd sg (attic epic ionic),law=i,13,61925,λαός,noun,false,n/a,,,decio\s,14,24084,δεξιός,adjective,false,n/a,,,,,,,,,,,,,,masc dat sg,masc nom sg,oi)kisth=ri,15,72301,οἰκιστήρ,noun,false,n/a,,,kai\,16,51951,καί,conjunction,false,n/a,indeclform (conj),w)/mose,17,73530,ὄμνυμι,verb,n/a,false,aor ind act 3rd sg,tei/xea,18,102832,τεῖχος,noun,false,n/a,neut nom/voc/acc pl (epic ionic),dw/sein,19,26447,δίδωμι,verb,false,n/a,fut inf act (attic epic),h(mete/rois,20,47030,ἡμέτερος,adjective,false,n/a,masc/neut dat pl,basileu=sin,21,19546,βασιλεύς,noun,false,n/a,masc dat pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,masc dat sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2,a)ei\,1,1564,ἀεί,adverb,false,n/a,,,d',2,23596,δέ,particle,false,n/a,indeclform (particle),eu)/orkos,3,44635,εὔορκος,adjective,false,n/a,masc/fem nom sg,*)apo/llwn,4,13098,Ἀπόλλων,proper,n/a,false,masc nom/voc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indeclform (adverb),.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2,w)/pollon,1,unknown,,,false,n/a,,,polloi/,2,85306,πολύς,adjective,false,n/a,masc nom/voc pl,se,3,97456,σύ,pronoun,false,n/a,acc 2nd sg,*bohdro/mion,4,nlsj4240,Βοηδρόμιος,proper,n/a,false,masc acc sg,kale/ousi,5,52571,καλέω,verb,false,n/a,,polloi\,6,85306,πολύς,adjective,false,n/a,masc nom/voc pl,de\,7,23596,δέ,particle,false,n/a,indeclform (particle),*kla/rion,8,57703,Κλάριος,proper,false,n/a,,pa/nth,9,77613,πάντῃ,adverb,false,n/a,,,de/,10,23596,δέ,particle,false,n/a,indeclform (particle),toi,11,104155,τοι,particle,true,1.0,enclitic indeclform (particle),",",",",,,,,,,,,,indeclform (adverb),ou)/noma,12,74126,ὄνομα,adjective,false,n/a,neut nom/voc/acc sg (epic ionic),poulu/,13,85306,πολύς,adjective,false,n/a,masc voc sg (epic),neut nom/voc/acc sg (epic),,,,,,,,,,,masc acc sg,neut nom/voc/acc sg,",",:,fut part act masc/neut dat pl (attic epic doric ionic),fut ind act 3rd pl (attic epic doric ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pres part act masc/neut dat pl (epic doric ionic),,,,,,pres ind act 3rd pl (epic doric ionic),,,,,,,,,,,,,,,,,,,,,,,,,,,masc acc sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
